encoder_value,roll_value,gyro_value,pid
-25,-2.304,5.591,201.256
-26,-2.335,6.0,198.082
-26,-2.368,6.218,177.076
-27,-2.4,6.095,196.743
-27,-2.432,6.014,183.754
-27,-2.465,5.94,179.467
-28,-2.494,5.459,209.073
-28,-2.522,4.975,207.815
-28,-2.548,4.801,207.419
-29,-2.573,4.522,232.64
-30,-2.596,4.289,248.014
-30,-2.62,4.511,228.718
-32,-2.646,4.852,259.865
-32,-2.672,5.118,229.937
-33,-2.702,5.481,237.31
-34,-2.732,5.783,237.163
-34,-2.764,6.03,215.631
-35,-2.798,6.237,226.131
-34,-2.831,6.132,191.389
-35,-2.864,5.91,222.441
-35,-2.896,5.724,212.406
-35,-2.925,5.454,214.023
-35,-2.955,5.262,213.536
-35,-2.984,5.184,210.131
-35,-3.013,5.178,204.888
-35,-3.043,5.187,199.141
-35,-3.071,5.003,198.788
-35,-3.098,4.776,199.756
-35,-3.125,4.648,198.094
-34,-3.151,4.382,178.011
-35,-3.174,4.018,214.674
-34,-3.196,3.794,185.145
-35,-3.218,3.67,215.848
-34,-3.239,3.534,184.321
-34,-3.259,3.459,191.606
-34,-3.279,3.503,186.673
-34,-3.301,3.565,181.184
-33,-3.322,3.559,154.915
-33,-3.343,3.394,164.383
-33,-3.363,3.128,167.812
-32,-3.382,2.934,146.965
-32,-3.4,2.63,160.75
-31,-3.415,2.143,148.527
-30,-3.429,1.782,142.177
-30,-3.44,1.461,157.668
-30,-3.449,1.055,166.943
-29,-3.458,0.839,148.759
-29,-3.465,0.7,160.169
-29,-3.471,0.463,165.565
-28,-3.477,0.347,145.29
-29,-3.482,0.238,178.866
-28,-3.485,0.019,152.892
-28,-3.49,-0.074,163.752
-28,-3.492,-0.213,167.242
-28,-3.493,-0.419,172.763
-28,-3.495,-0.431,172.995
-28,-3.495,-0.464,174.136
-28,-3.496,-0.446,173.753
-29,-3.498,-0.215,189.931
-28,-3.5,-0.023,153.416
-28,-3.509,0.426,149.073
-28,-3.515,0.478,146.945
-27,-3.522,0.513,122.417
-27,-3.527,0.302,136.136
-27,-3.531,-0.13,147.094
-26,-3.533,-0.435,132.477
-26,-3.533,-0.85,152.788
-26,-3.53,-1.284,165.116
-26,-3.527,-1.337,167.347
-25,-3.523,-1.266,144.122
-26,-3.519,-1.214,175.08
-26,-3.517,-0.939,159.523
-26,-3.517,-0.46,147.164
-25,-3.519,-0.008,112.479
-26,-3.524,0.263,136.026
-25,-3.53,0.495,97.663
-24,-3.537,0.666,78.355
-24,-3.543,0.363,94.271
-23,-3.547,-0.197,86.18
-22,-3.55,-0.598,83.004
-21,-3.548,-1.241,87.129
-21,-3.542,-2.02,118.088
-20,-3.534,-2.308,104.951
-20,-3.525,-2.351,117.119
-20,-3.515,-2.369,119.674
-20,-3.508,-2.067,113.394
-19,-3.501,-1.532,78.218
-19,-3.498,-1.055,75.355
-19,-3.497,-0.691,66.101
-18,-3.498,-0.318,33.71
-16,-3.506,-0.16,10.157
-14,-3.508,-0.621,-22.744
-12,-3.509,-1.06,-38.254
-10,-3.505,-1.903,-42.061
-8,-3.496,-3.013,-37.752
-6,-3.483,-3.702,-44.014
-5,-3.466,-4.418,-26.013
-3,-3.443,-5.478,-29.301
-2,-3.416,-6.251,-8.149
-1,-3.385,-6.645,-4.987
-2,-3.353,-6.793,36.708
0,-3.322,-6.636,-15.037
-1,-3.291,-6.279,21.885
-1,-3.264,-5.663,2.12
0,-3.24,-4.884,-36.27
0,-3.22,-4.269,-39.658
0,-3.203,-3.749,-50.064
0,-3.189,-3.209,-61.681
2,-3.177,-2.954,-110.888
3,-3.165,-3.11,-108.97
4,-3.151,-3.384,-112.589
6,-3.136,-3.651,-138.57
8,-3.12,-4.199,-147.833
9,-3.098,-5.104,-124.256
10,-3.074,-5.752,-115.841
12,-3.047,-6.021,-139.406
12,-3.017,-6.55,-101.603
14,-2.983,-7.049,-126.835
13,-2.951,-6.957,-82.582
14,-2.916,-6.777,-112.081
14,-2.884,-6.612,-101.237
15,-2.854,-6.097,-131.585
15,-2.826,-5.566,-131.32
15,-2.802,-5.22,-135.667
16,-2.778,-4.939,-161.094
17,-2.756,-4.734,-175.775
18,-2.735,-4.666,-187.063
19,-2.713,-4.831,-192.092
21,-2.69,-5.164,-214.858
22,-2.665,-5.64,-202.075
23,-2.636,-6.306,-192.419
24,-2.604,-6.937,-183.129
25,-2.569,-7.508,-174.769
25,-2.53,-8.115,-142.142
26,-2.488,-8.437,-148.082
25,-2.446,-8.433,-108.693
25,-2.403,-8.302,-112.813
25,-2.363,-7.846,-117.197
24,-2.326,-7.157,-105.88
24,-2.292,-6.454,-126.924
23,-2.264,-5.604,-121.552
24,-2.238,-4.816,-168.934
23,-2.216,-4.25,-148.432
23,-2.197,-3.762,-166.826
24,-2.18,-3.463,-193.958
25,-2.163,-3.484,-203.928
25,-2.146,-3.797,-183.405
26,-2.126,-4.161,-192.524
26,-2.105,-4.485,-171.157
27,-2.081,-4.979,-175.972
28,-2.055,-5.396,-173.469
27,-2.028,-5.534,-133.311
27,-1.998,-5.603,-134.885
27,-1.97,-5.466,-133.226
26,-1.944,-5.152,-114.018
26,-1.917,-4.803,-127.248
26,-1.895,-4.212,-138.829
25,-1.876,-3.649,-127.653
25,-1.857,-3.269,-143.261
25,-1.843,-2.794,-153.26
25,-1.83,-2.519,-158.103
25,-1.816,-2.482,-156.713
25,-1.805,-2.385,-157.246
25,-1.792,-2.499,-151.854
25,-1.778,-2.722,-143.48
26,-1.765,-2.739,-163.122
25,-1.75,-2.818,-126.971
25,-1.735,-2.952,-129.514
25,-1.72,-2.936,-127.219
24,-1.704,-2.927,-102.046
24,-1.688,-2.804,-111.388
24,-1.675,-2.436,-118.739
24,-1.662,-2.121,-124.855
23,-1.652,-1.827,-108.437
22,-1.644,-1.436,-103.842
23,-1.637,-1.168,-141.111
22,-1.632,-1.042,-112.235
22,-1.626,-0.973,-122.131
22,-1.611,-2.922,-67.734
21,-1.579,-6.365,52.25
20,-1.543,-6.115,65.936
16,-1.527,-2.232,46.945
14,-1.528,1.298,-37.758
11,-1.543,3.713,-55.329
12,-1.57,5.621,-160.604
12,-1.603,6.55,-182.966
14,-1.636,6.158,-224.283
15,-1.668,5.124,-207.919
18,-1.69,3.507,-228.117
20,-1.702,1.155,-186.404
21,-1.701,-1.306,-125.818
22,-1.687,-3.313,-83.566
21,-1.665,-4.696,-11.313
21,-1.636,-5.44,4.997
18,-1.609,-5.372,75.767
18,-1.583,-4.319,26.105
15,-1.554,-4.749,110.437
11,-1.513,-6.797,235.634
8,-1.478,-4.909,224.157
1,-1.476,1.329,189.564
-1,-1.506,7.087,13.505
-4,-1.556,10.925,-48.701
-4,-1.636,15.722,-218.435
0,-1.746,20.175,-448.157
5,-1.853,18.201,-493.791
12,-1.928,11.117,-433.612
24,-1.963,-3.461,-189.916
27,-1.923,-9.926,-42.665
27,-1.858,-14.122,108.08
24,-1.776,-15.901,238.748
18,-1.685,-15.617,356.923
11,-1.609,-12.746,399.519
3,-1.553,-7.702,394.026
-11,-1.539,5.327,231.903
-15,-1.586,11.507,86.175
-16,-1.662,16.284,-68.65
-15,-1.758,19.022,-191.674
-11,-1.862,19.073,-294.325
-5,-1.959,16.823,-353.033
1,-2.04,12.624,-338.828
8,-2.088,6.484,-289.33
13,-2.104,-0.315,-162.157
16,-2.084,-6.325,-21.79
16,-2.034,-10.872,135.389
14,-1.968,-13.251,256.348
8,-1.895,-13.129,384.278
2,-1.828,-10.48,408.522
-5,-1.785,-5.726,394.764
-12,-1.768,-0.222,347.03
-18,-1.78,5.446,266.658
-21,-1.826,11.0,124.197
-23,-1.897,14.961,23.533
-21,-1.983,17.099,-112.743
-19,-2.078,17.739,-175.592
-14,-2.168,15.878,-238.333
-8,-2.244,12.065,-242.267
-3,-2.299,7.737,-197.311
0,-2.326,2.742,-92.871
4,-2.324,-2.558,-15.014
5,-2.299,-6.808,115.846
4,-2.251,-9.511,228.324
0,-2.195,-10.303,341.365
-5,-2.143,-8.961,392.764
-11,-2.1,-6.055,414.323
-17,-2.079,-1.816,387.493
-22,-2.086,3.304,309.307
-26,-2.117,8.113,221.039
-27,-2.172,12.011,93.65
-28,-2.246,14.671,22.252
-26,-2.328,15.632,-72.992
-23,-2.412,15.042,-123.346
-19,-2.489,12.981,-146.815
-15,-2.549,9.537,-121.459
-10,-2.591,5.469,-98.379
-6,-2.609,1.166,-32.976
-4,-2.602,-3.007,69.802
-4,-2.574,-6.164,176.976
-6,-2.534,-7.955,277.465
-8,-2.487,-8.204,320.418
-13,-2.446,-6.736,384.216
-18,-2.418,-4.051,386.477
-23,-2.408,-0.356,358.249
-26,-2.422,3.986,263.395
-30,-2.454,7.634,223.56
-30,-2.504,10.244,109.096
-31,-2.568,12.153,68.602
-28,-2.634,12.735,-36.099
-27,-2.702,11.891,-22.476
-23,-2.762,10.214,-70.734
-20,-2.811,7.782,-47.341
-17,-2.855,6.709,-68.008
-14,-2.9,6.879,-121.917
-10,-2.93,3.662,-105.522
-7,-2.928,-2.436,24.848
-5,-2.898,-7.343,142.92
-6,-2.851,-9.864,259.369
-8,-2.795,-10.646,327.256
-13,-2.738,-9.976,415.361
-18,-2.694,-7.352,422.407
-23,-2.668,-3.182,384.867
-28,-2.667,1.509,328.633
-31,-2.69,5.999,227.902
-33,-2.736,9.712,138.956
-32,-2.797,12.216,20.297
-31,-2.869,13.199,-33.136
-28,-2.94,12.604,-89.671
-24,-3.003,10.749,-115.888
-21,-3.054,7.773,-78.388
-15,-3.084,3.965,-91.412
-13,-3.096,0.106,17.346
-10,-3.088,-3.31,60.214
-10,-3.063,-5.87,159.807
-10,-3.03,-7.27,203.74
-12,-2.99,-7.628,266.21
-15,-2.952,-6.659,297.575
-18,-2.925,-4.398,283.769
-21,-2.912,-1.612,253.423
-24,-2.914,1.343,215.356
-25,-2.932,4.113,134.248
-26,-2.962,6.092,89.593
-24,-3.001,7.177,-0.454
-24,-3.04,7.434,3.015
-24,-3.079,6.995,7.214
-23,-3.117,6.125,0.409
-20,-3.145,4.883,-30.396
-21,-3.171,3.559,49.121
-17,-3.188,2.131,-15.183
-16,-3.197,0.649,35.755
-14,-3.198,-1.708,80.337
-13,-3.187,-2.896,91.681
-12,-3.175,-3.22,89.248
-13,-3.159,-3.378,128.193
-13,-3.143,-3.4,123.157
-14,-3.131,-2.734,130.448
-14,-3.119,-2.03,105.247
-15,-3.114,-1.342,110.739
-15,-3.113,-0.419,77.56
-14,-3.115,0.236,37.576
-14,-3.122,0.602,35.584
-14,-3.129,0.642,33.329
-12,-3.133,0.292,-3.052
-12,-3.136,-0.18,26.877
-11,-3.134,-0.926,24.546
-11,-3.131,-1.603,52.324
-9,-3.125,-1.754,12.62
-10,-3.118,-1.93,59.158
-9,-3.109,-2.261,38.379
-8,-3.101,-2.213,25.305
-8,-3.092,-2.086,32.724
-8,-3.082,-2.253,39.169
-7,-3.074,-2.22,17.553
-7,-3.066,-1.966,21.428
-7,-3.058,-1.881,20.852
-6,-3.051,-1.855,-0.979
-5,-3.044,-1.786,-14.825
-6,-3.038,-1.718,16.003
-4,-3.032,-1.686,-37.526
-4,-3.027,-1.776,-16.11
-2,-3.02,-1.989,-53.961
-2,-3.012,-2.291,-26.594
0,-3.002,-2.738,-57.565
0,-2.989,-3.247,-23.692
1,-2.974,-3.681,-31.621
1,-2.956,-4.043,-9.507
1,-2.937,-4.22,-1.023
1,-2.917,-4.141,0.761
1,-2.899,-3.875,-2.566
1,-2.882,-3.417,-11.418
1,-2.868,-2.772,-25.85
1,-2.859,-2.078,-42.287
1,-2.852,-1.511,-55.973
2,-2.848,-1.116,-88.07
2,-2.845,-0.927,-83.728
4,-2.843,-1.021,-125.626
5,-2.839,-1.374,-120.149
7,-2.833,-1.981,-138.847
8,-2.822,-2.722,-121.833
9,-2.809,-3.391,-115.05
11,-2.791,-4.161,-127.08
12,-2.769,-5.066,-103.393
12,-2.742,-5.686,-72.953
12,-2.714,-5.846,-63.141
12,-2.686,-5.766,-59.828
12,-2.658,-5.59,-59.063
12,-2.632,-5.137,-66.028
12,-2.61,-4.398,-81.328
11,-2.591,-3.761,-72.156
11,-2.576,-3.262,-91.322
12,-2.563,-2.767,-124.494
12,-2.551,-2.548,-119.175
13,-2.54,-2.615,-137.725
13,-2.529,-2.685,-124.905
15,-2.516,-2.903,-161.644
15,-2.502,-3.374,-128.645
16,-2.485,-3.876,-134.595
16,-2.466,-4.29,-110.914
17,-2.444,-4.663,-119.314
17,-2.42,-4.981,-97.372
17,-2.396,-5.022,-91.632
17,-2.372,-4.782,-93.466
17,-2.349,-4.551,-95.222
17,-2.328,-4.308,-97.561
16,-2.308,-3.885,-82.622
17,-2.291,-3.427,-122.82
16,-2.275,-3.12,-96.68
17,-2.261,-2.879,-131.797
17,-2.249,-2.607,-127.862
17,-2.237,-2.525,-127.874
17,-2.225,-2.657,-122.01
18,-2.212,-2.707,-140.864
18,-2.199,-2.836,-125.975
19,-2.183,-3.126,-137.905
18,-2.169,-3.261,-100.201
19,-2.152,-3.298,-127.512
19,-2.136,-3.321,-114.963
19,-2.12,-3.281,-113.1
18,-2.104,-3.236,-88.747
19,-2.089,-3.07,-121.663
18,-2.074,-2.886,-92.448
18,-2.059,-2.801,-100.856
19,-2.047,-2.492,-129.2
18,-2.036,-2.148,-104.969
18,-2.025,-2.055,-114.336
19,-2.017,-1.824,-141.459
18,-2.009,-1.643,-113.42
19,-1.999,-1.756,-140.205
19,-1.993,-1.705,-131.448
19,-1.984,-1.732,-129.132
20,-1.974,-1.974,-143.429
19,-1.969,-2.06,-108.95
20,-1.959,-2.218,-134.337
20,-1.948,-2.345,-120.172
20,-1.938,-2.357,-118.004
20,-1.925,-2.515,-111.366
20,-1.913,-2.47,-110.441
19,-1.901,-2.362,-88.689
19,-1.888,-2.421,-93.56
19,-1.877,-2.183,-97.994
19,-1.867,-1.892,-103.762
19,-1.857,-1.732,-106.238
18,-1.85,-1.38,-92.003
18,-1.843,-1.12,-106.611
18,-1.838,-0.973,-109.609
18,-1.834,-0.791,-113.856
18,-1.819,-2.781,-58.311
18,-1.787,-6.165,37.487
16,-1.756,-5.708,76.386
14,-1.742,-1.863,4.179
11,-1.749,1.552,-38.306
12,-1.764,3.546,-143.589
11,-1.788,4.604,-145.114
13,-1.815,4.716,-207.495
14,-1.837,3.56,-185.996
17,-1.854,2.106,-209.411
17,-1.863,0.534,-142.838
20,-1.858,-1.541,-154.507
20,-1.847,-3.28,-79.511
19,-1.826,-4.48,-21.195
19,-1.797,-5.247,-4.371
18,-1.773,-5.134,19.687
16,-1.746,-4.506,44.305
14,-1.724,-3.363,45.205
12,-1.713,-1.736,31.209
10,-1.705,-0.375,23.625
8,-1.71,1.439,1.508
7,-1.727,3.473,-51.28
7,-1.746,4.268,-85.078
8,-1.799,4.759,-131.145
9,-1.819,3.784,-123.04
10,-1.839,2.677,-111.216
12,-1.85,1.619,-121.524
12,-1.853,0.075,-63.411
12,-1.851,-1.225,-28.625
12,-1.841,-1.999,-6.195
11,-1.828,-2.377,28.749
10,-1.815,-2.264,41.742
7,-1.803,-1.726,88.246
6,-1.797,-0.554,53.836
4,-1.8,1.039,47.052
2,-1.809,2.422,35.659
1,-1.826,3.663,3.956
0,-1.874,5.007,-27.849
1,-1.901,4.97,-63.621
1,-1.927,4.599,-50.077
2,-1.949,3.686,-52.549
2,-1.966,2.647,-19.588
3,-1.977,1.648,-17.795
2,-1.994,1.842,-3.819
2,-2.02,4.992,-92.578
1,-2.047,4.623,-65.561
3,-2.054,1.043,-26.11
4,-2.047,-1.75,44.636
2,-2.032,-3.167,139.024
-1,-1.995,-2.737,175.703
-4,-1.985,-1.076,183.16
-7,-1.983,0.812,174.154
-9,-1.995,3.13,128.396
-10,-2.017,5.014,78.894
-12,-2.046,6.015,82.636
-11,-2.082,6.85,13.08
-10,-2.12,7.123,-15.01
-10,-2.156,6.363,6.909
-8,-2.188,5.146,-11.981
-7,-2.212,3.787,14.718
-7,-2.227,2.19,62.998
-6,-2.234,0.567,82.321
-6,-2.233,-0.636,123.356
-9,-2.221,-1.098,196.501
-10,-2.217,-0.391,183.276
-13,-2.218,0.742,211.595
-15,-2.226,2.092,192.501
-17,-2.242,3.473,180.037
-18,-2.263,4.658,149.075
-19,-2.291,5.527,134.309
-20,-2.322,6.071,127.37
-19,-2.354,6.209,86.054
-19,-2.387,5.948,95.565
-19,-2.418,5.34,105.784
-19,-2.444,4.461,124.172
-18,-2.464,3.489,123.535
-18,-2.48,2.522,155.175
-19,-2.491,1.76,195.851
-20,-2.5,1.429,216.591
-21,-2.507,1.373,230.282
-22,-2.515,1.485,239.562
-24,-2.524,1.936,261.904
-26,-2.536,2.65,267.884
-28,-2.552,3.501,269.441
-29,-2.574,4.519,243.02
-30,-2.601,5.536,224.467
-31,-2.633,6.395,209.148
-32,-2.67,7.072,197.68
-32,-2.71,7.417,172.071
-32,-2.75,7.299,167.661
-31,-2.787,6.828,150.464
-32,-2.823,6.221,191.267
-31,-2.854,5.599,170.372
-30,-2.883,4.972,168.136
-31,-2.907,4.312,212.382
-31,-2.929,3.83,212.215
-30,-2.95,3.689,189.566
-32,-2.971,3.538,243.701
-31,-2.99,3.417,203.152
-33,-3.011,3.622,247.616
-32,-3.03,3.721,201.12
-33,-3.052,3.739,228.149
-34,-3.075,3.99,230.761
-34,-3.097,4.132,213.986
-34,-3.121,4.17,208.519
-34,-3.145,4.128,205.271
-34,-3.167,3.966,205.543
-34,-3.189,4.001,200.42
-34,-3.212,4.094,193.735
-34,-3.236,4.131,188.423
-34,-3.261,4.237,181.01
-33,-3.284,4.162,156.137
-34,-3.308,3.902,190.017
-33,-3.331,3.639,161.444
-32,-3.351,3.258,154.439
-33,-3.368,2.741,196.37
-32,-3.383,2.314,173.634
-31,-3.397,2.111,162.939
-32,-3.41,1.852,199.017
-31,-3.42,1.522,174.643
-31,-3.431,1.497,182.35
-32,-3.445,1.569,200.574
-31,-3.457,1.653,164.768
-31,-3.472,1.912,164.213
-31,-3.485,1.955,160.789
-31,-3.498,1.877,160.538
-30,-3.512,1.863,135.95
-29,-3.524,1.529,129.314
-29,-3.534,1.108,147.645
-29,-3.542,0.788,154.756
-28,-3.547,0.344,143.355
-28,-3.552,-0.022,161.393
-27,-3.554,-0.238,144.534
-28,-3.555,-0.364,179.31
-27,-3.556,-0.359,147.796
-28,-3.557,-0.377,179.769
-27,-3.558,-0.352,147.774
-27,-3.56,-0.217,152.974
-27,-3.562,-0.218,152.947
-27,-3.564,-0.28,154.487
-27,-3.566,-0.254,153.585
-26,-3.567,-0.338,133.388
-27,-3.569,-0.471,168.304
-26,-3.559,-2.523,193.451
-27,-3.531,-5.923,320.747
-28,-3.504,-5.413,326.568
-30,-3.495,-1.388,257.901
-32,-3.505,2.09,191.086
-33,-3.526,4.283,133.619
-32,-3.557,5.816,55.763
-31,-3.596,6.613,13.756
-28,-3.634,6.28,-43.184
-26,-3.67,5.206,-39.642
-22,-3.697,3.535,-72.444
-19,-3.712,1.122,-43.024
-15,-3.715,-1.49,-37.216
-14,-3.704,-3.826,40.311
-11,-3.681,-5.733,37.215
-11,-3.651,-6.963,102.615
-11,-3.616,-7.515,124.389
-11,-3.579,-7.314,126.408
-12,-3.548,-6.349,129.596
-13,-3.521,-5.115,115.89
-14,-3.503,-3.6,93.059
-13,-3.494,-1.811,16.136
-13,-3.493,-0.43,-11.162
-12,-3.499,0.459,-58.221
-10,-3.508,0.876,-107.001
-7,-3.516,0.33,-143.534
-4,-3.52,-1.039,-148.598
0,-3.516,-2.689,-166.994
2,-3.501,-4.574,-123.311
5,-3.476,-6.734,-110.507
6,-3.438,-8.723,-46.005
7,-3.391,-9.942,-18.0
7,-3.341,-10.336,11.339
6,-3.29,-10.091,37.269
6,-3.243,-9.025,9.409
3,-3.205,-7.296,38.498
4,-3.174,-5.549,-50.981
2,-3.155,-3.85,-38.254
3,-3.143,-2.216,-119.656
4,-3.139,-1.049,-163.296
6,-3.14,-0.573,-212.27
8,-3.14,-0.95,-229.307
11,-3.136,-1.986,-250.724
15,-3.126,-3.545,-270.463
18,-3.106,-5.572,-244.556
22,-3.037,-9.034,-175.663
24,-2.987,-10.567,-161.47
24,-2.933,-11.534,-107.327
24,-2.875,-11.72,-91.062
24,-2.817,-11.389,-88.55
22,-2.763,-10.594,-54.247
22,-2.71,-9.395,-93.604
21,-2.667,-7.947,-101.122
20,-2.631,-6.575,-117.128
21,-2.602,-5.399,-174.172
20,-2.581,-4.398,-165.244
21,-2.561,-3.922,-205.591
23,-2.544,-3.862,-239.896
23,-2.527,-4.067,-213.424
26,-2.505,-4.692,-260.223
26,-2.483,-5.367,-211.331
28,-2.455,-6.158,-230.021
29,-2.422,-7.141,-202.148
30,-2.386,-7.813,-191.006
30,-2.345,-8.303,-161.248
30,-2.302,-8.631,-144.306
30,-2.259,-8.575,-137.672
29,-2.216,-8.38,-112.117
29,-2.175,-7.929,-125.066
28,-2.138,-7.166,-115.789
27,-2.103,-6.462,-114.261
27,-2.073,-5.647,-139.045
26,-2.048,-4.695,-137.202
26,-2.026,-4.004,-160.311
26,-2.009,-3.395,-173.222
26,-1.994,-2.856,-184.902
27,-1.98,-2.658,-210.096
27,-1.969,-2.641,-199.58
28,-1.956,-2.827,-214.786
28,-1.941,-3.217,-192.828
30,-1.924,-3.635,-223.702
29,-1.905,-4.185,-165.236
30,-1.882,-4.698,-178.77
30,-1.858,-4.94,-158.948
30,-1.832,-5.173,-147.826
30,-1.804,-5.298,-139.349
29,-1.778,-5.024,-119.297
28,-1.753,-4.617,-111.771
28,-1.73,-4.107,-130.035
27,-1.712,-3.422,-122.348
27,-1.695,-2.848,-143.435
27,-1.682,-2.341,-154.573
26,-1.672,-1.887,-142.392
26,-1.662,-1.661,-155.65
26,-1.655,-1.52,-158.207
27,-1.647,-1.596,-177.287
26,-1.637,-1.923,-135.569
26,-1.627,-2.107,-137.868
26,-1.615,-2.267,-131.517
26,-1.602,-2.505,-122.878
26,-1.589,-2.503,-120.566
25,-1.576,-2.277,-101.807
24,-1.565,-2.013,-93.259
24,-1.555,-1.701,-108.722
23,-1.546,-1.347,-94.165
23,-1.54,-0.976,-111.827
22,-1.536,-0.587,-99.122
22,-1.533,-0.269,-116.165
22,-1.532,-0.033,-122.454
21,-1.532,0.112,-104.107
21,-1.532,0.125,-113.535
21,-1.533,0.127,-113.914
21,-1.533,0.045,-111.967
21,-1.532,-0.161,-106.509
20,-1.531,-0.26,-81.479
20,-1.528,-0.343,-87.914
19,-1.523,-0.357,-73.276
19,-1.517,-0.139,-78.115
17,-1.515,0.113,-39.579
17,-1.514,0.41,-65.375
16,-1.516,0.748,-52.414
16,-1.519,1.007,-69.096
15,-1.524,1.221,-53.432
15,-1.531,1.502,-71.381
14,-1.539,1.662,-54.826
14,-1.547,1.666,-65.554
14,-1.555,1.664,-67.337
13,-1.563,1.551,-43.485
13,-1.57,1.354,-48.713
12,-1.577,1.246,-24.858
12,-1.582,1.147,-32.29
11,-1.587,1.07,-8.969
10,-1.592,1.064,3.606
10,-1.598,1.12,-8.05
9,-1.604,1.323,7.629
8,-1.611,1.588,12.762
7,-1.618,1.739,20.664
6,-1.626,1.779,31.471
5,-1.635,2.04,36.331
3,-1.646,2.608,54.936
2,-1.66,3.034,45.551
1,-1.675,3.365,47.169
0,-1.694,3.913,42.444
0,-1.715,4.352,17.733
0,-1.738,4.492,9.381
-1,-1.762,4.492,27.029
0,-1.785,4.271,-2.996
-1,-1.806,3.706,39.227
0,-1.822,2.896,26.069
-1,-1.835,2.204,73.185
-1,-1.845,1.739,74.635
-2,-1.852,1.3,107.355
-3,-1.858,1.05,126.427
-5,-1.863,1.215,157.079
-6,-1.869,1.686,147.979
-9,-1.879,2.305,188.078
-10,-1.893,3.207,157.092
-13,-1.914,4.457,178.379
-13,-1.94,5.554,117.517
-15,-1.971,6.193,139.438
-16,-2.005,6.645,125.427
-15,-2.04,6.969,78.576
-16,-2.077,6.856,105.795
-16,-2.111,6.275,105.631
-15,-2.143,5.688,92.653
-15,-2.171,5.056,112.845
-16,-2.194,4.095,156.443
-16,-2.213,3.389,162.568
-17,-2.23,3.114,189.05
-18,-2.244,2.821,207.741
-19,-2.259,2.813,218.768
-21,-2.274,3.246,240.377
-22,-2.291,3.78,227.666
-25,-2.313,4.485,263.189
-26,-2.339,5.355,230.931
-27,-2.37,6.253,214.802
-28,-2.406,6.991,201.803
-29,-2.444,7.339,198.87
-30,-2.484,7.518,200.013
-29,-2.524,7.501,161.38
-30,-2.562,7.088,196.432
-29,-2.599,6.664,169.316
-30,-2.634,6.363,202.045
-30,-2.666,5.934,198.375
-30,-2.697,5.511,203.697
-30,-2.725,5.16,207.625
-30,-2.752,4.813,211.942
-31,-2.778,4.656,233.614
-32,-2.803,4.586,244.305
-32,-2.827,4.504,233.054
-33,-2.852,4.558,249.444
-34,-2.877,4.669,255.496
-34,-2.903,4.92,235.064
-35,-2.931,5.342,241.022
-35,-2.961,5.717,216.574
-36,-2.994,6.131,221.866
-35,-3.029,6.474,174.755
-36,-3.065,6.466,199.584
-35,-3.1,6.262,166.962
-35,-3.134,5.993,176.636
-35,-3.166,5.575,181.674
-34,-3.196,5.063,167.216
-33,-3.223,4.547,162.339
-33,-3.247,4.021,180.773
-33,-3.269,3.615,187.484
-32,-3.289,3.384,167.471
-33,-3.308,3.137,201.975
-32,-3.326,2.976,171.56
-32,-3.345,3.026,175.68
-32,-3.363,2.948,174.565
-31,-3.38,2.788,153.29
-32,-3.399,2.817,180.498
-30,-3.415,2.739,125.672
-31,-3.433,2.456,170.395
-30,-3.447,2.107,145.639
-30,-3.46,1.778,161.069
-29,-3.472,1.54,142.85
-29,-3.482,1.227,158.374
-29,-3.491,0.962,163.942
-28,-3.499,0.889,142.024
-28,-3.506,0.691,155.043
-28,-3.512,0.402,161.861
-28,-3.517,0.417,160.687
-27,-3.523,0.61,132.201
-28,-3.53,0.694,160.228
-27,-3.537,0.785,125.293
-26,-3.546,0.894,107.538
-27,-3.554,0.758,141.195
-25,-3.56,0.492,93.401
-25,-3.566,0.313,114.989
-25,-3.57,-0.068,124.675
-24,-3.571,-0.504,113.763
-23,-3.572,-0.638,103.78
-23,-3.571,-0.812,117.768
-23,-3.57,-0.929,121.253
-22,-3.57,-0.801,95.674
-22,-3.569,-0.826,105.759
-21,-3.568,-0.871,84.782
-21,-3.569,-0.77,91.221
-20,-3.567,-0.803,70.027
-18,-3.566,-1.0,39.87
-19,-3.564,-1.166,85.182
-17,-3.562,-1.287,35.25
-16,-3.559,-1.397,34.296
-15,-3.554,-1.621,27.775
-15,-3.549,-1.832,43.444
-13,-3.544,-1.904,1.718
-13,-3.535,-2.036,24.879
-12,-3.528,-2.196,8.282
-11,-3.521,-2.119,-5.815
-10,-3.515,-1.938,-22.754
-8,-3.509,-1.968,-56.725
-7,-3.501,-2.423,-47.592
-5,-3.49,-3.123,-62.781
-3,-3.477,-3.73,-71.08
-1,-3.46,-4.466,-75.178
0,-3.437,-5.394,-50.728
2,-3.412,-6.103,-62.853
2,-3.382,-6.661,-24.295
2,-3.348,-7.101,-5.938
3,-3.315,-7.006,-24.384
2,-3.283,-6.552,1.354
2,-3.253,-5.958,-17.327
2,-3.229,-4.974,-38.599
3,-3.209,-3.928,-84.822
2,-3.194,-3.135,-71.591
4,-3.184,-2.402,-142.963
5,-3.177,-2.03,-156.052
7,-3.17,-2.319,-182.995
9,-3.16,-2.9,-192.768
12,-3.146,-3.728,-217.607
14,-3.125,-5.124,-194.724
17,-3.098,-6.614,-199.443
18,-3.064,-7.7,-159.756
19,-3.023,-8.714,-138.452
20,-2.974,-9.561,-120.019
