encoder_value,roll_value,gyro_value,pid
-14,-2.165,5.569,142.001
-15,-2.195,6.289,130.558
-15,-2.229,6.553,108.061
-16,-2.264,6.793,117.291
-16,-2.3,6.862,99.61
-16,-2.335,6.504,102.246
-16,-2.367,5.809,114.503
-16,-2.396,5.196,125.227
-16,-2.422,4.686,133.7
-17,-2.444,4.001,170.179
-18,-2.481,3.482,190.295
-19,-2.499,3.478,200.686
-21,-2.517,3.627,229.186
-22,-2.539,4.204,214.446
-23,-2.562,4.778,208.342
-25,-2.588,5.195,228.345
-26,-2.617,5.734,213.164
-27,-2.684,6.732,178.547
-28,-2.72,6.881,190.147
-28,-2.757,6.982,171.432
-29,-2.794,6.914,188.669
-28,-2.828,6.563,159.964
-28,-2.863,6.279,169.889
-28,-2.896,6.115,167.861
-28,-2.958,5.477,164.163
-29,-2.987,5.267,195.536
-28,-3.015,5.03,165.201
-29,-3.042,4.83,196.752
-29,-3.068,4.681,186.906
-29,-3.093,4.536,185.992
-29,-3.119,4.388,185.149
-30,-3.165,4.031,208.501
-29,-3.187,4.071,171.865
-30,-3.21,4.113,197.966
-30,-3.233,4.222,181.835
-30,-3.258,4.46,170.932
-30,-3.283,4.608,162.262
-30,-3.309,4.638,156.611
-29,-3.362,4.587,125.499
-29,-3.388,4.286,137.567
-28,-3.412,3.771,124.388
-27,-3.431,3.132,124.099
-27,-3.448,2.531,145.927
-27,-3.462,2.111,154.522
-26,-3.475,1.937,134.398
-26,-3.499,1.749,144.106
-25,-3.511,1.73,120.069
-26,-3.523,1.729,149.37
-25,-3.533,1.661,117.929
-24,-3.546,1.715,100.715
-25,-3.558,1.654,131.542
-23,-3.568,1.345,84.169
-23,-3.585,0.712,115.893
-22,-3.59,0.305,103.497
-21,-3.595,0.17,92.71
-21,-3.597,-0.132,109.506
-21,-3.599,-0.345,114.974
-21,-3.601,-0.222,111.437
-20,-3.591,-2.358,147.821
-21,-3.564,-5.892,278.36
-21,-3.537,-5.291,259.07
-24,-3.53,-1.265,221.463
-25,-3.541,2.213,122.927
-26,-3.564,4.429,73.394
-24,-3.596,5.788,-22.483
-24,-3.633,6.248,-24.065
-20,-3.669,5.687,-105.995
-17,-3.702,4.454,-111.325
-13,-3.725,2.351,-122.919
-9,-3.732,-0.566,-101.024
-6,-3.727,-3.334,-58.232
-3,-3.707,-5.6,-34.644
-2,-3.676,-7.374,22.836
-2,-3.637,-8.594,71.835
-1,-3.592,-9.144,72.915
-3,-3.55,-8.639,121.886
-3,-3.51,-7.417,79.477
-5,-3.479,-5.873,89.737
-6,-3.458,-3.899,46.217
-6,-3.448,-1.893,-13.715
-5,-3.447,-0.386,-75.935
-5,-3.453,0.395,-88.891
-1,-3.461,0.512,-183.272
0,-3.469,-0.044,-156.822
4,-3.468,-1.571,-197.222
6,-3.459,-3.569,-151.63
9,-3.44,-5.279,-152.139
11,-3.412,-6.757,-125.5
12,-3.376,-7.981,-90.743
12,-3.335,-8.717,-54.238
13,-3.292,-8.871,-64.107
12,-3.25,-8.466,-35.284
11,-3.21,-7.673,-35.01
12,-3.177,-6.455,-92.074
11,-3.151,-5.081,-92.2
11,-3.131,-4.041,-124.668
12,-3.117,-3.093,-169.599
13,-3.107,-2.389,-200.021
17,-3.089,-2.713,-251.191
19,-3.078,-3.24,-262.233
22,-3.06,-4.434,-276.752
24,-3.037,-5.871,-252.435
26,-3.005,-7.277,-236.087
28,-2.966,-8.496,-223.373
29,-2.924,-9.321,-197.893
30,-2.826,-10.047,-164.342
30,-2.778,-9.758,-162.736
30,-2.73,-9.367,-163.881
29,-2.686,-8.673,-151.438
30,-2.647,-7.789,-198.718
29,-2.611,-7.125,-178.049
30,-2.578,-6.525,-219.141
30,-2.549,-5.946,-220.014
30,-2.521,-5.612,-223.605
31,-2.494,-5.392,-246.999
33,-2.47,-5.278,-281.425
33,-2.444,-5.573,-250.887
34,-2.416,-6.024,-256.099
36,-2.386,-6.377,-277.259
36,-2.354,-7.014,-236.345
37,-2.316,-7.754,-232.094
37,-2.277,-8.094,-206.76
38,-2.235,-8.395,-213.273
37,-2.191,-8.711,-165.135
37,-2.148,-8.498,-171.55
37,-2.107,-7.948,-178.213
35,-2.068,-7.38,-141.032
36,-2.033,-6.553,-196.687
34,-2.004,-5.545,-164.038
35,-1.977,-4.753,-220.55
34,-1.957,-4.139,-201.588
35,-1.938,-3.688,-241.577
34,-1.92,-3.566,-210.204
35,-1.902,-3.637,-236.523
36,-1.884,-3.844,-241.24
35,-1.863,-4.187,-197.05
36,-1.841,-4.411,-218.453
36,-1.819,-4.469,-203.895
37,-1.795,-4.603,-218.414
36,-1.771,-4.656,-181.293
36,-1.749,-4.435,-191.955
36,-1.726,-4.247,-192.871
35,-1.705,-4.199,-167.771
36,-1.684,-4.063,-198.922
35,-1.664,-3.861,-169.228
34,-1.643,-3.804,-153.524
35,-1.623,-3.696,-184.172
33,-1.606,-3.399,-134.966
33,-1.588,-3.119,-157.028
33,-1.573,-2.678,-166.1
32,-1.561,-2.145,-155.692
32,-1.549,-1.786,-172.204
32,-1.542,-1.375,-181.994
31,-1.536,-1.158,-164.273
31,-1.528,-1.243,-169.78
31,-1.523,-1.19,-170.415
31,-1.515,-1.295,-166.425
31,-1.506,-1.556,-158.115
31,-1.499,-1.514,-158.023
30,-1.49,-1.516,-133.951
30,-1.481,-1.561,-140.22
29,-1.473,-1.346,-122.241
29,-1.465,-1.125,-135.717
28,-1.46,-0.819,-120.644
28,-1.456,-0.41,-139.985
27,-1.453,-0.164,-123.72
27,-1.453,0.085,-139.458
26,-1.453,0.26,-121.994
26,-1.453,0.227,-130.262
26,-1.454,0.235,-130.945
25,-1.454,0.162,-106.831
25,-1.453,0.017,-111.94
25,-1.453,0.057,-113.275
24,-1.442,-2.025,-33.68
23,-1.412,-5.503,77.7
20,-1.384,-4.747,121.491
13,-1.386,3.32,10.686
11,-1.411,6.091,-58.769
10,-1.449,8.264,-119.487
10,-1.498,9.566,-172.707
12,-1.548,9.564,-227.735
14,-1.596,8.569,-238.064
16,-1.637,6.786,-226.144
19,-1.665,4.157,-211.604
21,-1.678,1.237,-155.229
22,-1.676,-1.406,-89.522
22,-1.661,-3.458,-23.414
21,-1.639,-4.65,34.889
18,-1.611,-4.958,106.877
16,-1.575,-6.207,165.056
12,-1.528,-7.841,289.529
6,-1.49,-5.229,326.741
0,-1.485,1.438,232.119
-6,-1.517,8.303,124.981
-8,-1.575,13.412,-30.642
-9,-1.658,16.747,-130.85
-6,-1.756,18.457,-271.893
-1,-1.854,17.645,-355.227
4,-1.941,14.342,-352.683
10,-2.003,9.431,-325.076
16,-2.035,3.564,-257.188
19,-2.036,-2.54,-109.387
21,-2.004,-7.746,16.525
19,-1.952,-10.953,174.498
17,-1.888,-12.078,243.808
10,-1.825,-11.286,374.68
4,-1.773,-8.198,375.258
-1,-1.744,-3.242,308.384
-8,-1.742,2.27,275.276
-13,-1.769,7.584,178.814
-16,-1.824,12.312,65.464
-16,-1.901,15.768,-68.103
-14,-1.992,17.337,-172.555
-11,-2.084,16.779,-225.347
-6,-2.166,14.279,-260.958
0,-2.234,10.235,-257.194
4,-2.275,5.134,-166.516
7,-2.288,0.046,-65.929
9,-2.277,-4.193,30.456
9,-2.243,-7.593,145.093
6,-2.196,-9.309,267.354
1,-2.147,-8.5,340.944
-4,-2.107,-5.98,349.875
-9,-2.086,-2.27,323.382
-15,-2.09,2.576,284.256
-19,-2.118,7.525,183.877
-21,-2.172,11.513,76.786
-21,-2.243,14.044,-22.052
-20,-2.323,15.05,-86.782
-16,-2.404,14.57,-170.876
-13,-2.477,12.339,-157.835
-8,-2.535,8.802,-160.851
-4,-2.574,4.974,-112.369
0,-2.591,0.988,-64.053
1,-2.584,-2.99,55.951
1,-2.561,-5.894,146.466
0,-2.525,-7.231,211.505
-3,-2.485,-7.145,275.522
-7,-2.452,-5.669,306.044
-11,-2.432,-2.926,291.595
-16,-2.43,0.754,271.159
-18,-2.447,4.518,168.475
-21,-2.481,7.522,131.624
-21,-2.53,9.655,38.824
-20,-2.588,10.928,-28.611
-18,-2.649,10.956,-77.299
-16,-2.705,9.647,-80.748
-12,-2.754,7.573,-107.288
-9,-2.791,4.932,-76.034
-5,-2.81,1.69,-56.909
-4,-2.812,-1.414,38.23
-3,-2.799,-3.788,90.238
-4,-2.775,-5.405,169.27
-5,-2.746,-6.033,205.343
-7,-2.716,-5.342,228.945
-11,-2.695,-3.392,253.571
-14,-2.686,-0.714,216.184
-16,-2.692,2.076,159.176
-18,-2.713,4.489,118.364
-19,-2.744,6.309,68.705
-18,-2.785,7.533,-3.035
-17,-2.827,7.817,-32.268
-16,-2.869,7.088,-34.766
-14,-2.906,5.891,-46.237
-11,-2.937,4.49,-64.527
-9,-2.96,2.665,-38.793
-7,-2.969,0.275,-4.263
-6,-2.965,-1.999,52.363
-5,-2.952,-3.624,84.542
-6,-2.93,-4.78,150.955
-7,-2.906,-4.842,170.952
-9,-2.887,-3.703,180.698
-11,-2.87,-2.514,179.58
-13,-2.864,-0.984,167.522
-14,-2.869,1.372,108.649
-16,-2.884,3.324,90.045
-15,-2.908,4.415,16.256
-14,-2.938,5.106,-21.457
-13,-2.969,5.087,-40.41
-11,-2.997,4.133,-56.488
-9,-3.028,4.592,-101.83
-6,-3.068,6.21,-202.075
-3,-3.099,4.113,-193.257
1,-3.103,-1.389,-111.242
4,-3.079,-6.395,-5.486
4,-3.038,-9.592,114.245
0,-2.922,-11.251,262.11
-3,-2.868,-9.417,264.747
-8,-2.819,-8.272,329.855
-13,-2.771,-7.667,391.045
-17,-2.746,-2.762,311.3
-22,-2.762,4.834,183.542
-24,-2.811,10.682,19.188
-23,-2.886,14.539,-138.013
-21,-2.975,16.182,-235.049
-15,-3.062,14.938,-336.127
-7,-3.141,11.73,-392.634
-1,-3.196,7.191,-346.573
6,-3.219,1.089,-293.083
12,-3.209,-5.492,-188.771
15,-3.164,-11.198,-42.469
15,-3.092,-15.385,109.44
14,-3.005,-17.402,202.392
9,-2.915,-17.011,313.145
4,-2.831,-14.379,327.614
-2,-2.769,-9.815,309.09
-9,-2.737,-4.257,271.856
-12,-2.735,1.687,119.572
-15,-2.768,7.473,0.372
-15,-2.821,11.276,-137.613
-14,-2.889,12.626,-209.113
-8,-2.962,12.431,-344.297
-2,-3.025,10.176,-378.077
4,-3.071,5.84,-353.442
10,-3.092,0.558,-298.788
16,-3.079,-5.002,-230.214
19,-3.041,-10.072,-102.226
20,-2.978,-13.94,16.955
19,-2.899,-16.013,118.878
16,-2.816,-15.958,192.194
11,-2.737,-14.265,248.442
6,-2.671,-10.904,239.989
1,-2.63,-6.078,187.777
-3,-2.613,-1.185,106.605
-5,-2.624,3.375,-7.126
-6,-2.659,7.339,-114.565
-4,-2.707,9.35,-231.22
0,-2.762,9.303,-312.846
4,-2.813,7.673,-333.938
9,-2.846,4.261,-326.728
15,-2.861,-0.182,-302.014
18,-2.851,-4.701,-194.141
22,-2.814,-8.726,-143.319
21,-2.763,-11.473,-2.384
22,-2.702,-13.071,20.485
20,-2.631,-13.399,96.889
18,-2.566,-11.897,96.841
13,-2.512,-9.734,144.598
10,-2.467,-7.254,110.302
7,-2.443,-3.406,53.489
3,-2.438,0.387,16.951
3,-2.448,2.975,-89.419
3,-2.478,5.421,-160.267
7,-2.549,6.216,-276.447
11,-2.586,4.74,-307.643
15,-2.607,2.412,-304.462
20,-2.612,-0.734,-298.832
22,-2.602,-4.195,-205.439
25,-2.569,-7.614,-158.043
25,-2.525,-9.868,-62.94
24,-2.471,-11.014,0.442
24,-2.412,-11.586,17.965
22,-2.356,-10.774,52.283
20,-2.305,-9.004,42.491
16,-2.263,-7.262,76.418
14,-2.231,-5.042,32.842
11,-2.215,-2.089,7.305
9,-2.213,0.65,-46.905
8,-2.223,2.525,-94.157
9,-2.239,3.886,-164.969
10,-2.263,4.617,-202.526
13,-2.286,4.113,-252.418
14,-2.307,2.651,-213.519
18,-2.317,0.83,-248.471
19,-2.318,-1.268,-179.823
21,-2.305,-3.604,-151.505
23,-2.281,-5.524,-123.167
22,-2.251,-6.579,-49.095
21,-2.214,-7.117,-14.257
20,-2.178,-6.929,1.194
18,-2.15,-5.898,15.372
18,-2.122,-4.611,-31.218
16,-2.104,-3.01,-25.314
14,-2.095,-1.531,-35.886
14,-2.088,-0.525,-79.249
13,-2.093,0.759,-91.797
13,-2.1,1.582,-124.193
13,-2.109,1.48,-123.314
15,-2.12,1.452,-169.911
15,-2.128,1.002,-141.766
16,-2.131,-0.037,-137.396
16,-2.131,-0.844,-107.323
18,-2.123,-1.669,-129.036
17,-2.113,-2.401,-67.434
17,-2.101,-2.652,-67.568
17,-2.087,-2.625,-65.582
16,-2.076,-2.256,-50.882
16,-2.066,-1.772,-70.828
15,-2.059,-1.247,-60.943
14,-2.056,-0.45,-68.213
15,-2.055,0.171,-116.058
14,-2.059,0.53,-94.934
15,-2.064,0.845,-135.88
15,-2.069,0.904,-129.764
16,-2.075,0.645,-146.648
16,-2.078,0.149,-125.385
17,-2.078,-0.464,-131.731
17,-2.075,-1.075,-106.157
18,-2.068,-1.661,-111.897
17,-2.059,-2.021,-69.342
18,-2.05,-2.042,-98.408
16,-2.04,-1.92,-46.03
17,-2.031,-1.648,-92.028
16,-2.026,-1.141,-73.13
16,-2.022,-0.661,-94.183
15,-2.02,-0.247,-82.565
15,-2.022,0.211,-104.102
16,-2.024,0.473,-134.132
15,-2.029,0.512,-104.78
16,-2.032,0.486,-136.399
17,-2.036,0.344,-147.015
17,-2.038,-0.075,-127.596
17,-2.036,-0.709,-110.531
18,-2.032,-1.11,-121.824
18,-2.027,-1.364,-105.192
18,-2.018,-1.693,-94.961
18,-2.011,-1.606,-96.047
17,-2.005,-1.26,-81.649
18,-1.998,-1.104,-116.075
17,-1.995,-0.827,-91.607
17,-1.992,-0.477,-109.355
17,-1.991,-0.204,-116.552
17,-2.003,2.08,-179.546
18,-2.031,5.544,-299.697
20,-2.063,5.123,-330.951
23,-2.075,1.122,-277.151
27,-2.067,-2.818,-234.387
28,-2.046,-5.65,-141.973
28,-2.009,-7.799,-69.051
27,-1.963,-9.139,-2.204
26,-1.919,-9.155,20.268
25,-1.87,-8.452,24.451
22,-1.829,-7.106,55.21
20,-1.799,-5.123,26.586
16,-1.775,-3.12,49.974
13,-1.767,-0.547,14.8
12,-1.775,2.279,-66.066
11,-1.791,4.028,-102.234
11,-1.818,5.189,-147.382
12,-1.85,5.918,-195.545
13,-1.879,5.307,-198.784
15,-1.904,3.837,-200.962
18,-1.92,2.12,-208.292
19,-1.925,0.029,-149.651
20,-1.919,-2.042,-107.312
21,-1.903,-3.622,-76.124
19,-1.881,-4.638,8.956
19,-1.853,-5.017,6.355
17,-1.828,-4.623,45.712
14,-1.806,-3.547,70.995
12,-1.79,-1.857,47.263
7,-1.793,2.276,13.438
7,-1.809,3.881,-59.13
6,-1.835,5.209,-77.089
6,-1.864,5.772,-106.814
7,-1.895,5.665,-132.536
9,-1.925,5.023,-157.512
10,-1.947,3.589,-128.672
11,-1.963,2.012,-103.562
13,-1.97,0.616,-104.125
12,-1.967,-1.039,-19.572
13,-1.957,-2.359,-14.067
11,-1.944,-2.713,51.71
10,-1.928,-2.489,53.425
8,-1.916,-1.763,72.451
6,-1.909,-0.561,68.887
4,-1.908,0.772,60.77
1,-1.918,2.337,66.865
1,-1.934,3.84,-2.96
0,-1.957,4.873,-12.469
0,-1.986,5.549,-45.133
0,-2.016,5.717,-55.52
1,-2.046,5.363,-74.515
1,-2.073,4.572,-50.108
2,-2.093,3.374,-44.882
3,-2.109,2.182,-29.811
3,-2.117,1.025,8.159
2,-2.118,-0.107,60.381
2,-2.116,-0.631,65.701
1,-2.112,-0.603,88.161
-1,-2.108,-0.367,118.649
-2,-2.109,0.385,103.177
-3,-2.114,1.459,87.108
-5,-2.125,2.265,99.74
-5,-2.139,2.904,62.065
-7,-2.157,3.425,89.717
-6,-2.175,3.658,39.62
-7,-2.216,3.486,58.72
-7,-2.234,3.085,65.921
-7,-2.25,2.677,73.457
-7,-2.262,2.01,88.852
-7,-2.271,1.389,103.543
-8,-2.279,1.132,131.494
-9,-2.283,0.948,149.165
-11,-2.288,1.016,182.372
-12,-2.294,1.469,173.842
-14,-2.303,2.109,191.244
-15,-2.317,2.984,170.065
-17,-2.335,3.952,176.882
-18,-2.359,4.805,154.346
-19,-2.387,5.499,144.085
-19,-2.417,5.906,118.53
-19,-2.449,6.037,108.793
-20,-2.482,5.873,129.36
-19,-2.511,5.378,105.453
-19,-2.539,4.805,124.249
-19,-2.563,4.2,135.663
-19,-2.584,3.559,148.733
-20,-2.602,3.061,181.015
-20,-2.616,2.695,179.069
-21,-2.63,2.557,202.541
-22,-2.645,2.689,209.963
-23,-2.659,2.978,213.117
-24,-2.678,3.485,209.747
-25,-2.699,4.05,204.343
-26,-2.722,4.526,200.944
-27,-2.749,5.072,194.967
-27,-2.781,5.559,166.881
-28,-2.815,5.79,176.909
-27,-2.847,5.87,137.13
-28,-2.88,5.788,164.459
-27,-2.911,5.448,136.179
-27,-2.94,4.953,152.791
-27,-2.965,4.411,162.341
-26,-2.989,3.981,146.926
-27,-3.011,3.687,181.923
-26,-3.03,3.36,155.634
-27,-3.049,3.148,189.135
-27,-3.068,3.062,179.101
-27,-3.085,2.944,179.139
-27,-3.102,2.935,176.186
-27,-3.119,3.024,170.636
-28,-3.138,3.165,185.997
-28,-3.157,3.342,168.799
-27,-3.176,3.389,141.518
-28,-3.197,3.327,170.79
-27,-3.216,3.244,138.004
-28,-3.235,3.111,169.442
-27,-3.253,2.938,139.356
-27,-3.27,2.813,148.372
-26,-3.288,2.719,125.273
-26,-3.304,2.562,135.399
-26,-3.32,2.399,136.818
-26,-3.335,2.232,138.54
-25,-3.348,1.967,120.603
-25,-3.361,1.607,136.854
-24,-3.371,1.21,123.215
-24,-3.379,0.859,140.045
-24,-3.385,0.577,146.504
-24,-3.391,0.429,149.628
-24,-3.396,0.492,147.1
-24,-3.402,0.603,143.272
-24,-3.408,0.708,139.422
-24,-3.416,0.877,133.706
-24,-3.423,0.999,129.253
-23,-3.431,1.068,103.582
-24,-3.441,1.142,131.373
-22,-3.449,1.187,74.792
-22,-3.46,1.168,91.275
-21,-3.469,0.91,74.157
-21,-3.476,0.499,92.851
-20,-3.481,0.149,78.802
-19,-3.483,-0.336,77.824
-19,-3.484,-0.835,100.072
-19,-3.483,-1.085,107.174
-18,-3.479,-1.247,89.88
-18,-3.476,-1.365,102.736
-18,-3.472,-1.329,102.751
-17,-3.469,-1.086,74.629
-17,-3.468,-0.81,76.633
-17,-3.456,-2.764,130.892
-17,-3.428,-6.068,224.176
-17,-3.4,-5.448,213.453
-20,-3.391,-1.647,182.112
-21,-3.4,1.635,89.267
-21,-3.421,3.797,19.095
-20,-3.449,4.785,-34.905
-17,-3.478,4.623,-94.72
-15,-3.506,3.697,-93.638
-11,-3.527,2.21,-130.258
-8,-3.538,-0.001,-105.392
-5,-3.535,-2.673,-74.517
-2,-3.517,-5.124,-46.523
0,-3.488,-7.157,-4.99
0,-3.449,-8.826,64.887
0,-3.403,-9.568,93.747
-1,-3.357,-9.125,113.586
-2,-3.315,-8.088,108.047
-4,-3.28,-6.522,109.471
-5,-3.257,-4.266,58.981
-6,-3.245,-1.982,14.319
-6,-3.245,-0.201,-41.721
-5,-3.253,1.037,-98.449
-3,-3.265,1.438,-147.408
0,-3.276,0.729,-180.335
3,-3.281,-0.774,-182.088
5,-3.276,-2.672,-148.937
9,-3.259,-4.793,-161.388
10,-3.231,-6.782,-89.988
11,-3.193,-8.276,-56.377
11,-3.149,-9.011,-19.439
11,-3.106,-8.978,-11.807
10,-3.064,-8.354,2.476
9,-3.028,-7.105,-10.112
8,-2.999,-5.565,-31.67
8,-2.976,-4.194,-72.525
8,-2.961,-3.012,-101.015
9,-2.951,-2.094,-145.836
10,-2.946,-1.442,-175.733
11,-2.944,-1.195,-195.465
14,-2.94,-1.621,-241.96
15,-2.934,-2.413,-215.506
19,-2.922,-3.442,-267.04
20,-2.904,-4.835,-213.498
23,-2.879,-6.3,-228.179
24,-2.845,-7.536,-184.722
25,-2.806,-8.509,-164.922
25,-2.762,-9.196,-129.301
26,-2.716,-9.429,-136.662
25,-2.67,-9.192,-102.678
25,-2.626,-8.656,-117.29
25,-2.586,-7.84,-131.224
23,-2.551,-6.864,-105.472
24,-2.52,-5.893,-165.598
24,-2.496,-4.912,-178.0
24,-2.474,-4.18,-193.429
24,-2.456,-3.707,-202.525
26,-2.442,-3.281,-256.129
27,-2.427,-3.379,-255.464
28,-2.409,-4.04,-248.255
30,-2.39,-4.675,-263.778
31,-2.366,-5.466,-242.945
33,-2.336,-6.54,-244.808
33,-2.302,-7.44,-196.647
34,-2.262,-8.14,-193.056
34,-2.22,-8.666,-162.085
33,-2.176,-8.83,-126.905
33,-2.131,-8.608,-133.104
32,-2.09,-7.943,-120.461
31,-2.053,-7.026,-124.133
30,-2.02,-6.042,-130.404
30,-1.993,-4.884,-165.087
29,-1.972,-3.854,-165.999
30,-1.955,-3.119,-213.783
29,-1.943,-2.531,-195.901
30,-1.931,-2.338,-230.282
31,-1.92,-2.491,-237.825
31,-1.908,-2.809,-218.404
32,-1.892,-3.381,-222.767
32,-1.874,-3.906,-196.749
33,-1.853,-4.367,-203.099
33,-1.828,-4.84,-177.084
33,-1.804,-4.973,-169.0
33,-1.778,-4.903,-166.076
33,-1.753,-4.775,-164.855
32,-1.731,-4.427,-147.453
31,-1.709,-4.049,-139.882
31,-1.689,-3.685,-154.855
31,-1.671,-3.285,-162.327
30,-1.655,-2.972,-145.195
30,-1.641,-2.591,-161.745
30,-1.629,-2.232,-169.182
30,-1.617,-2.171,-168.739
29,-1.606,-2.095,-146.432
29,-1.596,-1.871,-159.574
29,-1.586,-1.772,-160.525
29,-1.577,-1.719,-160.428
29,-1.569,-1.571,-162.978
29,-1.561,-1.402,-166.212
29,-1.554,-1.332,-166.983
29,-1.547,-1.398,-164.085
28,-1.54,-1.466,-138.629
29,-1.532,-1.507,-167.637
28,-1.524,-1.639,-131.413
28,-1.514,-1.759,-135.59
28,-1.505,-1.644,-137.105
27,-1.497,-1.462,-118.123
26,-1.489,-1.373,-105.551
27,-1.482,-1.101,-143.114
25,-1.477,-0.745,-97.973
25,-1.472,-0.561,-119.909
25,-1.47,-0.257,-127.829
24,-1.469,0.065,-113.997
24,-1.468,0.19,-126.329
24,-1.471,0.388,-132.28
24,-1.472,0.399,-133.011
23,-1.472,0.176,-104.936
23,-1.473,0.143,-113.483
23,-1.472,0.019,-110.284
22,-1.471,-0.233,-81.102
22,-1.47,-0.259,-89.287
21,-1.467,-0.218,-67.63
21,-1.465,-0.125,-78.868
20,-1.465,0.142,-63.649
19,-1.466,0.444,-58.402
18,-1.468,0.805,-55.195
18,-1.473,1.169,-74.881
17,-1.479,1.39,-59.575
16,-1.486,1.649,-54.498
16,-1.495,1.942,-73.13
15,-1.504,2.026,-54.932
15,-1.514,2.026,-66.029
14,-1.525,2.123,-48.401
15,-1.535,2.147,-82.631
13,-1.546,2.003,-27.215
13,-1.555,1.849,-42.965
13,-1.565,1.805,-43.8
12,-1.573,1.694,-20.296
11,-1.58,1.471,-2.32
10,-1.589,1.51,8.267
10,-1.597,1.656,-6.15
9,-1.604,1.667,14.4
8,-1.614,1.819,21.927
6,-1.622,2.082,49.243
6,-1.633,2.492,18.284
4,-1.647,3.016,46.392
2,-1.662,3.424,59.714
2,-1.681,4.057,21.19
0,-1.704,4.628,46.411
0,-1.726,4.715,21.83
0,-1.753,5.0,8.957
0,-1.78,5.141,-0.149
0,-1.803,4.562,10.55
0,-1.827,4.106,17.88
0,-1.848,3.652,25.858
0,-1.863,2.74,47.034
0,-1.876,2.078,61.875
0,-1.885,1.6,72.846
-2,-1.891,1.094,130.007
-3,-1.896,1.102,133.274
-5,-1.902,1.502,157.553
-7,-1.91,1.998,169.921
-9,-1.923,2.788,173.626
-10,-1.941,3.931,144.312
-13,-1.966,5.115,166.605
-14,-1.995,6.024,132.532
-15,-2.066,6.963,107.389
-15,-2.101,6.887,93.51
-15,-2.138,6.668,92.253
-15,-2.175,6.157,98.525
-15,-2.206,5.307,115.015
-15,-2.233,4.579,129.051
-15,-2.256,3.938,141.744
-16,-2.274,3.313,177.228
-17,-2.291,3.044,194.719
-18,-2.306,3.093,204.062
-19,-2.323,3.299,209.011
-21,-2.342,3.688,231.17
-22,-2.362,4.298,215.717
-24,-2.388,5.096,225.721
-25,-2.416,5.775,206.854
-26,-2.448,6.281,200.886
-27,-2.483,6.794,194.05
-28,-2.52,7.096,192.491
-27,-2.558,7.118,153.295
-28,-2.596,6.989,180.858
-28,-2.632,6.662,173.725
-28,-2.666,6.237,178.389
-28,-2.698,5.736,185.62
-28,-2.727,5.254,193.049
-28,-2.755,5.093,191.907
-29,-2.783,5.017,211.166
-29,-2.809,4.851,201.782
-29,-2.836,4.916,194.846
-30,-2.864,4.994,210.055
-30,-2.89,4.93,197.866
-31,-2.918,5.013,212.859
-30,-2.945,5.013,176.365
-31,-2.973,4.854,206.879
-31,-3.0,4.815,193.905
-31,-3.026,4.798,189.44
-32,-3.052,4.691,209.797
-31,-3.077,4.616,175.724
-31,-3.104,4.717,177.094
-32,-3.131,4.861,190.599
-31,-3.158,4.909,152.896
-31,-3.186,4.938,155.72
-30,-3.214,4.794,131.836
-30,-3.241,4.431,145.408
-30,-3.265,3.999,152.269
-29,-3.287,3.471,139.865
-28,-3.306,2.914,137.452
-28,-3.323,2.393,157.19
-28,-3.336,2.02,164.733
-28,-3.35,1.954,164.09
-27,-3.362,1.951,139.434
-28,-3.375,1.918,169.437
-27,-3.388,2.062,131.845
-27,-3.403,2.203,134.455
-26,-3.417,2.133,111.249
-27,-3.432,1.971,144.342
-25,-3.444,1.708,95.203
-25,-3.455,1.197,124.719
-24,-3.467,0.003,141.026
-23,-3.469,-0.3,126.445
-24,-3.469,-0.537,164.298
-24,-3.469,-0.488,154.238
-24,-3.472,-0.011,141.343
-23,-3.476,0.461,105.783
-24,-3.483,0.771,127.887
-23,-3.491,1.131,85.456
-22,-3.502,1.371,63.672
-22,-3.513,1.205,75.065
-20,-3.522,0.792,39.48
-20,-3.53,0.304,68.931
-18,-3.532,-0.5,45.07
-18,-3.53,-1.48,89.479
-17,-3.524,-2.186,87.131
-16,-3.514,-2.607,86.912
-17,-3.503,-2.817,126.171
-16,-3.491,-2.764,95.889
-16,-3.482,-2.331,95.418
-16,-3.475,-1.694,80.025
-16,-3.471,-1.096,65.123
-15,-3.472,-0.398,24.191
-15,-3.476,0.136,18.384
-14,-3.48,0.242,-7.616
-12,-3.483,0.216,-43.379
-10,-3.486,-0.096,-62.655
-8,-3.486,-0.898,-68.42
-6,-3.482,-1.853,-69.285
-4,-3.472,-2.996,-63.948
-2,-3.455,-4.334,-52.201
0,-3.434,-5.383,-47.221
0,-3.407,-6.107,-4.765
1,-3.376,-6.595,-8.176
1,-3.346,-6.683,9.064
0,-3.315,-6.512,33.261
1,-3.285,-5.92,-7.84
0,-3.262,-4.877,0.448
0,-3.241,-4.042,-26.54
0,-3.225,-3.254,-44.153
0,-3.215,-2.276,-68.188
2,-3.208,-1.712,-126.579
2,-3.204,-1.452,-114.906
5,-3.202,-1.339,-184.82
6,-3.197,-1.829,-166.548
10,-3.189,-2.81,-220.02
11,-3.176,-4.042,-171.582
14,-3.155,-5.359,-190.965
16,-3.128,-6.473,-174.429
17,-3.096,-7.602,-142.739
18,-3.055,-8.616,-121.547
19,-3.013,-8.914,-119.051
18,-2.97,-8.901,-79.531
18,-2.926,-8.794,-82.671
18,-2.886,-8.039,-94.997
18,-2.85,-7.055,-114.033
