encoder_value,roll_value,gyro_value,pid
-7,-3.758,-8.225,88.904
-6,-3.716,-8.676,86.719
-8,-3.675,-8.422,142.256
-8,-3.637,-7.422,105.422
-9,-3.608,-5.671,87.352
-10,-3.587,-3.828,56.212
-10,-3.576,-2.158,5.318
-9,-3.575,-0.636,-57.163
-8,-3.58,0.24,-94.725
-5,-3.587,0.344,-157.387
-2,-3.595,-0.135,-186.673
0,-3.595,-1.474,-169.27
3,-3.586,-3.4,-166.128
7,-3.568,-5.339,-174.226
9,-3.539,-7.216,-127.962
11,-3.501,-8.739,-107.085
11,-3.456,-9.695,-55.056
12,-3.407,-10.179,-54.973
12,-3.357,-10.009,-40.881
11,-3.311,-9.223,-30.097
10,-3.269,-8.105,-37.933
11,-3.234,-6.724,-99.212
10,-3.208,-5.332,-99.479
10,-3.186,-4.123,-136.361
12,-3.173,-3.103,-205.675
13,-3.162,-2.733,-218.081
15,-3.15,-3.054,-243.432
18,-3.138,-3.538,-277.858
20,-3.122,-4.557,-265.812
23,-3.096,-6.202,-266.839
26,-3.065,-7.65,-263.067
27,-3.025,-9.029,-214.464
29,-2.976,-10.441,-203.531
29,-2.924,-11.21,-155.224
29,-2.866,-11.512,-136.15
29,-2.808,-11.465,-126.16
29,-2.755,-10.772,-134.165
28,-2.704,-9.835,-126.651
27,-2.658,-8.691,-134.716
27,-2.621,-7.299,-173.373
27,-2.588,-6.25,-194.941
28,-2.561,-5.469,-232.99
28,-2.539,-4.81,-237.313
29,-2.517,-4.643,-260.124
30,-2.495,-4.832,-264.69
32,-2.472,-5.316,-283.476
33,-2.444,-6.105,-261.958
35,-2.413,-6.812,-273.447
35,-2.379,-7.493,-230.941
36,-2.339,-8.21,-226.817
37,-2.297,-8.624,-221.411
36,-2.253,-8.827,-176.324
37,-2.208,-8.81,-199.589
36,-2.167,-8.422,-170.533
36,-2.125,-8.089,-180.359
35,-2.085,-7.769,-158.739
35,-2.048,-7.173,-176.579
34,-2.013,-6.695,-160.123
34,-1.98,-6.283,-173.807
33,-1.951,-5.666,-162.25
33,-1.923,-5.117,-180.592
33,-1.899,-4.61,-189.583
33,-1.878,-4.101,-199.194
33,-1.858,-3.762,-204.515
33,-1.841,-3.456,-209.543
33,-1.824,-3.295,-210.851
33,-1.807,-3.418,-204.505
33,-1.79,-3.569,-197.438
34,-1.772,-3.785,-210.801
34,-1.751,-4.121,-189.232
34,-1.73,-4.378,-178.468
33,-1.706,-4.526,-147.781
33,-1.682,-4.527,-152.287
33,-1.659,-4.352,-152.673
32,-1.637,-4.1,-132.76
32,-1.617,-3.664,-149.594
31,-1.6,-3.055,-140.288
30,-1.585,-2.566,-137.062
30,-1.573,-2.151,-154.896
29,-1.564,-1.749,-141.509
30,-1.555,-1.546,-176.719
28,-1.547,-1.463,-123.843
29,-1.539,-1.433,-163.607
28,-1.531,-1.441,-130.725
28,-1.523,-1.423,-138.856
28,-1.515,-1.399,-138.111
27,-1.507,-1.291,-117.365
27,-1.5,-1.128,-129.467
26,-1.494,-0.956,-110.614
26,-1.489,-0.751,-124.239
25,-1.485,-0.59,-105.46
25,-1.482,-0.412,-118.694
25,-1.479,-0.22,-123.604
23,-1.478,-0.132,-80.917
23,-1.476,-0.023,-101.66
23,-1.477,0.171,-107.059
23,-1.477,0.206,-108.225
22,-1.477,0.195,-85.839
21,-1.48,0.417,-88.042
20,-1.481,0.309,-63.149
19,-1.481,0.342,-50.781
19,-1.482,0.587,-66.614
18,-1.486,0.882,-52.857
17,-1.49,1.075,-45.391
16,-1.495,1.411,-42.067
16,-1.504,1.874,-65.087
15,-1.513,2.008,-48.09
14,-1.523,2.063,-38.156
14,-1.534,2.339,-56.803
13,-1.545,2.435,-39.318
13,-1.557,2.311,-47.402
12,-1.569,2.305,-27.263
11,-1.58,2.341,-17.042
11,-1.591,2.323,-27.844
10,-1.603,2.307,-7.439
9,-1.614,2.308,3.856
9,-1.627,2.401,-10.162
8,-1.638,2.374,10.553
7,-1.649,2.209,26.314
7,-1.66,2.277,13.238
5,-1.671,2.316,54.921
3,-1.681,2.359,78.873
2,-1.694,2.949,65.152
1,-1.71,3.617,57.794
0,-1.728,4.045,56.336
-1,-1.752,4.694,47.964
-2,-1.777,5.247,41.747
-2,-1.804,5.292,26.279
-2,-1.832,5.103,25.777
-2,-1.857,4.686,31.877
-2,-1.88,4.026,44.922
-1,-1.898,3.262,38.981
-3,-1.912,2.398,112.987
-3,-1.922,1.777,109.772
-4,-1.93,1.571,136.054
-6,-1.936,1.451,174.122
-8,-1.943,1.72,192.698
-10,-1.955,2.746,190.164
-13,-1.971,3.864,206.966
-14,-1.993,4.876,171.591
-16,-2.023,6.024,171.43
-18,-2.055,6.903,168.829
-18,-2.093,7.583,125.571
-19,-2.136,8.06,127.142
-19,-2.176,7.865,115.646
-18,-2.216,7.532,94.115
-19,-2.256,7.169,127.432
-19,-2.289,6.22,137.249
-18,-2.319,5.338,132.301
-19,-2.346,4.705,175.389
-19,-2.366,3.96,182.304
-20,-2.388,3.663,208.559
-22,-2.407,3.636,241.726
-23,-2.424,3.632,243.152
-24,-2.446,4.173,238.168
-26,-2.469,4.77,254.02
-28,-2.495,5.269,262.981
-29,-2.527,6.119,239.03
-30,-2.56,6.747,229.665
-31,-2.596,7.169,225.011
-32,-2.637,7.777,214.585
-32,-2.679,8.069,189.973
-32,-2.722,8.058,181.968
-32,-2.765,8.018,174.723
-32,-2.807,7.8,172.573
-32,-2.849,7.455,173.779
-31,-2.887,6.929,157.912
-31,-2.922,6.23,178.738
-31,-2.955,5.618,188.784
-31,-2.983,5.0,199.807
-31,-3.008,4.384,211.434
-31,-3.032,4.044,216.081
-32,-3.054,3.885,238.703
-32,-3.075,3.827,227.455
-33,-3.097,3.987,241.582
-33,-3.12,4.274,220.842
-33,-3.145,4.645,206.374
-34,-3.173,5.092,211.752
-34,-3.203,5.453,187.622
-35,-3.234,5.642,199.129
-34,-3.265,5.596,163.104
-33,-3.296,5.391,149.22
-33,-3.327,5.114,159.783
-33,-3.354,4.691,165.812
-32,-3.38,4.25,150.285
-31,-3.404,3.868,142.47
-31,-3.425,3.486,157.546
-30,-3.446,3.241,137.819
-30,-3.466,3.033,148.614
-30,-3.483,2.649,155.59
-29,-3.499,2.307,139.3
-28,-3.514,1.987,131.609
-28,-3.525,1.402,154.106
-28,-3.534,0.867,166.892
-27,-3.541,0.682,148.23
-27,-3.547,0.61,158.162
-28,-3.553,0.622,179.31
-27,-3.56,0.891,139.598
-27,-3.569,1.2,138.818
-27,-3.579,1.287,134.851
-27,-3.59,1.355,131.225
-26,-3.601,1.478,103.548
-25,-3.611,1.36,91.339
-25,-3.621,1.062,106.431
-24,-3.63,0.816,89.038
-22,-3.637,0.489,60.537
-23,-3.642,-0.104,115.756
-21,-3.643,-0.723,78.343
-21,-3.643,-1.104,106.626
-20,-3.638,-1.588,98.057
-20,-3.631,-2.062,121.15
-20,-3.625,-1.957,119.837
-20,-3.618,-1.638,112.921
-19,-3.614,-1.347,83.857
-19,-3.612,-0.834,79.599
-19,-3.612,-0.329,66.446
-18,-3.616,0.045,33.577
-17,-3.631,2.282,-42.146
-15,-3.664,5.603,-172.559
-12,-3.698,4.864,-209.091
-7,-3.711,0.305,-176.195
-2,-3.699,-4.365,-117.601
1,-3.668,-8.152,-33.803
2,-3.619,-11.127,59.179
2,-3.556,-12.945,128.79
0,-3.489,-13.15,192.407
-2,-3.424,-12.058,203.54
-6,-3.369,-9.77,225.768
-8,-3.321,-8.308,205.9
-12,-3.273,-7.942,277.642
-14,-3.245,-4.221,193.868
-17,-3.253,2.299,69.186
-18,-3.288,7.321,-74.995
-16,-3.34,9.861,-206.438
-12,-3.402,10.29,-301.784
-5,-3.455,8.44,-384.654
0,-3.494,4.573,-339.731
7,-3.511,-0.412,-323.589
13,-3.499,-5.758,-251.714
17,-3.458,-10.829,-145.615
18,-3.392,-14.94,-10.325
18,-3.308,-17.218,75.367
16,-3.219,-17.594,147.796
12,-3.131,-16.448,206.757
8,-3.054,-13.626,201.263
2,-2.997,-9.445,200.734
0,-2.964,-4.641,71.319
-4,-2.959,0.188,16.368
-4,-2.976,4.09,-126.135
-3,-3.01,6.421,-217.063
0,-3.053,6.99,-299.118
5,-3.091,5.51,-352.977
11,-3.116,2.449,-367.152
17,-3.124,-1.451,-346.461
20,-3.104,-5.917,-238.188
24,-3.062,-10.153,-180.753
26,-3.001,-13.369,-92.763
24,-2.925,-15.387,38.404
24,-2.843,-15.726,45.476
20,-2.767,-14.35,113.806
17,-2.697,-12.022,97.3
12,-2.644,-8.793,107.609
10,-2.602,-6.916,66.497
6,-2.559,-6.703,141.212
4,-2.536,-3.146,60.627
2,-2.547,3.062,-78.984
1,-2.582,7.415,-196.905
3,-2.633,9.364,-312.494
7,-2.688,9.397,-396.257
13,-2.736,7.268,-448.452
20,-2.766,3.213,-450.795
25,-2.772,-1.798,-369.224
29,-2.75,-6.864,-275.943
33,-2.703,-11.279,-204.028
33,-2.636,-14.696,-64.705
32,-2.552,-16.705,27.34
30,-2.466,-16.701,80.147
26,-2.384,-15.089,125.352
21,-2.312,-12.341,143.096
17,-2.26,-8.335,92.204
13,-2.232,-3.976,36.216
10,-2.225,-0.017,-35.783
8,-2.24,3.596,-116.468
10,-2.269,5.987,-248.453
11,-2.306,6.512,-274.442
14,-2.343,5.79,-321.338
19,-2.372,3.98,-364.728
22,-2.386,0.729,-304.244
26,-2.379,-3.273,-260.079
28,-2.354,-6.683,-174.049
30,-2.312,-9.271,-124.479
29,-2.257,-11.301,-19.741
27,-2.195,-12.083,48.962
25,-2.133,-11.323,67.887
21,-2.078,-9.679,107.036
18,-2.033,-7.257,83.281
14,-2.006,-3.839,60.885
11,-1.998,-0.136,-4.058
9,-2.009,2.974,-70.644
9,-2.034,5.323,-155.829
10,-2.067,6.608,-219.164
12,-2.104,6.363,-256.074
16,-2.135,4.83,-293.673
18,-2.158,2.767,-252.902
21,-2.167,0.291,-238.699
23,-2.16,-2.662,-177.395
25,-2.135,-5.292,-130.142
25,-2.101,-7.014,-60.036
24,-2.06,-7.913,-5.831
22,-2.018,-7.933,38.867
20,-1.978,-6.936,47.179
18,-1.945,-5.146,33.036
14,-1.924,-2.959,51.102
12,-1.916,-0.508,-3.196
10,-1.924,1.968,-43.398
11,-1.94,3.841,-136.763
10,-1.964,4.814,-136.077
13,-2.015,4.05,-184.666
15,-2.034,2.723,-189.289
17,-2.045,1.078,-174.999
18,-2.044,-0.895,-127.463
19,-2.034,-2.609,-93.733
19,-2.018,-3.658,-53.868
18,-1.996,-4.256,-11.448
17,-1.973,-4.273,6.867
16,-1.953,-3.516,4.19
14,-1.939,-2.457,14.721
13,-1.93,-1.296,-9.688
12,-1.928,0.147,-34.308
11,-1.934,1.31,-52.829
10,-1.942,1.899,-56.628
10,-1.956,2.542,-85.493
11,-1.971,2.895,-120.442
11,-1.985,2.488,-103.583
11,-1.998,1.992,-93.161
12,-2.007,1.452,-103.2
12,-2.013,0.591,-72.597
12,-2.014,-0.193,-52.226
12,-2.011,-0.657,-39.534
12,-2.007,-0.918,-31.906
12,-2.002,-1.124,-25.475
10,-1.996,-1.094,19.707
10,-1.991,-0.592,-10.674
8,-1.991,0.031,17.802
7,-1.992,0.6,6.918
6,-1.999,1.487,-4.453
6,-2.011,2.332,-38.192
6,-2.023,2.546,-46.449
5,-2.038,2.644,-29.582
5,-2.053,2.803,-45.804
5,-2.067,2.472,-39.725
5,-2.079,1.901,-27.017
5,-2.088,1.524,-18.895
5,-2.095,1.222,-12.336
5,-2.101,0.867,-4.189
4,-2.105,0.515,26.695
4,-2.107,0.413,19.97
2,-2.11,0.528,61.188
2,-2.112,0.586,41.361
0,-2.117,0.894,77.254
0,-2.124,1.564,40.256
-1,-2.133,2.094,46.783
-1,-2.146,2.443,26.027
-2,-2.161,2.752,37.325
-1,-2.177,2.864,-0.124
-2,-2.193,2.624,34.524
-2,-2.205,2.046,38.419
-1,-2.215,1.463,29.508
-2,-2.222,1.009,71.475
-2,-2.226,0.564,73.643
-3,-2.229,0.387,100.168
-4,-2.231,0.456,111.489
-5,-2.233,0.571,121.581
-6,-2.238,0.999,122.82
-8,-2.245,1.638,140.48
-9,-2.255,2.225,127.699
-11,-2.287,3.451,116.069
-12,-2.307,3.972,111.858
-13,-2.334,4.341,110.402
-13,-2.359,4.395,95.131
-13,-2.384,4.344,91.683
-13,-2.408,4.194,91.0
-13,-2.43,3.721,99.448
-13,-2.449,3.151,110.832
-14,-2.464,2.607,144.75
-14,-2.476,2.115,146.641
-14,-2.488,1.919,149.693
-16,-2.499,1.923,192.505
-17,-2.509,2.122,189.901
-18,-2.523,2.623,187.585
-19,-2.538,3.014,187.966
-21,-2.555,3.419,210.027
-22,-2.577,4.198,189.786
-22,-2.601,4.855,158.838
-24,-2.629,5.238,188.361
-23,-2.658,5.689,130.369
-24,-2.69,5.946,148.856
-24,-2.722,5.752,139.044
-24,-2.753,5.433,141.626
-24,-2.781,5.055,146.134
-23,-2.806,4.42,135.782
-24,-2.829,3.824,178.69
-24,-2.849,3.519,174.047
-24,-2.868,3.341,175.189
-25,-2.887,3.124,199.992
-25,-2.903,2.985,191.681
-26,-2.922,3.189,205.412
-26,-2.94,3.459,185.839
-27,-2.96,3.581,201.495
-27,-2.981,3.927,179.373
-28,-3.005,4.36,185.847
-28,-3.03,4.478,169.209
-28,-3.055,4.488,164.205
-28,-3.08,4.527,158.364
-28,-3.106,4.418,156.513
-28,-3.13,4.15,158.999
-27,-3.152,3.755,142.887
-28,-3.173,3.333,181.73
-27,-3.191,3.045,154.609
-27,-3.208,2.841,165.762
-27,-3.224,2.622,168.604
-28,-3.24,2.531,190.686
-27,-3.256,2.682,152.373
-28,-3.273,2.811,177.26
-27,-3.289,2.843,142.002
-27,-3.308,3.024,142.778
-28,-3.327,3.126,159.016
-27,-3.345,2.969,128.515
-26,-3.363,2.833,115.155
-26,-3.38,2.589,127.464
-26,-3.395,2.196,135.14
-25,-3.409,1.881,118.449
-25,-3.42,1.368,139.078
-24,-3.428,0.751,131.643
-24,-3.435,0.397,148.893
-24,-3.438,0.044,157.874
-24,-3.44,-0.267,165.966
-24,-3.442,-0.307,166.928
-25,-3.442,-0.277,188.691
-25,-3.445,-0.076,174.156
-25,-3.449,0.259,164.738
-25,-3.453,0.398,160.468
-26,-3.459,0.531,178.421
-26,-3.466,0.696,164.064
-26,-3.472,0.672,163.696
-26,-3.479,0.569,165.369
-26,-3.484,0.482,166.972
-26,-3.495,0.877,154.675
-27,-3.504,1.24,166.17
-26,-3.514,1.672,121.401
-26,-3.528,2.072,117.253
-26,-3.542,2.141,112.877
-24,-3.557,2.085,66.744
-24,-3.572,1.855,88.067
-23,-3.582,1.26,79.641
-22,-3.591,0.821,76.107
-21,-3.598,0.471,70.609
-20,-3.602,-0.167,73.594
-20,-3.604,-0.645,94.948
-19,-3.603,-0.956,81.149
-18,-3.599,-1.299,77.571
-18,-3.596,-1.463,91.649
-18,-3.591,-1.492,93.646
-17,-3.587,-1.293,66.893
-17,-3.585,-0.976,67.949
-16,-3.583,-0.826,42.156
-16,-3.584,-0.528,43.141
-14,-3.585,-0.266,-8.918
-14,-3.588,-0.415,12.642
-10,-3.589,-0.908,-46.385
-9,-3.586,-1.665,-30.112
-7,-3.579,-2.549,-41.228
-5,-3.569,-3.228,-48.242
-4,-3.554,-3.958,-30.414
-2,-3.534,-4.815,-39.699
-1,-3.512,-5.449,-23.065
0,-3.486,-5.866,-20.293
0,-3.458,-6.109,0.638
0,-3.43,-6.105,6.129
0,-3.401,-5.964,8.147
0,-3.374,-5.588,3.51
0,-3.35,-4.985,-7.756
1,-3.328,-4.373,-42.147
0,-3.311,-3.728,-24.458
1,-3.297,-3.108,-69.359
2,-3.285,-2.597,-94.237
3,-3.278,-2.255,-115.261
4,-3.269,-2.218,-128.11
6,-3.262,-2.356,-159.047
8,-3.252,-2.781,-172.995
10,-3.238,-3.637,-174.687
12,-3.221,-4.632,-171.918
14,-3.196,-5.736,-165.006
15,-3.167,-6.778,-136.208
16,-3.133,-7.376,-127.381
17,-3.096,-7.772,-123.231
17,-3.057,-8.097,-98.139
17,-3.019,-7.984,-93.604
17,-2.981,-7.468,-100.056
17,-2.947,-6.864,-109.338
17,-2.916,-6.194,-121.126
17,-2.889,-5.409,-136.739
17,-2.866,-4.701,-151.066
18,-2.846,-4.249,-181.667
19,-2.827,-4.024,-197.67
20,-2.81,-4.019,-208.018
22,-2.791,-4.268,-233.907
23,-2.771,-4.752,-221.914
24,-2.747,-5.437,-212.742
26,-2.719,-6.17,-223.999
27,-2.688,-6.851,-204.592
28,-2.652,-7.481,-194.575
28,-2.614,-7.814,-169.598
29,-2.576,-7.788,-185.421
28,-2.538,-7.67,-149.772
29,-2.5,-7.397,-181.222
29,-2.465,-6.897,-178.888
29,-2.432,-6.462,-184.178
29,-2.402,-6.096,-188.059
29,-2.373,-5.678,-193.836
30,-2.346,-5.408,-218.339
30,-2.321,-5.313,-207.111
30,-2.295,-5.251,-203.937
31,-2.269,-5.198,-222.96
31,-2.244,-5.2,-209.29
32,-2.217,-5.287,-224.505
32,-2.192,-5.28,-210.942
33,-2.166,-5.219,-230.199
33,-2.139,-5.32,-213.597
34,-2.112,-5.379,-229.515
34,-2.086,-5.332,-216.916
34,-2.059,-5.393,-210.237
35,-2.031,-5.499,-224.781
35,-2.003,-5.642,-206.863
35,-1.974,-5.84,-196.028
35,-1.944,-5.829,-190.787
34,-1.915,-5.647,-167.673
35,-1.885,-5.418,-199.666
34,-1.86,-5.009,-174.327
35,-1.835,-4.549,-213.351
34,-1.813,-4.093,-190.064
34,-1.794,-3.653,-207.264
34,-1.776,-3.48,-208.508
35,-1.759,-3.487,-227.779
34,-1.742,-3.635,-189.37
35,-1.721,-3.975,-207.995
35,-1.7,-4.246,-188.089
34,-1.677,-4.515,-154.275
35,-1.652,-4.715,-175.715
33,-1.629,-4.543,-122.153
34,-1.605,-4.288,-164.791
32,-1.584,-3.961,-115.684
32,-1.565,-3.409,-144.793
31,-1.548,-2.926,-132.041
31,-1.534,-2.531,-148.924
29,-1.521,-2.215,-110.202
30,-1.509,-1.959,-155.218
28,-1.5,-1.661,-107.743
28,-1.49,-1.524,-127.593
28,-1.482,-1.383,-129.918
27,-1.475,-1.131,-113.148
26,-1.468,-1.037,-100.885
26,-1.462,-0.787,-115.625
25,-1.459,-0.418,-102.538
25,-1.455,-0.298,-114.129
24,-1.454,-0.061,-98.038
23,-1.454,0.203,-91.643
23,-1.453,0.217,-100.971
23,-1.455,0.331,-104.542
22,-1.455,0.428,-85.024
21,-1.456,0.422,-71.716
20,-1.458,0.495,-60.743
20,-1.458,0.415,-67.748
19,-1.459,0.408,-45.525
19,-1.461,0.679,-62.3
17,-1.464,0.901,-23.949
16,-1.469,1.176,-27.717
15,-1.475,1.594,-26.655
14,-1.482,1.911,-23.106
14,-1.492,2.234,-42.681
12,-1.504,2.653,-11.464
11,-1.517,2.991,-18.572
11,-1.533,3.289,-38.716
10,-1.551,3.444,-23.896
9,-1.567,3.399,-12.482
9,-1.584,3.483,-27.19
9,-1.601,3.454,-29.893
7,-1.616,3.098,21.389
8,-1.631,2.991,-19.19
6,-1.646,3.072,29.421
6,-1.659,2.866,14.427
4,-1.688,3.13,28.58
2,-1.703,3.312,65.667
1,-1.72,3.551,60.52
0,-1.739,3.96,59.525
-1,-1.759,4.361,58.338
-1,-1.783,4.717,35.308
-2,-1.808,4.883,48.424
-2,-1.833,4.813,36.426
-2,-1.857,4.581,37.7
-3,-1.879,4.066,69.477
-2,-1.897,3.44,51.044
-4,-1.914,2.969,114.049
-4,-1.927,2.483,106.633
-5,-1.938,2.248,133.064
-7,-1.951,2.428,161.894
-8,-1.962,2.683,157.548
-10,-1.978,3.304,173.928
-12,-1.998,4.203,173.41
-13,-2.02,4.937,154.204
-15,-2.048,5.666,165.339
-16,-2.079,6.242,148.735
-17,-2.113,6.675,144.285
-17,-2.153,7.034,118.004
-18,-2.19,6.912,136.398
-17,-2.226,6.596,106.427
-18,-2.262,6.32,138.228
-19,-2.293,5.681,162.766
-18,-2.32,5.014,143.776
-19,-2.346,4.545,182.686
-20,-2.366,3.961,207.868
-21,-2.386,3.739,223.426
-22,-2.407,3.932,227.936
-24,-2.426,4.057,256.943
-25,-2.449,4.482,246.001
-27,-2.474,5.165,259.122
-29,-2.501,5.768,265.106
-29,-2.534,6.561,219.919
-31,-2.571,7.261,239.282
-31,-2.609,7.673,203.262
-32,-2.653,8.182,203.873
-33,-2.696,8.371,204.027
-32,-2.739,8.117,171.184
-32,-2.783,7.861,178.487
-32,-2.822,7.306,185.68
-32,-2.859,6.657,195.892
-31,-2.895,6.203,178.696
-32,-2.925,5.497,223.137
-32,-2.953,4.948,223.566
-33,-2.98,4.874,242.828
-32,-3.004,4.704,211.412
-34,-3.03,4.653,261.847
-33,-3.057,5.029,206.574
-35,-3.086,5.42,244.655
-35,-3.117,5.618,215.744
-35,-3.148,5.699,207.782
-35,-3.179,5.763,200.27
-35,-3.211,5.788,193.605
-35,-3.242,5.693,190.176
-35,-3.273,5.56,187.884
-34,-3.304,5.462,162.256
-34,-3.334,5.297,169.873
-34,-3.363,5.04,171.272
-33,-3.392,4.805,149.752
-33,-3.418,4.46,162.858
-32,-3.442,3.962,149.233
-31,-3.465,3.627,140.39
-31,-3.486,3.313,153.802
-31,-3.504,2.761,165.134
-29,-3.52,2.25,130.836
-30,-3.533,1.73,182.574
-29,-3.542,1.121,165.865
-29,-3.55,0.887,179.64
-29,-3.558,0.966,176.369
-29,-3.566,1.112,171.216
-30,-3.577,1.488,181.817
-29,-3.588,1.833,139.257
-29,-3.602,1.949,142.725
-28,-3.615,1.95,117.804
-28,-3.628,1.839,127.4
-28,-3.642,1.732,127.826
-26,-3.654,1.522,86.345
-26,-3.664,1.034,115.38
-25,-3.672,0.495,105.987
-24,-3.676,0.049,103.582
-24,-3.679,-0.458,125.749
-23,-3.678,-0.923,116.02
-23,-3.677,-1.069,129.305
-23,-3.674,-1.068,129.966
-23,-3.672,-1.019,129.352
-22,-3.671,-0.767,100.583
-22,-3.671,-0.52,103.192
-22,-3.673,-0.364,98.976
-21,-3.676,-0.179,71.242
-20,-3.678,-0.146,56.522
-19,-3.681,-0.373,48.754
-19,-3.682,-0.726,66.961
-18,-3.681,-1.113,55.179
-16,-3.678,-1.49,29.968
-16,-3.673,-1.93,60.7
-15,-3.664,-2.309,50.117
-14,-3.656,-2.328,38.773
-14,-3.647,-2.328,49.617
-13,-3.634,-2.402,31.942
-12,-3.626,-2.042,10.574
-11,-3.62,-1.736,-9.724
-10,-3.614,-1.902,-17.477
-9,-3.609,-2.053,-25.917
-7,-3.601,-2.304,-53.558
-5,-3.591,-2.779,-66.007
-4,-3.58,-3.386,-52.26
-2,-3.563,-4.205,-63.084
-1,-3.544,-4.805,-48.0
0,-3.521,-5.287,-44.331
1,-3.494,-5.923,-35.487
2,-3.467,-6.084,-39.477
2,-3.439,-5.927,-29.195
2,-3.411,-5.798,-26.909
2,-3.386,-5.232,-37.108
2,-3.365,-4.501,-52.19
3,-3.332,-3.286,-91.5
4,-3.319,-2.894,-121.853
6,-3.308,-2.765,-159.155
8,-3.299,-2.926,-180.094
9,-3.285,-3.594,-164.281
12,-3.269,-4.177,-204.163
14,-3.251,-4.816,-201.838
16,-3.224,-6.157,-188.263
18,-3.192,-7.395,-176.336
19,-3.156,-8.17,-153.241
19,-3.113,-9.013,-113.603
21,-3.068,-9.44,-138.489
20,-3.023,-9.299,-93.144
20,-2.977,-9.02,-100.503
20,-2.936,-8.339,-110.599
19,-2.898,-7.466,-103.994
19,-2.863,-6.734,-125.489
20,-2.834,-5.834,-166.315
19,-2.809,-5.119,-148.981
20,-2.785,-4.702,-186.932
21,-2.767,-4.137,-212.074
22,-2.749,-4.004,-225.694
24,-2.729,-4.394,-247.665
25,-2.71,-4.69,-240.911
27,-2.686,-5.301,-256.093
29,-2.659,-6.181,-254.686
30,-2.628,-6.896,-234.512
30,-2.59,-7.719,-196.554
32,-2.551,-8.324,-217.892
32,-2.51,-8.6,-184.915
32,-2.465,-8.922,-167.721
32,-2.421,-8.831,-161.74
32,-2.378,-8.436,-164.069
31,-2.335,-8.181,-140.134
31,-2.297,-7.555,-158.318
31,-2.261,-6.7,-174.233
30,-2.229,-6.087,-161.834
30,-2.202,-5.334,-185.631
30,-2.178,-4.554,-201.857
31,-2.156,-4.136,-231.411
31,-2.138,-3.892,-225.588
31,-2.119,-3.823,-223.958
33,-2.1,-3.95,-262.056
33,-2.081,-4.247,-232.876
34,-2.058,-4.819,-235.872
34,-2.032,-5.309,-209.265
35,-2.005,-5.672,-216.978
35,-1.974,-6.122,-190.266
35,-1.942,-6.232,-181.517
35,-1.911,-6.007,-181.592
35,-1.88,-5.786,-181.703
34,-1.853,-5.401,-164.349
34,-1.827,-4.966,-179.922
34,-1.802,-4.714,-182.041
33,-1.779,-4.563,-159.344
33,-1.752,-4.456,-166.094
33,-1.728,-4.288,-166.067
32,-1.705,-4.176,-142.349
32,-1.682,-4.114,-148.667
31,-1.662,-3.746,-132.261
31,-1.643,-3.304,-149.416
30,-1.626,-2.994,-132.109
30,-1.612,-2.523,-151.119
29,-1.6,-2.039,-139.37
29,-1.59,-1.733,-154.679
28,-1.582,-1.501,-137.081
29,-1.574,-1.354,-171.058
28,-1.567,-1.283,-140.485
27,-1.56,-1.343,-124.244
28,-1.552,-1.446,-151.502
27,-1.544,-1.459,-118.551
27,-1.535,-1.569,-122.985
26,-1.526,-1.559,-99.272
26,-1.519,-1.275,-114.552
25,-1.511,-1.088,-95.77
24,-1.505,-0.859,-87.44
23,-1.501,-0.41,-85.298
23,-1.499,-0.025,-104.197
23,-1.499,0.277,-112.499
22,-1.501,0.542,-97.647
22,-1.504,0.713,-111.864
21,-1.508,0.754,-91.466
21,-1.51,0.569,-96.175
20,-1.512,0.412,-70.095
20,-1.513,0.425,-79.807
19,-1.513,0.326,-54.941
19,-1.514,0.288,-63.174
18,-1.515,0.494,-46.645
17,-1.517,0.683,-38.644
16,-1.52,0.904,-31.769
15,-1.525,1.257,-28.764
14,-1.531,1.582,-25.092
13,-1.538,1.904,-21.783
12,-1.548,2.256,-19.634
11,-1.559,2.616,-18.003
11,-1.573,3.013,-40.303
10,-1.588,3.252,-27.283
9,-1.604,3.314,-18.625
9,-1.62,3.4,-33.276
8,-1.637,3.303,-11.625
8,-1.652,2.983,-15.178
7,-1.667,2.827,8.392
7,-1.68,2.717,-0.279
6,-1.693,2.453,26.522
5,-1.705,2.342,40.592
4,-1.716,2.523,47.015
3,-1.729,2.704,53.183
2,-1.742,2.798,61.67
0,-1.757,3.259,82.349
-1,-1.775,3.978,64.261
-1,-1.796,4.358,41.184
-2,-1.819,4.542,54.08
-3,-1.844,4.785,56.393
-3,-1.868,4.868,40.344
-3,-1.897,4.536,43.498
-3,-1.92,3.914,55.426
-3,-1.94,3.467,63.268
-4,-1.958,3.078,92.58
-5,-1.971,2.461,119.91
-5,-1.982,2.114,117.964
-7,-1.993,2.15,159.826
-8,-2.003,2.319,158.006
-10,-2.016,2.86,177.114
-12,-2.032,3.546,183.009
-14,-2.051,4.183,189.483
-15,-2.076,5.113,164.682
-17,-2.104,6.018,171.164
-17,-2.136,6.61,131.348
-19,-2.174,7.054,157.287
-19,-2.21,7.177,129.104
-19,-2.247,7.044,125.35
-19,-2.285,6.695,127.407
-19,-2.317,5.983,140.075
-19,-2.347,5.346,151.233
-20,-2.373,4.799,183.059
-21,-2.395,4.132,210.122
-21,-2.416,3.83,205.258
-23,-2.436,3.802,247.218
-24,-2.454,3.823,247.821
-25,-2.476,4.302,244.514
