encoder_value,roll_value,gyro_value,pid
-4,-2.556,6.201,-168.279
0,-2.582,3.063,-144.438
3,-2.587,-0.98,-69.878
4,-2.571,-4.836,39.799
5,-2.537,-7.555,105.108
2,-2.491,-8.962,227.751
0,-2.442,-8.898,254.057
-5,-2.399,-7.076,308.78
-9,-2.369,-3.893,275.415
-13,-2.36,-0.145,232.209
-17,-2.373,3.829,178.459
-18,-2.406,7.5,61.535
-19,-2.456,10.018,-1.385
-18,-2.512,11.022,-70.339
-16,-2.573,10.839,-113.513
-13,-2.63,9.582,-140.769
-9,-2.673,7.109,-146.839
-5,-2.705,3.827,-120.107
-1,-2.716,0.087,-77.276
0,-2.707,-3.439,31.177
1,-2.682,-6.033,91.351
0,-2.645,-7.86,178.686
-2,-2.6,-8.568,242.342
-6,-2.558,-7.465,293.506
-9,-2.523,-5.065,268.362
-14,-2.504,-2.155,280.642
-17,-2.504,1.198,214.647
-19,-2.522,4.672,137.28
-21,-2.557,7.365,86.309
-19,-2.648,9.6,-44.599
-18,-2.699,9.254,-58.846
-16,-2.748,7.688,-62.838
-12,-2.786,5.708,-89.868
-10,-2.815,3.495,-45.94
-7,-2.828,0.484,-18.116
-5,-2.825,-2.348,39.468
-5,-2.81,-4.222,109.939
-5,-2.784,-5.572,151.017
-7,-2.755,-5.935,211.349
-9,-2.726,-5.24,225.891
-12,-2.7,-3.973,246.983
-14,-2.688,-1.793,209.911
-17,-2.688,0.892,188.401
-19,-2.7,3.282,140.856
-19,-2.727,5.305,64.229
-19,-2.761,6.559,24.408
-18,-2.799,6.802,-11.729
-17,-2.836,6.219,-17.121
-14,-2.866,4.782,-43.304
-12,-2.889,2.882,-15.512
-10,-2.902,0.837,9.289
-8,-2.901,-1.293,38.971
-9,-2.892,-3.018,126.952
-8,-2.873,-4.103,128.139
-10,-2.851,-4.493,196.743
-11,-2.83,-4.082,194.684
-13,-2.813,-2.956,204.38
-15,-2.804,-1.22,187.266
-17,-2.806,0.732,162.408
-18,-2.817,2.47,118.875
-19,-2.837,3.79,93.645
-18,-2.861,4.504,38.786
-18,-2.887,4.671,38.18
-17,-2.914,4.313,20.064
-15,-2.936,3.393,4.254
-14,-2.951,2.186,28.791
-14,-2.961,0.879,70.636
-12,-2.963,-0.321,57.13
-13,-2.962,-1.039,116.903
-13,-2.957,-1.401,118.634
-13,-2.95,-1.628,126.12
-13,-2.944,-1.5,124.029
-15,-2.94,-1.022,157.338
-15,-2.938,-0.332,121.666
-16,-2.949,1.077,105.008
-16,-2.958,1.465,84.19
-15,-2.97,1.737,52.263
-16,-2.98,1.444,89.546
-14,-2.988,0.879,49.277
-15,-2.995,0.48,98.847
-14,-2.996,-0.232,86.244
-14,-2.995,-0.976,115.296
-14,-2.991,-1.306,124.862
-15,-2.984,-1.574,156.078
-15,-2.978,-1.517,146.973
-16,-2.973,-1.082,158.982
-17,-2.969,-0.604,160.772
-17,-2.971,0.203,130.232
-19,-2.977,1.011,152.77
-19,-2.984,1.485,121.061
-18,-2.998,2.01,82.211
-19,-3.011,2.122,108.225
-18,-3.022,1.703,85.893
-18,-3.034,1.4,100.689
-18,-3.04,0.839,114.512
-17,-3.044,0.206,108.251
-18,-3.048,0.07,142.563
-17,-3.038,-2.146,172.126
-19,-3.011,-5.693,325.476
-21,-2.983,-5.064,341.516
-24,-2.974,-0.958,284.286
-26,-2.987,2.885,198.189
-29,-3.014,5.552,172.024
-28,-3.051,7.411,66.397
-28,-3.099,8.668,32.775
-26,-3.146,8.565,-18.637
-24,-3.191,7.555,-27.562
-20,-3.231,6.276,-73.348
-18,-3.27,6.114,-85.731
-14,-3.315,6.877,-186.812
-10,-3.35,4.078,-173.465
-6,-3.35,-2.204,-61.086
-2,-3.322,-7.587,33.187
-1,-3.274,-10.965,145.57
-2,-3.209,-13.105,246.705
-5,-3.139,-13.291,323.953
-10,-3.075,-11.248,368.118
-15,-3.021,-8.23,366.569
-20,-2.991,-4.124,331.439
-24,-2.987,1.011,241.504
-26,-3.007,5.628,124.547
-27,-3.051,8.962,32.327
-25,-3.108,10.909,-84.235
-23,-3.171,11.282,-133.373
-19,-3.234,9.944,-182.211
-14,-3.284,7.067,-192.253
-8,-3.317,3.457,-193.137
-4,-3.328,-0.442,-128.195
-1,-3.316,-4.637,-46.096
1,-3.282,-8.448,43.521
2,-3.232,-11.019,117.055
0,-3.17,-12.128,212.453
-3,-3.107,-11.697,263.083
-6,-3.053,-9.723,262.194
-10,-3.011,-6.581,250.306
-14,-2.989,-2.706,206.281
-17,-3.008,4.337,29.824
-17,-3.041,6.468,-41.898
-15,-3.082,7.565,-123.949
-12,-3.125,7.086,-169.162
-7,-3.161,5.206,-211.94
-3,-3.185,2.532,-190.793
0,-3.19,-1.003,-129.769
3,-3.176,-4.805,-66.778
5,-3.146,-7.629,-4.056
4,-3.101,-9.497,94.533
4,-3.047,-10.605,125.745
1,-2.994,-10.182,192.439
-1,-2.947,-8.18,166.86
-5,-2.913,-5.296,169.074
-7,-2.898,-1.965,93.14
-8,-2.899,1.203,13.516
-8,-2.916,3.609,-62.528
-8,-2.944,4.986,-104.336
-4,-2.974,5.144,-204.398
-2,-3.003,4.048,-190.216
2,-3.022,1.835,-207.215
5,-3.025,-1.089,-162.101
8,-3.013,-4.192,-118.041
10,-2.983,-7.051,-54.552
10,-2.942,-8.984,22.55
9,-2.894,-9.763,75.241
8,-2.842,-9.692,97.081
5,-2.796,-8.507,133.178
2,-2.76,-6.225,120.493
0,-2.735,-3.443,69.66
-1,-2.729,-0.616,0.637
-2,-2.735,1.692,-48.191
-1,-2.752,3.303,-125.639
0,-2.777,4.04,-163.63
2,-2.799,3.345,-185.579
6,-2.815,1.769,-219.126
9,-2.823,-0.243,-199.126
11,-2.815,-2.918,-144.842
14,-2.796,-5.186,-130.585
14,-2.768,-6.721,-57.532
14,-2.727,-8.203,-10.304
14,-2.684,-8.653,9.949
12,-2.643,-7.859,41.86
11,-2.604,-6.799,26.073
9,-2.575,-5.207,25.532
7,-2.554,-3.322,6.75
6,-2.541,-1.65,-30.514
6,-2.541,0.094,-85.771
5,-2.547,1.263,-95.476
7,-2.556,1.566,-159.312
8,-2.576,3.482,-218.591
10,-2.608,5.966,-326.917
15,-2.634,3.922,-372.498
18,-2.636,-1.729,-246.015
23,-2.607,-6.942,-187.799
24,-2.562,-10.404,-65.021
23,-2.5,-12.749,40.619
22,-2.425,-14.113,104.974
19,-2.353,-13.366,157.681
14,-2.288,-11.182,198.088
4,-2.21,-3.576,155.967
1,-2.203,0.914,52.019
0,-2.219,4.487,-50.108
-1,-2.255,7.352,-119.72
0,-2.299,8.785,-197.762
3,-2.348,8.605,-261.159
6,-2.391,6.921,-265.825
11,-2.417,3.777,-273.271
14,-2.428,0.125,-201.353
17,-2.419,-3.525,-143.546
19,-2.39,-6.667,-72.769
18,-2.35,-8.575,25.806
18,-2.299,-9.61,54.18
14,-2.248,-9.489,150.978
12,-2.204,-7.653,119.995
7,-2.171,-4.947,149.299
4,-2.152,-1.816,92.578
1,-2.153,1.62,41.903
0,-2.17,4.527,-42.963
0,-2.202,6.598,-112.977
1,-2.242,7.755,-174.223
3,-2.284,7.424,-209.766
6,-2.319,5.751,-221.945
9,-2.344,3.255,-201.443
12,-2.352,0.077,-159.465
15,-2.345,-3.003,-116.986
15,-2.323,-5.256,-26.329
15,-2.289,-6.767,20.236
13,-2.252,-7.378,88.628
12,-2.214,-6.889,87.668
8,-2.181,-5.446,136.815
5,-2.157,-3.276,115.618
2,-2.146,-0.752,91.489
0,-2.15,1.833,40.375
0,-2.167,4.253,-45.123
-1,-2.196,6.031,-75.597
0,-2.231,6.694,-131.534
2,-2.268,6.274,-163.598
4,-2.299,4.932,-161.34
7,-2.32,2.82,-159.122
8,-2.329,0.35,-91.184
10,-2.322,-2.2,-58.275
11,-2.304,-4.331,-2.855
10,-2.279,-5.494,64.167
9,-2.247,-5.759,91.06
6,-2.217,-5.217,140.944
3,-2.192,-4.005,154.334
0,-2.175,-1.966,144.245
-2,-2.174,0.971,84.773
-4,-2.187,3.62,39.113
-5,-2.212,5.528,-11.897
-4,-2.249,7.154,-93.702
-3,-2.29,7.65,-128.578
0,-2.329,6.491,-163.953
1,-2.36,4.49,-112.698
5,-2.376,2.079,-132.975
6,-2.38,-0.627,-48.755
7,-2.368,-3.145,6.754
7,-2.345,-4.748,62.605
6,-2.319,-5.268,104.104
3,-2.289,-5.117,164.428
0,-2.265,-3.8,174.829
-3,-2.252,-1.304,151.802
-5,-2.251,1.186,104.14
-7,-2.265,3.552,65.663
-7,-2.292,5.763,-16.092
-8,-2.327,6.9,-30.55
-5,-2.365,6.805,-111.781
-4,-2.401,5.888,-90.29
-1,-2.429,4.222,-110.032
0,-2.446,1.89,-47.286
2,-2.448,-0.791,-12.747
3,-2.436,-3.153,47.654
2,-2.415,-4.612,121.962
0,-2.387,-5.221,179.632
-1,-2.359,-4.815,178.995
-4,-2.327,-5.329,257.339
-8,-2.287,-6.664,363.899
-12,-2.26,-3.636,343.082
-17,-2.267,3.02,242.059
-21,-2.301,8.373,138.763
-22,-2.354,11.778,24.893
-20,-2.424,13.915,-99.285
-19,-2.498,14.123,-123.916
-14,-2.569,12.425,-196.212
-10,-2.631,9.748,-182.666
-5,-2.675,6.041,-169.551
0,-2.695,1.6,-123.525
1,-2.694,-2.702,12.999
3,-2.667,-6.453,81.675
2,-2.626,-8.815,192.748
0,-2.577,-9.4,253.982
-4,-2.527,-8.475,311.344
-9,-2.49,-5.985,329.38
-13,-2.468,-2.504,286.799
-18,-2.467,1.379,260.788
-20,-2.488,5.407,150.339
-22,-2.528,8.696,82.488
-21,-2.582,10.691,-21.261
-21,-2.644,11.407,-43.44
-17,-2.705,10.84,-130.177
-14,-2.76,8.966,-122.892
-10,-2.799,5.792,-109.562
-6,-2.819,1.963,-66.114
-4,-2.821,-1.74,22.528
-2,-2.802,-5.041,86.754
-3,-2.77,-7.277,192.931
-4,-2.729,-7.963,232.744
-8,-2.687,-7.451,308.394
-12,-2.654,-5.707,323.002
-16,-2.634,-2.567,298.022
-20,-2.633,1.225,251.99
-23,-2.651,4.708,187.787
-24,-2.687,7.48,103.172
-24,-2.734,9.42,33.611
-22,-2.79,10.292,-45.204
-21,-2.846,9.881,-49.928
-18,-2.897,8.408,-79.152
-14,-2.937,6.26,-93.15
-12,-2.965,3.384,-31.495
-8,-2.975,0.179,-20.344
-7,-2.971,-2.442,63.286
-7,-2.952,-4.609,133.527
-7,-2.922,-6.219,182.261
-9,-2.89,-6.394,238.257
-11,-2.856,-5.495,248.178
-15,-2.832,-3.815,280.591
-17,-2.823,-1.085,219.421
-20,-2.827,1.914,188.679
-22,-2.848,4.485,134.761
-22,-2.88,6.43,59.088
-21,-2.92,7.481,1.197
-20,-2.961,7.625,-24.049
-19,-3.001,6.815,-24.041
-17,-3.035,5.267,-25.552
-14,-3.061,3.69,-38.221
-12,-3.079,1.885,-11.98
-10,-3.083,-0.61,26.497
-9,-3.076,-2.688,78.486
-9,-3.036,-4.886,153.722
-11,-3.012,-5.151,210.593
-12,-2.989,-4.185,194.227
-14,-2.972,-2.702,194.496
-16,-2.965,-0.986,177.452
-18,-2.968,0.902,154.165
-19,-2.98,2.71,108.539
-19,-3.001,3.987,61.753
-18,-3.025,4.426,23.037
-17,-3.053,4.495,2.415
-15,-3.081,4.179,-30.548
-15,-3.104,2.957,15.235
-13,-3.118,1.353,10.11
-12,-3.115,-1.871,91.823
-11,-3.087,-6.405,204.122
-12,-3.05,-7.366,268.467
-15,-3.026,-4.244,248.94
-18,-3.02,-0.617,194.867
-20,-3.026,2.013,142.104
-21,-3.048,4.087,87.649
-20,-3.078,5.682,8.214
-19,-3.113,6.126,-23.864
-17,-3.15,5.641,-54.042
-15,-3.18,4.509,-56.909
-12,-3.198,2.66,-60.861
-9,-3.207,0.41,-43.581
-8,-3.204,-1.801,20.047
-6,-3.19,-3.616,35.118
-5,-3.169,-4.972,70.591
-6,-3.142,-5.947,133.284
-8,-3.085,-4.925,144.66
-10,-3.064,-3.8,155.15
-11,-3.049,-2.516,128.772
-13,-3.046,-0.527,112.869
-13,-3.05,1.242,47.282
-13,-3.064,2.295,16.858
-12,-3.083,2.945,-26.515
-11,-3.102,2.921,-42.997
-9,-3.119,2.15,-61.877
-6,-3.131,0.868,-79.714
-5,-3.133,-0.807,-31.388
-3,-3.126,-2.559,-19.576
-1,-3.112,-4.124,-2.221
-2,-3.089,-5.329,74.712
-1,-3.061,-5.804,61.436
-2,-3.034,-5.608,92.988
-3,-3.008,-5.092,98.109
-4,-2.986,-4.056,88.438
-6,-2.972,-2.646,89.955
-6,-2.964,-1.354,39.545
-6,-2.965,-0.013,3.846
-6,-2.971,1.127,-27.526
-5,-2.981,1.589,-64.183
-4,-2.994,1.529,-78.72
-2,-3.003,0.887,-99.417
0,-3.009,-0.209,-98.478
1,-3.007,-1.621,-65.369
2,-2.994,-3.306,-31.662
3,-2.976,-4.461,-10.946
2,-2.927,-5.184,49.341
2,-2.904,-4.574,28.707
0,-2.885,-3.504,48.994
0,-2.871,-2.478,6.771
0,-2.866,-1.179,-26.639
0,-2.865,-0.063,-56.128
0,-2.869,0.482,-71.329
1,-2.877,0.761,-102.739
2,-2.882,0.526,-111.103
3,-2.886,-0.206,-105.987
6,-2.885,-1.136,-139.646
6,-2.878,-2.273,-81.375
8,-2.865,-3.253,-97.815
9,-2.848,-3.924,-81.358
9,-2.828,-4.503,-53.175
9,-2.806,-4.722,-43.053
9,-2.784,-4.455,-45.901
9,-2.763,-4.133,-50.357
9,-2.745,-3.668,-59.139
8,-2.731,-2.841,-55.821
8,-2.719,-2.061,-83.22
9,-2.723,0.535,-175.241
9,-2.748,4.391,-273.576
13,-2.774,4.121,-361.481
17,-2.781,-0.008,-307.839
21,-2.768,-4.222,-247.887
24,-2.738,-7.52,-186.188
25,-2.693,-9.998,-107.55
26,-2.636,-11.841,-61.078
24,-2.572,-12.632,26.143
22,-2.507,-12.227,55.075
19,-2.446,-10.949,82.656
16,-2.395,-8.816,76.636
13,-2.357,-6.027,50.754
10,-2.334,-3.066,17.257
9,-2.329,-0.197,-62.09
7,-2.338,2.215,-91.866
8,-2.356,3.756,-176.792
9,-2.381,4.308,-209.97
12,-2.405,3.838,-260.922
14,-2.425,2.449,-246.223
18,-2.434,0.267,-262.302
20,-2.429,-2.506,-197.14
22,-2.408,-5.168,-149.826
23,-2.334,-8.523,-51.151
21,-2.287,-9.116,27.53
20,-2.24,-8.55,26.27
17,-2.2,-6.958,50.213
14,-2.169,-4.986,44.593
13,-2.149,-2.762,-14.819
10,-2.143,-0.268,-21.51
10,-2.148,1.822,-104.763
9,-2.163,3.138,-120.311
11,-2.183,3.642,-191.567
12,-2.203,3.324,-191.741
14,-2.22,2.438,-207.781
16,-2.23,0.926,-196.811
18,-2.23,-1.034,-172.113
19,-2.22,-2.848,-126.838
20,-2.201,-4.279,-98.819
19,-2.175,-5.27,-36.328
19,-2.146,-5.71,-27.887
18,-2.116,-5.466,-6.274
16,-2.09,-4.651,13.237
15,-2.068,-3.477,-9.171
13,-2.056,-1.926,-11.928
11,-2.051,-0.278,-27.696
11,-2.054,1.188,-85.201
11,-2.066,2.379,-119.236
11,-2.081,2.911,-136.409
12,-2.097,2.832,-160.05
13,-2.113,2.381,-164.859
14,-2.123,1.369,-153.711
16,-2.127,0.08,-156.487
17,-2.125,-1.176,-127.536
18,-2.114,-2.476,-104.575
18,-2.099,-3.378,-68.919
17,-2.08,-3.723,-33.846
17,-2.059,-3.783,-37.139
15,-2.041,-3.342,-0.536
15,-2.027,-2.557,-36.578
14,-2.016,-1.682,-35.32
13,-2.012,-0.641,-48.678
13,-2.011,0.018,-74.89
13,-2.011,0.292,-82.376
12,-2.016,0.821,-75.024
12,-2.021,1.182,-94.673
13,-2.027,1.06,-115.251
12,-2.034,0.807,-78.566
13,-2.036,0.459,-101.378
14,-2.039,0.091,-105.735
13,-2.038,-0.44,-60.329
13,-2.033,-0.962,-54.497
13,-2.029,-0.911,-55.234
13,-2.024,-0.907,-54.418
12,-2.018,-1.038,-27.367
12,-2.015,-0.505,-50.111
11,-2.014,0.065,-42.609
11,-2.015,0.258,-56.925
10,-2.019,0.623,-45.073
11,-2.023,1.019,-87.864
10,-2.03,1.192,-62.508
10,-2.037,1.102,-70.485
10,-2.041,0.883,-65.702
10,-2.049,0.414,-46.147
10,-2.05,0.005,-44.397
10,-2.051,0.059,-46.187
10,-2.05,-0.021,-44.032
9,-2.049,-0.344,-12.815
9,-2.048,-0.219,-25.078
9,-2.048,0.058,-32.386
8,-2.048,0.111,-11.538
7,-2.049,0.227,-1.39
7,-2.052,0.483,-17.682
7,-2.055,0.675,-23.534
6,-2.059,0.685,-2.071
6,-2.063,0.704,-12.383
5,-2.067,0.844,5.467
5,-2.071,0.959,-7.424
5,-2.077,1.007,-9.868
4,-2.082,0.988,12.06
3,-2.087,1.08,22.11
3,-2.093,1.338,5.007
3,-2.1,1.426,1.319
1,-2.108,1.462,43.659
1,-2.117,1.736,16.8
1,-2.126,1.932,9.687
0,-2.136,1.763,34.691
0,-2.145,1.648,27.091
0,-2.155,1.88,18.919
0,-2.165,1.852,17.697
0,-2.173,1.481,25.813
0,-2.182,1.387,26.516
0,-2.189,1.273,28.134
-1,-2.195,0.831,61.226
-1,-2.199,0.554,58.752
-1,-2.202,0.524,58.945
-2,-2.205,0.425,83.511
-3,-2.207,0.359,98.377
-4,-2.21,0.6,104.915
-5,-2.214,1.015,106.717
-6,-2.221,1.379,109.419
-8,-2.23,1.834,131.615
-8,-2.241,2.443,95.485
-9,-2.255,2.911,102.778
-10,-2.27,3.07,109.103
-11,-2.287,3.318,112.774
-11,-2.307,3.724,89.343
-11,-2.326,3.696,86.394
-11,-2.345,3.421,89.973
-12,-2.364,3.359,110.349
-12,-2.381,3.123,104.472
-12,-2.396,2.628,114.694
-13,-2.409,2.258,144.453
-13,-2.42,2.125,137.104
-14,-2.432,2.149,156.697
-15,-2.443,2.132,168.668
-16,-2.454,2.328,174.769
-18,-2.47,2.903,192.686
-18,-2.485,3.312,161.048
-20,-2.501,3.677,193.347
-20,-2.521,4.302,155.09
-21,-2.544,4.75,161.243
-22,-2.57,4.859,166.993
-22,-2.596,4.867,152.978
-23,-2.622,4.843,171.149
-22,-2.647,4.671,139.56
-23,-2.671,4.397,173.514
-23,-2.695,4.183,165.8
-24,-2.717,4.002,188.875
-24,-2.738,3.836,180.38
-24,-2.759,3.794,177.567
-25,-2.78,3.839,194.831
-26,-2.801,3.877,203.492
-26,-2.823,3.996,187.372
-26,-2.845,4.148,179.15
-27,-2.868,4.236,194.956
-28,-2.892,4.397,199.695
-28,-2.917,4.541,182.263
-28,-2.942,4.469,179.487
-28,-2.966,4.296,179.517
-28,-2.99,4.171,178.494
-29,-3.013,4.036,200.295
-28,-3.034,3.849,169.808
-29,-3.055,3.65,202.593
-29,-3.074,3.521,193.584
-29,-3.095,3.606,187.587
-30,-3.116,3.76,201.953
-29,-3.137,3.805,165.54
-30,-3.16,3.868,190.994
-30,-3.182,3.791,180.0
-30,-3.202,3.517,183.521
-30,-3.222,3.309,185.395
-29,-3.24,3.132,164.312
-30,-3.259,3.008,195.593
-30,-3.277,2.972,184.324
-30,-3.294,2.89,183.4
-30,-3.311,2.839,181.602
-30,-3.328,2.871,177.646
-30,-3.346,2.941,172.663
-30,-3.364,3.049,166.471
-30,-3.383,3.142,160.564
-30,-3.402,3.19,155.756
-29,-3.421,3.153,130.742
-29,-3.44,2.945,141.763
-28,-3.457,2.583,125.766
-28,-3.472,2.121,144.249
-28,-3.484,1.595,156.187
-27,-3.493,1.207,142.396
-27,-3.502,1.044,154.147
-26,-3.51,0.956,132.767
-26,-3.518,0.974,139.835
-26,-3.526,1.028,137.031
-26,-3.534,0.999,136.494
-26,-3.543,1.043,133.814
-25,-3.552,1.068,109.255
-24,-3.56,0.938,97.778
-24,-3.568,0.739,110.611
-24,-3.574,0.433,117.725
-23,-3.579,0.043,104.915
-22,-3.581,-0.422,103.475
-22,-3.58,-0.935,126.427
-22,-3.578,-1.24,135.223
-22,-3.573,-1.36,139.443
-21,-3.568,-1.431,120.08
-22,-3.565,-1.283,148.527
-22,-3.562,-0.51,129.083
-21,-3.563,-0.181,88.883
-20,-3.566,0.1,67.463
-21,-3.572,0.3,92.713
-19,-3.576,0.301,38.115
-19,-3.596,2.174,2.678
-17,-3.627,5.277,-130.489
-16,-3.658,4.418,-118.423
-12,-3.669,-0.02,-83.666
-8,-3.656,-3.927,-31.578
-6,-3.632,-6.329,27.699
-4,-3.595,-8.26,59.403
-5,-3.546,-9.619,145.5
-6,-3.497,-9.533,166.519
-10,-3.408,-7.162,184.6
-12,-3.378,-4.986,159.982
-14,-3.361,-2.411,122.3
-15,-3.36,0.274,55.982
-14,-3.373,2.412,-34.377
-14,-3.392,3.4,-55.399
-11,-3.415,3.461,-128.66
-8,-3.434,2.63,-151.009
-5,-3.446,0.689,-142.397
-1,-3.445,-1.768,-140.115
1,-3.433,-4.052,-86.436
3,-3.407,-6.266,-49.532
4,-3.371,-8.067,0.692
4,-3.33,-8.916,40.24
3,-3.284,-8.956,72.897
2,-3.242,-8.147,73.382
0,-3.206,-6.756,79.633
0,-3.176,-5.145,24.99
-2,-3.159,-3.119,19.617
-1,-3.151,-1.244,-68.861
-1,-3.152,-0.065,-91.275
0,-3.158,0.538,-131.057
3,-3.164,0.268,-183.397
4,-3.165,-0.801,-151.07
8,-3.16,-2.263,-192.206
9,-3.146,-3.944,-131.598
12,-3.123,-5.411,-146.829
13,-3.094,-6.57,-106.056
13,-3.058,-7.589,-63.112
13,-2.978,-7.986,-28.099
13,-2.939,-7.578,-40.097
12,-2.904,-6.771,-32.167
11,-2.875,-5.526,-45.965
11,-2.851,-4.296,-82.937
10,-2.835,-3.179,-86.935
11,-2.823,-2.223,-141.392
12,-2.815,-1.525,-172.087
13,-2.812,-1.142,-195.149
14,-2.808,-1.263,-204.886
17,-2.803,-1.784,-248.644
19,-2.794,-2.733,-240.067
21,-2.778,-4.108,-227.57
23,-2.755,-5.406,-215.946
24,-2.725,-6.634,-182.301
26,-2.688,-7.83,-179.425
25,-2.648,-8.486,-114.032
26,-2.604,-8.747,-129.988
26,-2.56,-8.804,-110.932
25,-2.517,-8.471,-89.087
24,-2.475,-7.871,-83.389
23,-2.439,-6.978,-86.506
23,-2.407,-5.985,-115.7
22,-2.379,-5.19,-108.923
22,-2.356,-4.283,-137.664
22,-2.338,-3.412,-157.347
22,-2.322,-3.001,-165.336
22,-2.309,-2.738,-169.896
23,-2.297,-2.542,-195.299
23,-2.284,-2.698,-179.904
24,-2.27,-3.037,-190.836
25,-2.254,-3.319,-194.051
26,-2.237,-3.678,-194.858
27,-2.217,-4.165,-191.789
27,-2.195,-4.544,-168.756
27,-2.172,-4.782,-157.993
27,-2.147,-5.001,-147.451
28,-2.121,-5.132,-161.586
27,-2.095,-5.13,-125.286
27,-2.068,-4.99,-133.039
27,-2.044,-4.717,-135.648
26,-2.02,-4.471,-115.235
26,-1.997,-4.162,-128.128
25,-1.978,-3.622,-116.372
25,-1.96,-3.15,-134.48
24,-1.945,-2.793,-118.665
25,-1.932,-2.31,-160.552
24,-1.921,-1.919,-137.594
24,-1.911,-1.733,-149.796
25,-1.903,-1.525,-176.445
24,-1.896,-1.412,-146.864
25,-1.888,-1.504,-174.461
25,-1.881,-1.588,-162.135
26,-1.872,-1.801,-177.377
25,-1.861,-2.186,-133.876
26,-1.849,-2.431,-156.65
25,-1.836,-2.614,-117.976
26,-1.82,-2.788,-142.021
25,-1.806,-2.78,-108.251
24,-1.791,-2.647,-95.548
24,-1.778,-2.358,-109.662
24,-1.766,-1.954,-118.386
23,-1.756,-1.659,-101.87
23,-1.748,-1.22,-121.102
23,-1.744,-0.661,-135.324
22,-1.74,-0.474,-117.257
22,-1.737,-0.382,-128.33
22,-1.736,-0.165,-134.104
22,-1.734,-0.235,-132.003
23,-1.732,-0.411,-149.643
22,-1.73,-0.475,-116.356
22,-1.725,-0.675,-119.335
22,-1.721,-0.871,-113.547
22,-1.716,-1.043,-108.035
22,-1.708,-1.231,-101.809
21,-1.702,-1.164,-80.133
20,-1.695,-1.063,-68.06
20,-1.688,-0.958,-78.645
19,-1.684,-0.571,-65.904
19,-1.681,-0.158,-85.332
18,-1.681,0.253,-73.967
18,-1.684,0.664,-94.441
17,-1.687,0.835,-77.283
17,-1.691,0.956,-90.508
17,-1.696,1.023,-93.362
17,-1.7,0.896,-90.929
16,-1.704,0.8,-66.895
17,-1.706,0.722,-96.947
16,-1.709,0.538,-61.312
15,-1.71,0.358,-43.458
15,-1.711,0.329,-51.892
15,-1.712,0.436,-55.195
14,-1.714,0.453,-33.53
13,-1.715,0.507,-21.827
12,-1.717,0.824,-17.357
12,-1.724,1.078,-34.468
11,-1.731,1.213,-17.05
10,-1.738,1.525,-13.371
9,-1.746,1.897,-11.416
8,-1.756,2.107,-5.477
8,-1.766,2.234,-19.936
7,-1.778,2.48,-6.427
7,-1.791,2.701,-23.849
6,-1.804,2.624,-2.012
6,-1.817,2.474,-9.633
5,-1.83,2.503,9.574
5,-1.841,2.469,-0.859
4,-1.853,2.172,27.043
4,-1.863,1.912,23.09
3,-1.872,2.005,41.172
2,-1.882,2.13,49.321
1,-1.892,2.102,61.688
0,-1.903,2.423,64.427
0,-1.917,2.967,38.362
-1,-1.932,3.19,51.849
-2,-1.949,3.296,59.18
-2,-1.967,3.475,42.032
-3,-1.984,3.404,62.921
-3,-2.0,3.023,60.989
-3,-2.015,2.709,66.438
-4,-2.028,2.498,91.899
-5,-2.039,2.202,111.129
-6,-2.049,2.062,126.409
-7,-2.06,2.189,134.53
-8,-2.071,2.451,138.997
-10,-2.084,2.948,159.166
-11,-2.101,3.624,142.713
-12,-2.121,4.194,137.251
-14,-2.144,4.588,158.359
-14,-2.168,5.015,124.487
-16,-2.196,5.459,152.196
-15,-2.224,5.531,104.546
-17,-2.252,5.352,157.697
-16,-2.279,5.255,114.675
-17,-2.306,5.055,146.214
-18,-2.332,4.7,164.273
-18,-2.355,4.457,157.215
-19,-2.379,4.308,179.165
-19,-2.4,4.047,173.201
-21,-2.42,3.932,217.254
-21,-2.441,4.157,189.469
-23,-2.463,4.413,223.462
-23,-2.487,4.67,194.302
-25,-2.513,5.081,223.37
-26,-2.54,5.47,212.546
-26,-2.569,5.769,190.077
-28,-2.601,5.991,223.03
-28,-2.632,6.083,196.824
-28,-2.665,6.172,188.239
-29,-2.698,6.085,206.703
-29,-2.729,5.796,199.625
-30,-2.76,5.676,219.394
-30,-2.789,5.488,209.945
-30,-2.817,5.189,212.573
-31,-2.845,5.113,231.715
-31,-2.871,5.001,220.95
-32,-2.898,4.962,239.424
-32,-2.926,5.243,217.717
-34,-2.955,5.456,251.694
-33,-2.984,5.611,201.706
-34,-3.016,5.828,221.337
-34,-3.047,5.845,206.04
-35,-3.079,5.758,224.847
-34,-3.11,5.657,190.298
-35,-3.14,5.421,222.333
-34,-3.17,5.256,189.808
-34,-3.198,5.181,195.343
-35,-3.226,4.994,217.658
-34,-3.253,4.914,183.306
-34,-3.281,5.017,184.191
-34,-3.309,4.925,181.523
-34,-3.336,4.675,183.144
-34,-3.362,4.482,183.355
-33,-3.387,4.197,163.908
-33,-3.41,3.821,178.535
-32,-3.431,3.466,161.654
-32,-3.451,3.174,174.693
-32,-3.469,2.933,177.687
-32,-3.486,2.68,181.44
-31,-3.501,2.549,159.68
-31,-3.517,2.575,165.015
-31,-3.534,2.607,161.232
-31,-3.551,2.655,156.835
-30,-3.568,2.603,132.73
-30,-3.583,2.287,147.235
-29,-3.598,1.889,132.774
-29,-3.61,1.461,150.962
