encoder_value,roll_value,gyro_value,pid
-9,-2.939,-1.687,89.449
-9,-2.931,-1.684,81.981
-8,-2.926,-1.496,55.724
-9,-2.921,-1.212,80.563
-9,-2.917,-0.915,64.695
-9,-2.917,-0.418,51.656
-9,-2.918,-0.08,42.566
-9,-2.919,0.006,40.063
-8,-2.924,0.282,9.485
-8,-2.928,0.385,14.974
-7,-2.931,0.107,-0.704
-6,-2.934,-0.161,-7.569
-5,-2.934,-0.525,-11.463
-5,-2.933,-0.988,10.129
-4,-2.929,-1.284,-3.766
-4,-2.924,-1.554,13.457
-4,-2.917,-1.9,24.004
-4,-2.909,-2.093,30.706
-3,-2.901,-2.071,9.38
-3,-2.892,-2.034,19.018
-3,-2.884,-2.045,20.968
-2,-2.876,-1.927,-3.063
-3,-2.869,-1.739,24.883
-2,-2.862,-1.688,-6.428
-1,-2.856,-1.612,-20.812
-2,-2.851,-1.465,7.723
-1,-2.846,-1.409,-24.094
0,-2.841,-1.43,-36.22
0,-2.836,-1.621,-21.155
1,-2.829,-1.83,-36.737
0,-2.823,-1.879,-2.831
1,-2.814,-2.106,-26.381
1,-2.805,-2.31,-10.155
2,-2.795,-2.186,-34.095
1,-2.785,-2.069,-3.851
1,-2.778,-1.863,-16.679
1,-2.771,-1.446,-26.499
2,-2.766,-1.078,-57.74
1,-2.764,-0.772,-34.099
2,-2.753,-2.562,-15.753
2,-2.724,-5.855,86.071
1,-2.696,-5.472,103.974
0,-2.685,-1.802,22.494
-1,-2.693,1.453,-51.777
0,-2.711,3.312,-136.054
3,-2.76,3.295,-203.766
6,-2.775,1.528,-200.652
8,-2.78,-0.906,-155.338
11,-2.771,-3.348,-138.453
13,-2.751,-5.382,-98.712
13,-2.721,-6.983,-32.472
13,-2.682,-8.081,4.262
12,-2.643,-8.164,36.409
9,-2.569,-6.534,66.192
8,-2.542,-5.078,28.533
6,-2.522,-3.282,20.808
5,-2.512,-1.536,-18.963
4,-2.511,-0.079,-43.944
4,-2.516,1.006,-82.623
4,-2.527,1.805,-106.03
6,-2.549,3.874,-210.246
7,-2.597,8.545,-348.212
12,-2.659,10.556,-517.219
18,-2.695,4.832,-463.012
24,-2.687,-4.305,-300.614
29,-2.642,-11.377,-163.09
30,-2.567,-16.09,-1.334
29,-2.475,-19.207,130.576
28,-2.37,-20.048,187.001
22,-2.268,-18.421,289.838
15,-2.177,-15.489,333.651
8,-2.101,-11.364,333.83
1,-2.058,-5.305,276.389
-5,-2.051,1.501,169.742
-8,-2.077,7.515,18.972
-10,-2.135,12.454,-105.332
-3,-2.298,15.407,-373.09
2,-2.38,13.039,-394.106
10,-2.437,8.562,-421.949
16,-2.467,2.606,-333.399
21,-2.463,-3.988,-216.755
24,-2.424,-9.759,-78.85
24,-2.363,-13.447,57.601
22,-2.284,-15.513,172.703
18,-2.199,-15.631,264.554
12,-2.125,-13.093,310.907
6,-2.066,-9.086,297.296
0,-2.032,-3.949,249.017
-5,-2.032,2.182,145.253
-8,-2.058,7.343,26.02
-9,-2.109,10.981,-84.769
-7,-2.179,13.479,-218.705
-4,-2.252,13.718,-289.003
0,-2.321,11.489,-306.547
6,-2.373,7.783,-317.744
11,-2.401,3.012,-255.667
15,-2.402,-2.264,-161.23
17,-2.376,-6.966,-40.78
18,-2.329,-10.205,49.599
16,-2.268,-11.906,160.457
12,-2.202,-12.049,249.272
7,-2.142,-10.062,284.992
2,-2.097,-6.483,266.661
-3,-2.072,-2.404,231.036
-7,-2.074,2.333,150.316
-10,-2.102,7.124,49.652
-11,-2.149,10.312,-48.524
-9,-2.212,11.952,-158.238
-7,-2.281,12.526,-214.121
-2,-2.345,11.118,-283.915
2,-2.396,7.55,-244.611
7,-2.425,3.091,-208.826
10,-2.429,-1.327,-115.368
13,-2.409,-5.471,-42.312
13,-2.369,-8.934,84.224
11,-2.314,-10.756,188.255
7,-2.255,-10.456,263.855
3,-2.204,-8.648,280.171
-2,-2.166,-5.643,284.604
-6,-2.148,-1.322,218.816
-10,-2.155,3.162,152.856
-13,-2.181,6.529,90.004
-13,-2.226,9.346,-20.25
-12,-2.285,11.503,-111.437
-11,-2.346,11.414,-134.616
-6,-2.402,9.505,-198.517
-2,-2.451,7.054,-188.241
1,-2.479,3.591,-133.795
4,-2.486,-0.602,-64.672
6,-2.474,-4.21,15.251
5,-2.442,-6.989,135.649
4,-2.398,-8.477,197.302
0,-2.353,-8.05,275.717
-3,-2.314,-6.134,264.45
-8,-2.289,-3.115,274.91
-12,-2.282,0.539,224.562
-15,-2.296,4.121,158.754
-17,-2.328,7.332,85.414
-17,-2.375,9.661,-3.355
-16,-2.429,10.745,-65.076
-12,-2.541,9.202,-118.118
-9,-2.586,7.034,-110.054
-5,-2.619,4.402,-109.78
-3,-2.632,0.714,-23.652
0,-2.624,-3.015,27.209
0,-2.602,-5.423,122.108
-1,-2.567,-6.928,191.389
-3,-2.528,-7.47,249.598
-6,-2.491,-6.378,277.482
-11,-2.463,-3.991,305.55
-15,-2.449,-0.849,270.132
-18,-2.456,2.514,211.419
-21,-2.478,5.533,167.813
-22,-2.516,8.122,87.508
-21,-2.566,9.763,2.879
-20,-2.67,9.3,-9.578
-17,-2.717,7.93,-49.834
-15,-2.754,6.021,-24.566
-12,-2.783,3.934,-24.417
-11,-2.798,1.447,43.046
-9,-2.799,-0.9,69.129
-9,-2.792,-2.386,127.83
-10,-2.776,-3.402,180.553
-11,-2.757,-3.661,204.729
-13,-2.742,-2.859,222.659
-15,-2.73,-1.613,219.192
-17,-2.728,0.108,201.231
-19,-2.736,2.071,174.773
-21,-2.752,3.621,157.733
-21,-2.777,4.871,101.993
-21,-2.806,5.598,77.062
-21,-2.837,5.571,71.993
-19,-2.867,5.192,31.19
-19,-2.894,4.309,67.396
-17,-2.913,2.952,54.832
-17,-2.928,1.818,99.929
-16,-2.935,0.748,104.551
-16,-2.937,-0.319,141.608
-17,-2.936,-0.85,178.504
-17,-2.93,-1.012,175.123
-19,-2.927,-0.813,215.593
-19,-2.926,-0.125,179.853
-21,-2.929,0.752,201.205
-22,-2.938,1.763,177.452
-23,-2.952,2.713,163.241
-23,-2.97,3.331,134.596
-23,-2.99,3.695,121.076
-23,-3.012,3.831,113.383
-23,-3.034,3.722,112.088
-22,-3.055,3.347,95.668
-22,-3.072,2.689,118.877
-22,-3.085,1.963,135.654
-21,-3.096,1.368,127.108
-21,-3.103,0.832,148.996
-21,-3.108,0.37,160.529
-22,-3.111,0.138,188.702
-22,-3.113,0.106,180.366
-23,-3.116,0.17,200.859
-24,-3.119,0.394,207.98
-24,-3.125,0.864,185.791
-26,-3.133,1.378,215.665
-26,-3.142,1.739,186.638
-26,-3.154,2.18,172.775
-27,-3.17,2.708,178.523
-28,-3.186,3.102,178.509
-27,-3.206,3.461,133.906
-27,-3.227,3.551,136.648
-27,-3.246,3.24,141.281
-26,-3.266,2.919,123.771
-26,-3.281,2.388,143.896
-25,-3.292,1.559,141.499
-26,-3.302,1.043,184.971
-25,-3.308,0.851,157.675
-26,-3.314,0.76,190.504
-26,-3.321,0.856,177.901
-26,-3.328,1.065,171.254
-26,-3.337,1.331,162.694
-27,-3.347,1.537,178.037
-27,-3.357,1.73,162.158
-26,-3.37,2.067,128.412
-27,-3.384,2.154,155.015
-26,-3.396,1.935,127.222
-26,-3.41,1.836,136.39
-26,-3.421,1.622,140.084
-25,-3.431,1.233,126.3
-25,-3.44,0.968,140.622
-25,-3.446,0.588,149.805
-24,-3.45,0.224,136.359
-24,-3.454,0.032,149.822
-25,-3.455,-0.245,179.696
-24,-3.456,-0.24,148.154
-25,-3.459,-0.049,174.203
-25,-3.459,-0.115,167.17
-25,-3.463,0.087,161.306
-25,-3.468,0.432,151.465
-26,-3.472,0.435,173.328
-25,-3.478,0.544,137.988
-25,-3.484,0.584,144.947
-26,-3.488,0.321,173.928
-25,-3.493,0.353,140.966
-25,-3.498,0.544,144.08
-25,-3.503,0.583,142.371
-25,-3.51,0.799,135.351
-25,-3.518,1.015,128.367
-25,-3.525,0.997,127.625
-24,-3.534,0.997,103.666
-24,-3.541,0.882,114.415
-23,-3.547,0.556,99.667
-22,-3.553,0.248,93.484
-22,-3.555,-0.126,111.985
-22,-3.557,-0.497,121.806
-21,-3.557,-0.713,105.257
-21,-3.555,-0.998,122.347
-21,-3.541,-3.246,184.771
-21,-3.51,-6.64,281.226
-23,-3.477,-6.193,321.068
-25,-3.463,-2.24,246.332
-28,-3.469,1.466,196.69
-28,-3.488,4.016,98.755
-28,-3.519,5.674,49.003
-27,-3.555,6.395,0.583
-25,-3.588,6.228,-37.308
-24,-3.625,5.586,-31.995
-21,-3.654,4.249,-60.561
-17,-3.674,2.48,-80.547
-14,-3.69,0.69,-67.618
-12,-3.69,-1.774,-20.366
-9,-3.678,-4.105,-5.593
-7,-3.659,-5.496,17.041
-7,-3.627,-6.958,80.089
-7,-3.591,-7.816,110.034
-7,-3.556,-7.34,104.468
-8,-3.52,-6.727,117.92
-10,-3.491,-5.774,134.521
-10,-3.47,-3.982,73.397
-11,-3.446,-4.308,109.252
-11,-3.415,-6.374,161.471
-12,-3.389,-4.809,147.652
-13,-3.386,-0.326,43.107
-14,-3.403,2.952,-33.412
-12,-3.428,4.343,-129.033
-10,-3.458,4.57,-168.017
-5,-3.484,3.619,-242.282
-1,-3.501,1.126,-224.769
3,-3.503,-2.182,-191.545
6,-3.485,-5.367,-135.258
9,-3.452,-8.312,-91.166
11,-3.403,-10.998,-28.46
10,-3.344,-12.453,62.126
9,-3.285,-12.17,79.743
6,-3.229,-11.043,119.255
4,-3.18,-9.214,98.563
1,-3.145,-6.218,75.755
0,-3.115,-5.012,45.313
-1,-3.083,-5.964,90.51
-2,-3.063,-3.559,44.268
-3,-3.07,1.608,-80.488
-2,-3.096,4.738,-200.022
0,-3.13,5.271,-256.875
5,-3.161,4.347,-333.14
9,-3.185,2.064,-322.475
14,-3.19,-1.575,-303.68
19,-3.174,-5.481,-264.793
21,-3.14,-8.986,-165.496
24,-3.085,-12.095,-121.987
23,-3.019,-14.097,-6.668
22,-2.945,-14.612,34.943
20,-2.87,-13.964,68.37
17,-2.805,-12.117,81.671
14,-2.751,-9.305,58.303
10,-2.704,-7.968,95.164
9,-2.657,-7.839,87.549
5,-2.627,-4.46,84.821
3,-2.629,1.477,-63.735
2,-2.66,6.268,-192.228
4,-2.706,8.778,-321.861
8,-2.76,9.047,-411.69
14,-2.811,7.365,-476.407
20,-2.846,3.901,-472.802
27,-2.857,-0.719,-456.494
31,-2.842,-5.852,-344.997
36,-2.798,-10.912,-279.008
38,-2.732,-14.849,-162.051
37,-2.648,-17.327,-39.785
36,-2.553,-18.548,24.562
33,-2.459,-18.147,90.693
29,-2.371,-16.228,120.176
24,-2.295,-13.143,129.671
19,-2.242,-8.936,96.204
15,-2.21,-4.336,25.624
13,-2.203,-0.018,-78.385
11,-2.218,3.685,-152.683
12,-2.247,6.054,-261.695
14,-2.287,6.882,-327.569
18,-2.327,6.192,-389.336
22,-2.356,3.892,-388.536
30,-2.367,-3.13,-304.384
34,-2.34,-6.919,-261.977
35,-2.297,-10.046,-157.554
36,-2.238,-12.304,-99.877
34,-2.171,-13.405,-3.792
32,-2.106,-13.166,29.426
31,-2.039,-12.096,18.734
24,-1.937,-7.951,50.14
21,-1.9,-5.44,22.279
18,-1.883,-2.103,-22.474
16,-1.886,1.043,-88.52
16,-1.899,3.031,-161.893
16,-1.926,4.749,-212.926
17,-1.956,5.476,-260.615
20,-1.983,4.529,-299.607
22,-2.008,3.007,-282.508
25,-2.018,0.944,-279.668
28,-2.017,-1.688,-250.382
29,-2.002,-4.237,-175.948
30,-1.973,-6.41,-126.24
30,-1.937,-7.661,-77.3
29,-1.899,-8.197,-33.365
24,-1.818,-6.943,34.389
22,-1.787,-4.922,4.765
20,-1.769,-2.99,-15.986
19,-1.761,-0.808,-67.861
17,-1.764,1.353,-89.853
17,-1.776,2.575,-142.663
18,-1.791,2.868,-175.968
18,-1.807,2.995,-173.826
19,-1.823,2.778,-193.862
21,-1.834,1.702,-203.824
21,-1.84,0.277,-149.524
23,-1.837,-0.96,-161.333
23,-1.829,-2.064,-112.834
23,-1.816,-3.073,-83.598
22,-1.798,-3.519,-46.014
21,-1.781,-3.21,-37.468
20,-1.764,-2.753,-32.998
19,-1.751,-2.145,-33.136
17,-1.744,-0.966,-27.16
16,-1.742,0.365,-57.669
15,-1.748,1.407,-73.102
15,-1.758,2.16,-104.218
15,-1.771,2.647,-119.808
15,-1.786,2.831,-127.865
15,-1.801,2.563,-123.831
16,-1.813,2.01,-134.129
16,-1.822,1.381,-110.566
17,-1.827,0.533,-111.605
17,-1.837,1.75,-137.183
17,-1.863,4.681,-220.119
19,-1.886,3.903,-249.201
20,-1.89,-0.146,-147.478
22,-1.875,-3.418,-94.023
22,-1.851,-5.25,-22.866
21,-1.819,-6.177,30.202
18,-1.784,-6.156,94.8
16,-1.754,-4.92,86.098
12,-1.731,-3.059,113.148
9,-1.719,-0.78,86.66
6,-1.723,2.12,49.513
4,-1.741,4.796,-6.939
3,-1.772,6.798,-61.699
3,-1.814,8.415,-121.947
4,-1.862,8.999,-169.309
6,-1.907,8.164,-192.239
9,-1.947,6.517,-206.184
11,-1.977,4.266,-170.545
14,-1.992,1.592,-152.386
15,-1.994,-1.002,-79.731
15,-1.98,-3.309,-7.072
14,-1.957,-4.856,60.845
13,-1.929,-5.201,88.785
10,-1.902,-4.534,134.873
7,-1.881,-2.878,135.609
3,-1.872,-0.446,135.977
1,-1.875,2.113,76.684
-1,-1.895,4.619,33.459
-2,-1.926,6.812,-26.319
-2,-1.967,8.202,-80.125
-1,-2.014,8.556,-121.335
1,-2.057,7.635,-141.567
3,-2.093,5.81,-127.419
5,-2.119,3.658,-102.615
7,-2.13,1.122,-64.712
7,-2.128,-1.34,18.826
7,-2.116,-2.93,63.325
6,-2.096,-3.577,106.711
3,-2.078,-3.356,162.929
1,-2.062,-2.255,154.964
-4,-2.059,1.686,127.594
-6,-2.07,3.522,95.064
-6,-2.092,5.22,27.695
-7,-2.123,6.351,14.122
-7,-2.156,6.47,-4.47
-6,-2.19,6.187,-26.129
-5,-2.222,5.512,-27.978
-5,-2.247,4.14,12.386
-3,-2.266,2.747,0.748
-3,-2.278,1.543,48.172
-3,-2.281,0.158,84.259
-3,-2.279,-0.853,111.366
-4,-2.275,-1.081,140.838
-6,-2.269,-0.888,172.879
-8,-2.267,-0.25,183.567
-10,-2.269,0.934,178.862
-13,-2.278,2.389,188.17
-14,-2.295,3.763,144.16
-15,-2.318,4.778,126.292
-16,-2.346,5.53,114.494
-17,-2.378,6.121,106.174
-16,-2.411,6.221,65.602
-16,-2.444,5.744,80.858
-15,-2.473,5.008,72.287
-16,-2.497,4.14,121.99
-15,-2.516,3.18,112.476
-15,-2.532,2.37,139.962
-16,-2.543,1.818,174.896
-17,-2.552,1.522,194.702
-17,-2.561,1.498,184.732
-19,-2.57,1.562,226.398
-21,-2.579,1.911,242.601
-22,-2.593,2.835,220.193
-24,-2.611,3.742,228.716
-25,-2.632,4.433,210.98
-26,-2.66,5.398,193.708
-27,-2.691,6.267,178.145
-27,-2.726,6.647,152.523
-28,-2.764,6.854,162.209
-27,-2.801,6.777,125.825
-26,-2.836,6.272,118.983
-27,-2.869,5.603,161.815
-26,-2.897,4.921,143.13
-26,-2.923,4.265,164.578
-25,-2.944,3.513,158.112
-26,-2.962,2.881,203.002
-27,-2.979,2.717,217.799
-26,-2.993,2.67,185.003
-28,-3.009,2.624,237.296
-28,-3.025,2.946,207.982
-29,-3.043,3.527,211.599
-30,-3.064,3.946,210.135
-30,-3.087,4.285,187.996
-30,-3.114,4.776,169.98
-30,-3.141,4.995,158.964
-30,-3.169,4.77,159.836
-30,-3.195,4.541,160.885
-30,-3.22,4.304,162.509
-29,-3.243,3.893,146.653
-29,-3.265,3.482,162.465
-28,-3.284,3.199,143.982
-29,-3.303,3.027,176.378
-28,-3.321,2.832,146.953
-28,-3.338,2.653,157.621
-27,-3.354,2.62,132.967
-28,-3.371,2.5,164.603
-27,-3.385,2.26,136.965
-27,-3.4,2.112,147.185
-27,-3.413,1.908,150.287
-26,-3.425,1.643,132.718
-26,-3.437,1.429,145.221
-26,-3.445,1.077,153.075
-26,-3.453,0.768,159.941
-26,-3.46,0.609,162.967
-25,-3.465,0.366,146.261
-26,-3.47,0.252,179.897
-26,-3.475,0.313,168.713
-26,-3.479,0.349,167.159
-26,-3.485,0.384,165.39
-26,-3.49,0.376,164.869
-26,-3.495,0.416,162.957
-27,-3.501,0.489,182.673
-26,-3.505,0.516,149.959
-27,-3.512,0.748,174.091
-27,-3.52,1.099,154.574
-26,-3.529,1.401,122.511
-27,-3.541,1.652,145.087
-25,-3.552,1.701,88.005
-26,-3.565,1.702,125.986
-24,-3.578,1.609,72.386
-24,-3.588,1.252,97.887
-23,-3.597,0.834,84.93
-22,-3.603,0.315,84.241
-21,-3.606,-0.319,87.127
-21,-3.606,-0.876,110.963
-21,-3.603,-1.296,122.942
-20,-3.599,-1.522,107.549
-20,-3.594,-1.641,120.836
-20,-3.588,-1.628,121.839
-20,-3.584,-1.29,113.82
-19,-3.582,-0.914,81.989
-19,-3.582,-0.7,85.565
-19,-3.583,-0.394,77.399
-18,-3.585,-0.104,46.979
-18,-3.589,-0.075,54.622
-16,-3.592,-0.195,12.468
-16,-3.595,-0.398,35.309
-14,-3.594,-0.796,1.113
-13,-3.591,-1.286,10.366
-13,-3.587,-1.697,31.052
-12,-3.579,-2.07,20.149
-11,-3.572,-2.149,10.334
-10,-3.566,-2.027,-5.076
-8,-3.557,-2.226,-33.951
-8,-3.549,-2.456,-8.404
-5,-3.54,-2.645,-68.797
-5,-3.529,-3.076,-28.394
-3,-3.517,-3.483,-60.051
-1,-3.501,-3.95,-71.627
-1,-3.483,-4.699,-30.125
0,-3.46,-5.373,-30.162
1,-3.435,-5.656,-31.192
1,-3.408,-5.805,-12.995
2,-3.38,-5.863,-28.344
1,-3.354,-5.45,-2.862
1,-3.331,-4.774,-25.017
2,-3.31,-4.077,-61.977
1,-3.296,-3.284,-48.789
2,-3.284,-2.609,-95.574
4,-3.276,-2.064,-144.506
4,-3.271,-1.913,-129.686
7,-3.262,-2.363,-183.451
11,-3.242,-3.771,-187.433
13,-3.221,-5.138,-174.232
15,-3.197,-6.134,-170.23
17,-3.165,-7.209,-162.51
17,-3.126,-8.462,-103.863
18,-3.084,-8.906,-106.485
18,-3.04,-8.889,-89.347
18,-2.996,-8.82,-82.531
18,-2.955,-8.181,-91.584
17,-2.918,-7.154,-89.135
17,-2.886,-6.169,-117.984
17,-2.86,-5.208,-138.446
17,-2.838,-4.357,-156.752
18,-2.82,-3.68,-193.833
19,-2.806,-3.332,-213.925
21,-2.791,-3.481,-243.164
22,-2.775,-3.878,-234.325
24,-2.756,-4.535,-249.401
26,-2.732,-5.557,-244.754
27,-2.703,-6.582,-216.702
28,-2.668,-7.455,-200.479
29,-2.63,-8.14,-188.41
30,-2.589,-8.55,-183.226
29,-2.545,-8.791,-137.079
30,-2.501,-8.683,-162.934
29,-2.461,-8.233,-135.637
29,-2.42,-7.838,-147.303
29,-2.383,-7.313,-154.074
28,-2.35,-6.621,-143.621
28,-2.317,-6.126,-159.511
28,-2.289,-5.601,-168.116
27,-2.263,-5.103,-154.023
28,-2.238,-4.865,-186.932
28,-2.216,-4.56,-182.015
28,-2.194,-4.356,-183.315
28,-2.172,-4.334,-179.746
29,-2.152,-4.15,-203.416
29,-2.131,-4.114,-191.602
29,-2.11,-4.209,-185.223
30,-2.091,-4.09,-207.232
30,-2.07,-4.151,-192.856
30,-2.048,-4.389,-182.536
31,-2.027,-4.391,-201.031
30,-2.004,-4.471,-163.34
31,-1.98,-4.722,-183.578
31,-1.957,-4.744,-169.723
30,-1.932,-4.717,-143.41
30,-1.908,-4.682,-148.662
30,-1.885,-4.384,-152.393
30,-1.863,-4.106,-155.589
29,-1.842,-3.812,-137.132
29,-1.825,-3.276,-157.061
29,-1.808,-2.859,-165.147
28,-1.794,-2.629,-146.255
28,-1.781,-2.355,-160.188
29,-1.77,-2.125,-186.708
28,-1.759,-2.075,-154.831
29,-1.748,-2.14,-182.557
28,-1.737,-2.203,-147.622
28,-1.725,-2.36,-150.226
29,-1.711,-2.564,-164.897
27,-1.698,-2.618,-107.293
28,-1.684,-2.563,-146.475
27,-1.671,-2.355,-118.399
27,-1.66,-2.103,-131.95
26,-1.649,-1.875,-113.606
26,-1.64,-1.477,-131.71
26,-1.633,-1.162,-138.882
25,-1.627,-1.002,-119.741
25,-1.623,-0.737,-135.087
24,-1.619,-0.582,-116.198
25,-1.615,-0.618,-146.095
24,-1.612,-0.616,-114.422
24,-1.608,-0.612,-122.919
23,-1.605,-0.586,-100.695
24,-1.601,-0.543,-132.789
23,-1.597,-0.591,-99.581
22,-1.594,-0.502,-87.944
22,-1.591,-0.23,-103.787
22,-1.59,-0.06,-108.199
21,-1.589,0.018,-87.84
20,-1.589,0.23,-80.098
21,-1.59,0.535,-120.046
20,-1.593,0.625,-91.785
20,-1.595,0.562,-99.688
19,-1.598,0.674,-81.055
19,-1.601,0.711,-91.761
19,-1.603,0.5,-86.795
18,-1.606,0.436,-63.364
18,-1.607,0.478,-73.873
17,-1.609,0.423,-50.428
16,-1.611,0.418,-37.296
16,-1.612,0.589,-51.248
15,-1.616,0.902,-38.055
14,-1.62,1.09,-30.439
14,-1.626,1.265,-45.177
12,-1.634,1.656,-12.402
12,-1.641,1.902,-38.402
11,-1.652,2.074,-22.677
11,-1.664,2.377,-42.101
10,-1.675,2.54,-26.385
9,-1.689,2.627,-18.058
9,-1.702,2.64,-30.028
9,-1.715,2.522,-29.465
8,-1.727,2.391,-6.101
7,-1.738,2.196,10.348
7,-1.749,2.143,0.673
6,-1.76,2.18,19.805
6,-1.769,2.022,13.289
4,-1.779,2.086,54.393
4,-1.79,2.376,26.68
2,-1.801,2.528,65.334
1,-1.814,2.891,57.58
0,-1.83,3.464,52.737
0,-1.849,3.834,30.331
-1,-1.869,4.019,43.8
0,-1.89,4.16,4.482
-2,-1.912,4.143,54.409
-1,-1.932,3.781,19.751
-2,-1.951,3.274,60.909
-1,-1.966,2.81,38.682
-2,-1.98,2.273,81.71
-3,-1.99,1.782,106.2
-4,-1.998,1.521,125.129
-5,-2.005,1.5,137.856
-6,-2.012,1.683,145.142
-9,-2.022,2.161,189.113
-10,-2.036,3.109,156.96
-12,-2.056,4.246,158.89
-13,-2.08,5.103,136.056
-15,-2.109,5.762,149.008
-15,-2.141,6.373,108.639
-16,-2.176,6.643,117.224
-16,-2.21,6.47,106.176
-16,-2.243,6.14,108.52
-16,-2.274,5.684,114.591
-16,-2.302,4.969,128.187
-16,-2.326,4.215,143.565
-17,-2.346,3.638,177.425
-17,-2.364,3.204,176.686
-19,-2.38,2.9,226.649
-20,-2.394,2.864,229.61
-21,-2.41,3.278,229.179
-24,-2.429,3.91,267.248
-25,-2.45,4.598,240.7
-27,-2.478,5.595,244.969
-27,-2.511,6.554,195.51
-29,-2.547,7.167,217.299
-29,-2.587,7.748,176.337
-30,-2.629,8.12,180.817
-29,-2.671,8.024,143.832
-30,-2.714,7.651,176.974
-29,-2.753,7.095,152.852
-29,-2.79,6.388,173.534
-29,-2.821,5.524,190.424
-29,-2.848,4.694,207.449
-29,-2.872,4.285,213.696
-30,-2.895,4.093,236.968
-30,-2.916,3.925,228.577
-31,-2.939,4.067,243.156
-32,-2.962,4.395,243.698
-33,-2.986,4.722,244.008
-33,-3.014,5.204,217.153
-34,-3.044,5.684,221.269
-34,-3.076,5.968,198.803
-34,-3.11,6.145,187.71
-34,-3.144,6.136,181.47
-34,-3.177,5.85,182.796
-34,-3.208,5.406,188.778
-33,-3.236,4.952,173.117
-33,-3.263,4.622,185.776
-33,-3.288,4.403,186.83
-33,-3.312,4.248,186.45
-32,-3.337,4.193,160.969
-32,-3.361,4.105,167.711
-32,-3.384,3.935,167.912
-32,-3.407,3.784,167.704
-31,-3.429,3.509,148.496
-31,-3.449,3.017,166.839
-31,-3.466,2.556,175.993
-30,-3.48,2.273,158.424
-30,-3.494,2.075,170.123
-30,-3.508,1.98,170.31
-30,-3.521,2.083,165.183
-29,-3.535,2.194,137.308
-29,-3.549,2.121,145.691
-29,-3.563,2.06,144.759
-28,-3.578,2.034,120.409
-28,-3.591,1.712,135.632
-27,-3.601,1.222,124.364
-27,-3.61,0.975,138.226
-26,-3.618,0.804,118.987
-26,-3.625,0.488,135.266
-25,-3.63,0.242,118.532
-25,-3.635,0.128,129.868
-24,-3.638,-0.01,110.609
-24,-3.641,-0.186,123.862
-23,-3.643,-0.304,104.336
-23,-3.645,-0.329,113.758
-23,-3.647,-0.379,115.009
-23,-3.648,-0.498,118.219
-21,-3.648,-0.549,74.723
-22,-3.649,-0.619,116.973
-21,-3.648,-0.745,89.253
-20,-3.659,1.33,18.9
-20,-3.687,4.699,-66.901
-17,-3.714,3.943,-119.43
-13,-3.723,-0.145,-75.759
-10,-3.712,-3.804,-8.021
-8,-3.685,-6.395,47.852
-7,-3.65,-8.103,95.64
-7,-3.606,-9.139,140.972
-10,-3.517,-7.897,175.275
-12,-3.482,-6.331,176.963
-14,-3.457,-4.232,153.393
-16,-3.447,-1.521,110.763
-16,-3.45,0.87,29.129
-15,-3.463,2.392,-36.167
-14,-3.483,3.134,-73.292
-11,-3.504,2.964,-131.138
-8,-3.521,1.755,-143.026
-5,-3.53,-0.294,-130.982
-1,-3.526,-2.584,-132.482
1,-3.511,-4.69,-82.928
3,-3.484,-6.849,-47.251
4,-3.445,-8.617,2.728
4,-3.401,-9.312,38.671
4,-3.353,-9.358,49.387
2,-3.308,-8.788,88.228
0,-3.269,-7.294,83.407
0,-3.237,-5.348,20.193
-1,-3.22,-3.301,-8.023
-2,-3.211,-1.42,-42.71
0,-3.212,0.052,-135.714
0,-3.231,2.872,-196.333
3,-3.266,5.947,-352.247
7,-3.3,4.433,-381.917
14,-3.309,-0.966,-362.189
19,-3.287,-6.51,-260.841
23,-3.242,-10.984,-178.635
24,-3.175,-14.524,-58.459
24,-3.092,-16.896,29.616
22,-3.004,-17.315,102.99
19,-2.917,-16.183,139.61
14,-2.837,-13.975,182.184
10,-2.775,-10.434,145.789
5,-2.733,-6.157,117.245
2,-2.713,-2.035,34.679
0,-2.718,1.889,-52.238
0,-2.74,5.028,-157.757
1,-2.774,6.5,-225.966
5,-2.812,6.354,-310.578
9,-2.855,6.707,-382.67
14,-2.903,7.075,-478.647
21,-2.932,2.826,-484.512
26,-2.921,-5.145,-320.994
31,-2.87,-12.251,-190.474
33,-2.792,-17.138,-45.852
31,-2.69,-20.201,117.934
28,-2.579,-21.017,210.996
23,-2.472,-19.083,266.11
15,-2.378,-15.496,324.569
9,-2.306,-10.686,274.628
2,-2.269,-4.532,222.423
-2,-2.263,1.726,84.994
-4,-2.289,7.289,-58.461
-4,-2.344,11.392,-195.901
-2,-2.41,12.746,-289.87
2,-2.476,11.907,-352.732
8,-2.535,9.503,-399.713
14,-2.571,5.008,-368.975
20,-2.58,-0.744,-299.756
23,-2.561,-6.165,-166.214
26,-2.514,-10.539,-81.737
25,-2.45,-13.526,59.215
23,-2.373,-14.904,146.704
19,-2.294,-14.322,218.717
14,-2.224,-11.817,242.597
7,-2.17,-8.144,268.57
2,-2.139,-3.553,202.582
-1,-2.136,1.615,88.863
-4,-2.159,6.228,2.681
-4,-2.202,9.566,-121.136
-4,-2.262,11.358,-180.477
0,-2.324,11.189,-278.139
4,-2.379,9.161,-289.465
8,-2.431,7.89,-320.172
14,-2.478,7.211,-410.681
18,-2.503,2.405,-324.729
23,-2.487,-5.528,-187.955
26,-2.434,-11.896,-31.62
