encoder_value,roll_value,gyro_value,pid
7,-2.413,-3.31,15.831
8,-2.39,-5.157,46.652
7,-2.359,-6.169,111.014
4,-2.327,-6.007,171.479
-2,-2.28,-2.425,167.066
-4,-2.277,0.447,109.664
-7,-2.288,3.185,84.45
-8,-2.314,5.474,14.344
-7,-2.35,6.943,-63.033
-6,-2.389,7.18,-90.652
-4,-2.429,6.501,-116.482
-2,-2.463,5.057,-111.908
0,-2.484,2.724,-81.365
3,-2.492,0.005,-60.446
3,-2.486,-2.489,33.682
4,-2.467,-4.349,64.317
2,-2.442,-5.244,146.824
0,-2.413,-5.264,180.168
-2,-2.388,-4.26,185.61
-5,-2.372,-2.272,185.621
-7,-2.366,0.036,143.68
-10,-2.377,2.636,122.152
-11,-2.4,5.039,49.669
-10,-2.431,6.312,-21.484
-10,-2.469,6.714,-30.684
-9,-2.506,6.46,-53.651
-6,-2.539,5.441,-91.652
-5,-2.567,3.741,-47.675
-2,-2.581,1.492,-49.214
0,-2.584,-0.686,-10.263
0,-2.576,-2.654,61.383
0,-2.556,-4.308,109.215
-1,-2.534,-4.793,148.999
-3,-2.509,-4.45,180.765
-6,-2.487,-3.63,212.972
-8,-2.475,-1.703,182.54
-11,-2.472,0.642,170.507
-13,-2.482,2.71,131.924
-14,-2.506,4.794,76.659
-14,-2.537,6.357,20.213
-13,-2.575,6.91,-24.281
-12,-2.615,6.643,-38.459
-11,-2.648,5.556,-29.692
-8,-2.674,3.882,-48.916
-6,-2.692,1.79,-14.943
-5,-2.695,-0.438,38.849
-4,-2.691,-1.982,67.223
-5,-2.678,-3.082,130.321
-7,-2.64,-3.742,191.469
-9,-2.623,-2.648,192.894
-12,-2.613,-1.345,209.973
-14,-2.615,0.602,176.278
-15,-2.626,2.735,122.35
-17,-2.647,4.336,111.772
-16,-2.676,5.376,38.336
-16,-2.708,5.837,28.839
-15,-2.741,5.724,3.0
-14,-2.769,4.97,3.957
-14,-2.793,3.877,37.322
-14,-2.812,2.897,59.543
-12,-2.826,2.007,35.729
-12,-2.837,1.287,70.515
-11,-2.835,-2.28,143.15
-13,-2.807,-6.285,308.911
-14,-2.773,-6.15,316.73
-18,-2.759,-2.192,295.802
-22,-2.764,1.745,244.719
-24,-2.78,4.716,172.243
-25,-2.813,7.176,105.216
-25,-2.858,8.855,43.172
-24,-2.908,9.425,-4.204
-22,-2.959,9.322,-47.229
-22,-3.008,8.259,-10.771
-18,-3.048,6.268,-55.572
-15,-3.08,4.542,-47.686
-13,-3.104,2.761,-23.227
-11,-3.112,0.093,18.977
-9,-3.109,-2.177,52.735
-9,-3.097,-3.508,108.494
-9,-3.076,-4.469,138.205
-10,-3.056,-4.513,165.938
-12,-3.036,-3.653,183.111
-13,-3.022,-2.343,155.997
-15,-3.019,-0.59,146.191
-15,-3.023,1.124,82.254
-16,-3.037,2.656,61.522
-15,-3.059,3.791,-4.278
-15,-3.08,3.982,-4.489
-14,-3.104,3.873,-28.504
-14,-3.129,3.571,-16.459
-11,-3.146,2.511,-58.966
-10,-3.161,1.481,-30.297
-6,-3.167,-1.523,-5.829
-4,-3.16,-3.009,-0.822
-3,-3.144,-3.866,20.414
-4,-3.123,-4.718,78.634
-3,-3.1,-5.066,60.95
-4,-3.078,-4.71,87.437
-5,-3.058,-3.95,84.883
-5,-3.044,-2.871,50.154
-6,-3.035,-1.759,44.889
-6,-3.032,-0.742,9.738
-5,-3.035,0.212,-38.648
-5,-3.042,0.616,-41.667
-3,-3.048,0.467,-83.845
-2,-3.055,0.221,-83.28
0,-3.057,-0.569,-98.73
1,-3.053,-1.909,-66.937
3,-3.044,-2.951,-73.462
3,-3.029,-3.718,-32.301
4,-3.009,-4.375,-33.562
4,-2.989,-4.602,-14.616
4,-2.968,-4.449,-14.441
3,-2.948,-3.977,-0.693
4,-2.934,-3.194,-49.948
3,-2.922,-2.449,-36.015
3,-2.914,-1.769,-61.429
4,-2.911,-1.088,-101.335
4,-2.91,-0.756,-100.991
6,-2.909,-0.725,-146.694
7,-2.909,-0.856,-147.874
9,-2.906,-1.482,-166.628
11,-2.899,-2.426,-167.449
12,-2.889,-3.321,-146.381
14,-2.871,-4.31,-152.803
15,-2.849,-5.268,-127.769
16,-2.823,-6.044,-115.584
16,-2.791,-6.595,-86.009
16,-2.76,-6.636,-78.813
16,-2.729,-6.317,-81.27
16,-2.7,-5.859,-87.766
15,-2.675,-5.124,-79.945
16,-2.653,-4.267,-129.877
15,-2.636,-3.531,-114.815
16,-2.622,-2.934,-159.407
16,-2.612,-2.432,-161.866
18,-2.603,-2.147,-212.737
19,-2.594,-2.287,-212.12
20,-2.585,-2.7,-212.955
22,-2.573,-3.22,-232.979
24,-2.557,-3.991,-236.773
25,-2.537,-5.042,-209.642
26,-2.51,-6.017,-192.276
28,-2.479,-6.717,-203.862
28,-2.407,-7.905,-149.547
28,-2.368,-7.915,-132.981
27,-2.329,-7.7,-108.781
27,-2.291,-7.385,-118.776
26,-2.258,-6.616,-110.365
26,-2.228,-5.735,-136.862
25,-2.202,-4.982,-129.459
25,-2.164,-3.332,-175.085
25,-2.15,-2.879,-184.592
26,-2.138,-2.621,-211.792
26,-2.127,-2.599,-201.377
27,-2.115,-2.837,-215.383
28,-2.1,-3.293,-214.29
29,-2.083,-3.888,-208.869
30,-2.04,-4.875,-188.187
30,-2.015,-5.176,-166.611
30,-1.989,-5.31,-158.176
29,-1.962,-5.2,-133.72
30,-1.937,-4.865,-169.294
29,-1.915,-4.453,-144.652
29,-1.894,-4.028,-160.931
29,-1.861,-3.06,-180.623
28,-1.846,-2.896,-159.877
29,-1.833,-2.699,-194.135
29,-1.821,-2.557,-186.858
29,-1.807,-2.728,-179.931
30,-1.794,-2.847,-196.837
29,-1.78,-2.857,-162.745
29,-1.75,-2.981,-154.138
30,-1.735,-2.888,-185.346
30,-1.721,-2.827,-175.41
29,-1.708,-2.671,-154.823
30,-1.695,-2.531,-187.561
30,-1.683,-2.437,-179.033
29,-1.671,-2.452,-154.104
30,-1.646,-2.449,-172.363
29,-1.634,-2.544,-145.156
30,-1.619,-2.683,-170.375
29,-1.608,-2.537,-140.771
29,-1.594,-2.502,-148.13
28,-1.581,-2.427,-125.387
28,-1.57,-2.069,-141.963
28,-1.551,-1.543,-152.662
27,-1.545,-1.169,-139.129
27,-1.538,-0.974,-152.268
27,-1.545,1.253,-212.882
27,-1.57,4.815,-312.542
29,-1.595,4.387,-351.375
32,-1.603,0.523,-300.371
35,-1.565,-5.798,-157.566
35,-1.529,-7.559,-86.198
33,-1.484,-8.575,-5.784
31,-1.438,-8.384,25.036
28,-1.397,-7.045,46.892
25,-1.364,-5.184,44.574
21,-1.343,-2.703,45.766
18,-1.337,0.23,0.546
16,-1.348,2.818,-52.245
17,-1.369,4.795,-149.333
15,-1.399,6.032,-134.34
17,-1.431,6.131,-206.241
17,-1.461,5.301,-172.553
19,-1.485,4.118,-191.102
21,-1.501,2.556,-180.178
21,-1.508,0.59,-111.8
22,-1.505,-1.19,-86.559
21,-1.494,-2.337,-22.826
20,-1.477,-3.087,13.772
19,-1.458,-3.311,36.807
16,-1.431,-4.585,134.095
13,-1.391,-6.629,236.628
8,-1.361,-4.42,269.45
3,-1.359,1.721,174.625
-2,-1.387,7.462,84.64
-4,-1.439,11.619,-35.603
-4,-1.509,14.396,-141.085
-2,-1.592,15.62,-234.792
1,-1.674,14.717,-276.732
6,-1.745,11.822,-299.661
11,-1.798,7.784,-270.82
14,-1.827,3.146,-176.496
18,-1.827,-1.629,-113.212
18,-1.803,-5.6,32.513
16,-1.762,-8.109,151.819
14,-1.712,-8.848,208.247
9,-1.669,-7.751,282.085
4,-1.633,-5.394,294.235
-2,-1.614,-1.716,290.614
-6,-1.621,3.207,195.091
-11,-1.651,7.758,145.065
-13,-1.705,11.348,39.632
-12,-1.776,14.192,-90.144
-11,-1.856,15.19,-145.925
-8,-1.936,14.019,-189.054
-3,-2.007,11.752,-228.597
0,-2.062,8.402,-173.319
4,-2.092,3.763,-119.439
7,-2.099,-0.816,-31.245
7,-2.083,-4.401,93.657
7,-2.048,-6.826,164.792
3,-2.01,-7.528,280.756
0,-1.971,-6.473,292.264
-5,-1.943,-3.847,313.786
-10,-1.934,-0.179,285.944
-15,-1.944,3.663,249.826
-18,-1.975,7.609,161.983
-19,-2.027,10.8,63.006
-19,-2.088,12.273,3.075
-18,-2.154,12.913,-49.312
-18,-2.225,12.671,-47.879
-14,-2.286,10.685,-97.027
-11,-2.338,8.178,-72.396
-8,-2.377,5.685,-54.706
-6,-2.398,2.425,9.647
-4,-2.403,-0.662,63.436
-5,-2.393,-2.962,166.766
-5,-2.369,-4.689,208.429
-9,-2.343,-5.002,311.756
-11,-2.316,-3.999,299.701
-17,-2.298,-2.204,372.817
-19,-2.295,0.727,287.136
-24,-2.31,4.19,287.175
-26,-2.341,7.308,198.727
-28,-2.389,9.864,148.69
-28,-2.447,11.503,76.153
-27,-2.512,12.152,24.002
-25,-2.577,11.928,-18.89
-20,-2.689,8.605,-20.223
-17,-2.729,6.074,-10.266
-15,-2.753,3.175,43.691
-13,-2.764,0.441,87.218
-13,-2.761,-1.694,162.364
-13,-2.747,-3.129,203.231
-16,-2.73,-3.574,285.989
-17,-2.713,-2.86,266.145
-21,-2.705,-1.222,305.577
-23,-2.706,0.96,256.791
-25,-2.721,3.313,218.813
-27,-2.747,5.398,185.635
-28,-2.782,6.892,143.998
-28,-2.824,7.825,102.316
-27,-2.868,8.125,63.314
-24,-2.953,6.816,41.151
-23,-2.988,5.516,55.375
-20,-3.014,3.868,35.543
-20,-3.032,2.111,105.535
-18,-3.04,0.533,101.058
-18,-3.043,-0.48,145.45
-19,-3.04,-1.071,184.233
-19,-3.034,-1.366,184.557
-20,-3.031,-0.914,195.811
-21,-3.03,-0.032,186.293
-22,-3.035,0.913,174.1
-23,-3.047,2.042,155.445
-24,-3.063,2.869,144.201
-23,-3.081,3.293,98.096
-23,-3.103,3.536,96.537
-22,-3.123,3.387,74.328
-22,-3.143,3.089,87.318
-21,-3.161,2.707,71.596
-20,-3.175,2.031,73.39
-19,-3.188,1.429,73.533
-19,-3.197,0.9,94.945
-18,-3.202,0.284,87.983
-18,-3.206,-0.193,108.933
-17,-3.206,-0.589,97.116
-17,-3.205,-0.812,112.259
-18,-3.205,-0.798,134.585
-17,-3.203,-0.768,102.957
-18,-3.203,-0.589,129.695
-17,-3.204,-0.359,92.299
-18,-3.205,-0.196,119.245
-17,-3.209,0.047,80.826
-17,-3.213,0.136,86.867
-17,-3.216,0.057,88.395
-17,-3.22,0.014,88.998
-16,-3.222,-0.117,69.692
-16,-3.235,1.699,28.224
-16,-3.264,4.956,-63.764
-10,-3.304,0.382,-58.121
-7,-3.295,-3.273,0.072
-6,-3.271,-5.637,71.807
-4,-3.24,-7.106,80.986
-6,-3.203,-7.92,172.844
-8,-3.162,-7.57,198.688
-10,-3.129,-6.031,191.608
-12,-3.104,-4.232,176.042
-14,-3.089,-2.282,154.567
-15,-3.088,0.165,94.68
-15,-3.098,2.175,30.614
-15,-3.116,3.197,0.167
-14,-3.137,3.765,-41.352
-14,-3.16,3.688,-34.824
-10,-3.179,2.692,-102.075
-9,-3.195,1.465,-59.287
-5,-3.201,0.075,-104.56
-4,-3.199,-2.014,-35.352
-1,-3.185,-4.18,-33.581
0,-3.162,-5.576,12.328
0,-3.133,-6.485,51.21
0,-3.098,-7.153,75.781
0,-3.064,-6.941,76.978
-2,-3.034,-5.874,99.59
-3,-3.008,-4.685,77.824
-4,-3.001,-1.281,2.556
-4,-3.019,3.747,-143.235
-3,-3.046,4.718,-196.651
0,-3.062,1.78,-180.454
3,-3.062,-1.352,-137.936
6,-3.05,-3.782,-111.859
8,-3.027,-5.858,-70.385
8,-2.99,-7.748,4.739
8,-2.95,-8.66,36.909
8,-2.906,-8.58,43.419
6,-2.863,-7.976,80.819
4,-2.827,-6.658,80.066
2,-2.797,-4.783,63.193
0,-2.781,-2.507,33.229
0,-2.778,-0.117,-47.324
0,-2.785,1.682,-96.415
0,-2.801,2.753,-128.032
3,-2.82,2.936,-204.039
5,-2.836,1.934,-198.8
8,-2.844,0.119,-201.983
11,-2.842,-1.948,-187.333
14,-2.827,-4.063,-169.129
14,-2.802,-6.178,-81.324
16,-2.765,-7.838,-75.114
15,-2.724,-8.529,-8.433
15,-2.68,-8.521,-8.894
13,-2.638,-7.975,29.795
12,-2.602,-6.674,6.919
10,-2.573,-5.026,4.804
9,-2.554,-3.421,-29.524
9,-2.543,-1.821,-78.808
8,-2.54,-0.455,-92.012
9,-2.542,0.26,-142.845
10,-2.547,0.342,-159.502
12,-2.551,0.137,-190.991
13,-2.553,-0.462,-180.168
15,-2.548,-1.67,-183.426
17,-2.537,-3.074,-171.149
19,-2.519,-4.282,-162.828
19,-2.495,-5.403,-110.627
19,-2.465,-6.32,-80.616
19,-2.433,-6.725,-63.573
19,-2.398,-6.762,-55.863
17,-2.364,-6.527,-10.556
17,-2.332,-5.759,-42.684
16,-2.307,-4.592,-46.285
14,-2.287,-3.521,-34.827
14,-2.272,-2.454,-78.125
13,-2.264,-1.268,-85.755
13,-2.26,-0.512,-114.074
14,-2.26,-0.15,-146.208
14,-2.262,0.091,-144.315
15,-2.263,-0.099,-161.922
16,-2.262,-0.61,-161.968
18,-2.258,-1.341,-177.955
18,-2.249,-2.252,-134.304
19,-2.237,-2.902,-137.304
19,-2.202,-3.93,-85.663
20,-2.182,-4.091,-108.952
19,-2.162,-3.932,-78.001
19,-2.142,-3.769,-87.438
19,-2.124,-3.411,-93.548
18,-2.109,-2.86,-82.869
18,-2.095,-2.393,-101.579
18,-2.085,-1.93,-111.983
17,-2.076,-1.552,-98.042
17,-2.068,-1.298,-112.323
18,-2.064,-1.004,-141.824
17,-2.059,-0.949,-111.128
18,-2.053,-1.068,-138.435
19,-2.05,-1.028,-152.456
18,-2.044,-1.229,-114.816
19,-2.036,-1.583,-135.503
19,-2.03,-1.624,-124.333
20,-2.02,-1.815,-140.011
19,-2.01,-2.098,-99.333
20,-2.001,-2.01,-131.366
19,-1.99,-1.971,-99.028
20,-1.979,-2.022,-127.236
20,-1.97,-1.879,-120.482
19,-1.961,-1.758,-99.488
19,-1.952,-1.626,-110.448
20,-1.945,-1.449,-136.35
19,-1.938,-1.44,-103.888
19,-1.931,-1.37,-113.534
19,-1.925,-1.176,-117.692
20,-1.918,-1.226,-137.689
19,-1.912,-1.356,-101.785
19,-1.905,-1.296,-111.202
19,-1.899,-1.239,-111.537
20,-1.892,-1.302,-131.279
19,-1.885,-1.347,-97.506
18,-1.879,-1.205,-86.627
19,-1.873,-0.982,-122.979
19,-1.868,-0.958,-113.814
18,-1.863,-0.953,-90.648
19,-1.859,-0.651,-129.459
18,-1.856,-0.42,-103.911
19,-1.853,-0.536,-131.747
19,-1.851,-0.527,-122.906
18,-1.849,-0.416,-103.153
19,-1.846,-0.543,-130.716
19,-1.844,-0.669,-118.283
19,-1.84,-0.792,-114.34
19,-1.835,-0.89,-111.035
19,-1.832,-0.897,-110.269
19,-1.825,-1.084,-104.269
19,-1.82,-1.15,-101.63
18,-1.815,-1.021,-81.761
18,-1.808,-1.058,-88.549
18,-1.803,-0.961,-90.348
18,-1.799,-0.726,-95.907
17,-1.794,-0.609,-75.828
17,-1.792,-0.37,-90.893
17,-1.781,-2.173,-40.939
16,-1.751,-5.546,76.577
15,-1.722,-4.946,79.829
11,-1.712,-0.886,54.992
9,-1.72,2.514,-27.552
8,-1.741,4.744,-86.329
7,-1.771,6.22,-118.031
10,-1.845,6.392,-195.825
13,-1.876,4.939,-222.04
15,-1.898,2.976,-192.686
17,-1.908,0.69,-161.341
19,-1.904,-1.814,-121.437
19,-1.889,-3.79,-48.4
18,-1.865,-5.003,10.792
17,-1.836,-5.563,44.922
15,-1.807,-5.181,76.247
12,-1.781,-4.054,100.953
10,-1.763,-2.325,76.805
6,-1.758,-0.003,88.164
4,-1.763,2.341,33.997
2,-1.783,4.598,-2.74
1,-1.814,6.414,-52.373
2,-1.85,7.238,-112.796
3,-1.891,7.44,-139.995
4,-1.93,6.823,-144.896
7,-1.962,5.211,-167.024
8,-1.986,3.135,-112.522
11,-1.994,0.566,-104.437
11,-1.99,-1.909,-11.366
11,-1.975,-3.548,34.901
9,-1.95,-4.492,109.629
7,-1.925,-4.48,141.288
4,-1.903,-3.446,167.686
1,-1.889,-1.613,162.572
-1,-1.888,1.027,110.812
-4,-1.902,3.685,87.121
-5,-1.927,5.69,24.713
-5,-1.964,7.217,-31.989
-5,-2.005,7.829,-56.361
-3,-2.046,7.311,-95.633
-1,-2.085,6.19,-100.667
0,-2.112,4.238,-58.999
2,-2.127,1.692,-30.503
3,-2.131,-0.592,24.771
2,-2.12,-2.542,109.991
1,-2.102,-3.626,155.822
0,-2.084,-3.403,167.04
-3,-2.056,-4.563,261.707
-6,-2.018,-6.427,359.284
-11,-1.991,-3.668,377.175
-17,-1.992,2.412,306.031
-21,-2.024,7.847,192.017
-23,-2.08,12.134,76.538
-23,-2.154,14.956,-30.486
-21,-2.239,15.955,-118.532
-19,-2.324,15.159,-141.211
-13,-2.399,12.948,-214.389
-9,-2.463,9.601,-174.403
-4,-2.501,5.126,-139.833
0,-2.515,0.308,-59.996
1,-2.505,-4.019,69.882
1,-2.472,-7.43,175.723
0,-2.429,-8.955,247.26
-4,-2.381,-8.639,329.307
-8,-2.339,-7.012,348.646
-14,-2.314,-3.644,363.398
-18,-2.309,0.799,283.073
-22,-2.323,4.915,225.523
-24,-2.36,8.334,137.005
-25,-2.412,11.002,60.65
-24,-2.477,12.634,-26.691
-22,-2.548,12.792,-80.756
-19,-2.615,11.427,-107.115
-15,-2.672,9.1,-119.572
-11,-2.714,5.933,-98.082
-8,-2.737,2.023,-30.403
-5,-2.738,-1.621,25.449
-4,-2.722,-4.481,108.844
-5,-2.692,-6.659,203.908
-7,-2.655,-7.381,266.484
-10,-2.619,-6.297,294.539
-14,-2.59,-4.322,311.062
-18,-2.576,-1.638,296.819
-21,-2.581,1.91,233.791
-23,-2.602,5.248,159.343
-25,-2.639,7.465,120.562
-24,-2.685,8.911,32.983
-23,-2.738,9.715,-12.196
-21,-2.791,9.164,-43.808
-19,-2.837,7.47,-34.86
-16,-2.875,5.626,-42.827
-13,-2.901,3.46,-31.105
-11,-2.913,0.681,22.221
-9,-2.91,-1.856,62.954
-9,-2.898,-3.572,128.966
-10,-2.877,-4.604,182.989
-11,-2.854,-4.709,204.019
-13,-2.834,-3.707,217.474
-15,-2.82,-2.122,205.5
-17,-2.816,-0.258,183.998
-19,-2.824,1.84,154.033
-20,-2.842,3.732,105.07
-19,-2.869,4.928,36.883
-19,-2.899,5.251,31.488
-18,-2.928,4.976,10.665
-16,-2.957,4.346,-14.164
-14,-2.99,5.069,-66.719
-13,-3.032,6.669,-121.894
-9,-3.066,4.646,-155.903
-5,-3.071,-0.763,-67.563
-2,-3.049,-5.865,40.439
-2,-3.009,-9.15,162.242
-2,-2.957,-10.658,212.59
-5,-2.9,-10.715,292.921
-10,-2.848,-9.285,350.798
-18,-2.787,-2.714,297.308
-22,-2.787,1.514,230.533
-23,-2.808,5.349,111.615
-25,-2.849,8.36,59.861
-23,-2.902,10.192,-61.634
-21,-2.962,10.702,-113.965
-17,-3.02,9.713,-171.13
-8,-3.103,3.8,-161.196
-4,-3.116,-0.301,-100.159
0,-3.104,-4.561,-39.109
0,-3.073,-8.077,96.155
0,-3.023,-10.547,171.419
-1,-2.964,-11.596,233.389
-4,-2.907,-10.797,282.075
-9,-2.857,-8.427,314.757
-13,-2.825,-4.793,270.154
-17,-2.814,-0.611,215.692
-19,-2.823,3.102,124.823
-21,-2.853,6.236,63.071
-19,-2.897,8.535,-69.153
-18,-2.949,9.306,-104.406
-15,-3.0,8.441,-149.813
-10,-3.042,6.401,-189.489
-7,-3.071,3.552,-142.426
-2,-3.08,-0.197,-130.327
1,-3.066,-4.184,-44.496
2,-3.035,-7.288,48.212
2,-2.99,-9.387,121.852
0,-2.937,-10.392,203.9
-1,-2.883,-9.86,205.007
-6,-2.838,-7.846,264.022
-8,-2.806,-4.814,190.388
-12,-2.792,-1.376,173.973
-14,-2.797,1.88,96.041
-15,-2.819,4.699,21.785
-14,-2.854,6.711,-69.751
-12,-2.894,7.249,-127.911
-9,-2.934,6.384,-162.34
-6,-2.968,4.551,-160.992
-1,-2.987,1.817,-177.796
1,-2.991,-1.431,-92.737
3,-2.976,-4.642,-31.644
5,-2.945,-7.167,14.333
4,-2.906,-8.597,100.333
2,-2.858,-9.09,158.842
0,-2.813,-8.199,171.201
-2,-2.779,-6.023,147.363
-5,-2.754,-3.631,138.39
-6,-2.746,-0.892,63.145
-8,-2.756,1.984,21.06
-7,-2.773,3.757,-69.63
-7,-2.799,4.5,-85.532
-3,-2.827,4.325,-176.205
-2,-2.848,2.968,-131.028
1,-2.862,1.05,-141.452
4,-2.862,-1.27,-120.614
5,-2.849,-3.802,-46.597
7,-2.825,-5.655,-28.859
6,-2.795,-6.647,43.849
5,-2.759,-6.989,73.403
4,-2.725,-6.423,78.681
2,-2.697,-4.955,81.219
0,-2.678,-3.084,62.586
-1,-2.67,-1.013,13.87
-1,-2.673,0.913,-46.846
-1,-2.685,2.142,-81.674
0,-2.702,2.648,-120.917
2,-2.719,2.317,-151.439
4,-2.73,1.051,-147.243
6,-2.734,-0.596,-131.477
9,-2.728,-2.283,-135.164
9,-2.712,-4.007,-59.628
11,-2.689,-5.309,-65.524
10,-2.662,-5.781,-7.422
9,-2.633,-5.764,11.446
9,-2.604,-5.446,-0.342
7,-2.563,-3.397,-10.622
8,-2.55,-2.154,-72.563
7,-2.546,-1.158,-66.725
7,-2.542,-0.687,-87.478
7,-2.543,-0.191,-100.83
9,-2.546,0.236,-157.809
11,-2.548,-0.862,-156.265
12,-2.546,-1.282,-149.394
14,-2.537,-2.187,-159.805
15,-2.525,-3.237,-134.38
16,-2.509,-3.92,-126.711
16,-2.487,-4.536,-97.26
17,-2.464,-5.019,-102.529
16,-2.439,-5.276,-59.504
16,-2.412,-5.297,-62.624
16,-2.387,-4.915,-68.055
15,-2.364,-4.44,-53.778
15,-2.344,-3.893,-73.26
14,-2.329,-3.069,-69.742
14,-2.315,-2.451,-92.52
14,-2.305,-2.004,-102.524
14,-2.299,-1.447,-116.209
15,-2.293,-1.208,-143.922
15,-2.289,-1.245,-133.391
15,-2.284,-1.338,-130.187
17,-2.277,-1.573,-167.658
17,-2.272,-1.899,-140.109
18,-2.261,-2.463,-145.674
18,-2.248,-2.996,-120.193
19,-2.233,-3.272,-132.606
19,-2.215,-3.718,-108.424
20,-2.196,-4.024,-119.22
19,-2.177,-3.908,-87.403
18,-2.157,-3.809,-72.689
19,-2.139,-3.6,-106.262
18,-2.124,-3.19,-82.734
18,-2.108,-2.812,-98.739
17,-2.097,-2.266,-88.726
18,-2.087,-1.76,-131.745
17,-2.079,-1.531,-104.977
18,-2.073,-1.233,-143.338
17,-2.068,-1.017,-116.855
18,-2.063,-1.048,-146.59
19,-2.059,-1.075,-158.848
19,-2.054,-1.238,-144.724
20,-2.047,-1.528,-158.356
20,-2.041,-1.717,-143.314
20,-2.031,-2.051,-132.712
21,-2.02,-2.41,-143.618
21,-2.008,-2.546,-129.017
22,-1.994,-2.735,-143.849
21,-1.981,-2.799,-108.366
21,-1.968,-2.652,-118.816
21,-1.954,-2.62,-117.102
21,-1.942,-2.54,-116.986
21,-1.93,-2.354,-119.736
21,-1.918,-2.18,-122.315
21,-1.909,-1.973,-126.131
20,-1.899,-1.865,-104.772
21,-1.89,-1.753,-137.586
20,-1.883,-1.555,-110.21
21,-1.875,-1.517,-141.173
20,-1.868,-1.47,-109.887
21,-1.861,-1.342,-143.502
20,-1.854,-1.339,-110.982
21,-1.848,-1.299,-142.39
21,-1.842,-1.231,-134.288
20,-1.835,-1.262,-109.912
21,-1.829,-1.224,-141.298
21,-1.824,-1.172,-132.846
21,-1.817,-1.262,-129.371
21,-1.811,-1.265,-128.335
21,-1.805,-1.202,-129.033
21,-1.798,-1.322,-124.64
21,-1.792,-1.405,-121.334
21,-1.785,-1.37,-121.112
21,-1.778,-1.378,-119.706
21,-1.771,-1.369,-118.881
21,-1.764,-1.344,-118.363
20,-1.757,-1.312,-95.596
20,-1.751,-1.215,-106.005
21,-1.745,-1.095,-130.653
20,-1.74,-1.0,-100.93
20,-1.735,-0.857,-112.838
19,-1.731,-0.601,-96.741
19,-1.729,-0.408,-110.425
20,-1.726,-0.309,-135.267
20,-1.726,-0.192,-129.526
19,-1.725,-0.187,-107.133
20,-1.724,-0.208,-137.986
20,-1.723,-0.24,-128.347
19,-1.721,-0.507,-98.462
20,-1.715,-0.669,-115.835
20,-1.71,-0.869,-109.766
19,-1.706,-0.907,-85.703
19,-1.702,-0.69,-99.864
19,-1.698,-0.692,-99.114
19,-1.695,-0.706,-98.335
18,-1.682,-2.562,-24.263
18,-1.65,-5.849,59.99
16,-1.621,-5.307,96.153
13,-1.61,-1.265,40.577
10,-1.619,2.473,-19.704
8,-1.642,5.152,-77.403
8,-1.676,6.888,-148.089
10,-1.717,7.65,-221.486
14,-1.794,5.55,-244.338
17,-1.819,3.43,-233.885
19,-1.83,0.687,-181.637
21,-1.825,-2.251,-129.945
22,-1.808,-4.388,-74.7
21,-1.779,-5.915,2.648
20,-1.746,-6.874,47.919
16,-1.678,-5.413,94.333
13,-1.653,-4.048,103.623
10,-1.637,-2.017,93.448
6,-1.635,0.976,77.411
4,-1.647,3.766,10.063
3,-1.672,5.572,-38.227
2,-1.708,7.115,-72.767
3,-1.75,8.24,-142.367
4,-1.794,7.983,-157.842
6,-1.834,6.604,-165.271
9,-1.865,4.852,-174.592
11,-1.886,2.678,-139.209
12,-1.891,-0.094,-71.44
13,-1.882,-2.598,-16.949
11,-1.837,-4.737,93.314
8,-1.81,-4.574,152.616
6,-1.79,-3.242,139.499
1,-1.778,-0.971,176.005
0,-1.781,1.915,76.682
-4,-1.801,4.646,81.191
-4,-1.828,6.591,-11.315
-4,-1.868,8.092,-59.036
-3,-1.914,8.678,-106.215
-1,-1.957,7.676,-124.144
1,-1.996,5.968,-113.599
3,-2.022,3.764,-87.511
5,-2.033,0.894,-40.622
5,-2.031,-1.619,44.17
5,-2.016,-3.285,91.238
3,-1.995,-3.982,158.843
0,-1.978,-3.459,197.749
-2,-1.964,-2.022,180.584
-6,-1.961,0.109,196.74
-8,-1.97,2.631,137.337
-10,-1.992,5.031,96.427
-12,-2.026,6.915,66.941
-11,-2.066,7.895,-7.185
-10,-2.11,7.986,-31.744
-10,-2.151,7.261,-11.647
-7,-2.184,5.814,-47.298
-6,-2.212,3.97,0.435
-4,-2.227,1.938,15.442
-5,-2.222,-1.806,155.977
-8,-2.154,-6.922,363.695
-13,-2.135,-2.651,339.862
-18,-2.139,1.988,283.962
-21,-2.16,5.47,210.276
-23,-2.201,8.466,141.172
-24,-2.254,10.757,74.735
-24,-2.315,11.815,25.735
-22,-2.382,11.879,-33.803
-20,-2.444,10.911,-47.324
-17,-2.498,9.082,-59.088
-13,-2.542,6.652,-66.244
-12,-2.57,3.605,22.489
-9,-2.58,0.677,39.647
-9,-2.579,-1.53,125.241
-9,-2.566,-3.239,173.255
-10,-2.547,-3.916,217.465
-13,-2.531,-3.198,260.143
-15,-2.517,-1.917,247.278
-18,-2.514,-0.139,250.392
-20,-2.523,2.216,204.462
-23,-2.543,4.453,190.94
-23,-2.575,6.236,110.829
-24,-2.613,7.248,99.058
-22,-2.654,7.488,31.041
-22,-2.697,7.296,45.706
-21,-2.734,6.399,39.772
-19,-2.765,5.022,34.287
-17,-2.791,3.644,38.829
-17,-2.807,1.998,97.392
-15,-2.814,0.502,90.688
