encoder_value,roll_value,gyro_value,pid,predicted_pid_to_send
1162,-0.853,-1.054,13.964,-800.0
1163,-0.848,-0.564,2.052,-800.0
1164,-0.846,-0.055,11.31,-800.0
1165,-0.85,0.528,-36.266,-800.0
1166,-0.842,-1.333,45.959,-800.0
1167,-0.817,-5.034,117.637,-689.8
1168,-0.794,-5.024,130.928,-693.0
1169,-0.783,-2.091,55.401,-758.5
1170,-0.78,0.076,43.447,-800.0
1171,-0.787,1.641,-17.254,-800.0
1172,-0.8,2.582,-22.228,-800.0
1173,-0.811,2.763,-15.69,-800.0
1174,-0.827,3.234,-40.181,-800.0
1175,-0.849,4.033,-65.789,-800.0
1176,-0.869,4.126,-72.158,-800.0
1177,-0.888,3.906,-92.611,-800.0
1178,-0.911,4.044,-69.381,-800.0
1179,-0.931,3.928,-79.125,-800.0
1180,-0.949,3.571,-95.648,-800.0
1181,-0.97,3.616,-69.514,-800.0
1182,-0.991,3.379,-98.769,-800.0
1183,-1.006,2.358,-110.653,-800.0
1184,-1.017,1.371,-91.375,-800.0
1185,-1.026,0.327,-78.93,-800.0
1186,-1.023,-1.383,-46.53,-786.6
1187,-1.011,-3.05,-36.128,-755.1
1188,-0.996,-4.199,15.221,-727.1
1189,-0.972,-5.347,27.88,-682.5
1190,-0.942,-6.357,69.49,-636.3
1191,-0.91,-6.696,84.849,-599.7
1192,-0.876,-6.65,90.273,-579.1
1193,-0.841,-6.476,137.525,-556.7
1194,-0.809,-5.718,128.432,-560.2
1195,-0.784,-4.32,132.348,-578.6
1196,-0.765,-2.745,76.36,-613.8
1197,-0.755,-1.021,100.162,-670.9
1198,-0.756,0.895,44.878,-740.7
1199,-0.766,2.546,-9.821,-800.0
1200,-0.781,3.795,-0.953,-800.0
1201,-0.805,4.911,-75.53,-800.0
1202,-0.834,5.733,-71.755,-800.0
1203,-0.863,5.956,-92.21,-800.0
1204,-0.893,5.851,-117.878,-800.0
1205,-0.924,5.768,-112.863,-800.0
1206,-0.955,5.462,-88.388,-800.0
1207,-0.984,5.065,-114.945,-800.0
1208,-1.013,4.971,-109.135,-800.0
1209,-1.038,4.768,-108.791,-800.0
1210,-1.062,4.411,-126.462,-800.0
1211,-1.086,4.319,-97.39,-800.0
1212,-1.109,4.123,-127.984,-800.0
1213,-1.129,3.754,-90.756,-800.0
1214,-1.149,3.66,-123.687,-800.0
1215,-1.168,3.537,-92.822,-800.0
1216,-1.186,3.248,-119.945,-800.0
1217,-1.203,3.177,-112.604,-800.0
1218,-1.221,3.122,-114.533,-800.0
1219,-1.236,2.917,-112.135,-800.0
1220,-1.252,2.85,-113.504,-800.0
1221,-1.268,2.808,-115.445,-800.0
1222,-1.282,2.635,-113.615,-800.0
1223,-1.296,2.557,-114.365,-800.0
1224,-1.31,2.546,-116.886,-800.0
1225,-1.324,2.431,-116.412,-800.0
1226,-1.337,2.356,-117.032,-800.0
1227,-1.351,2.371,-120.117,-800.0
1228,-1.364,2.339,-121.788,-800.0
1229,-1.377,2.327,-124.044,-800.0
1230,-1.39,2.374,-127.978,-800.0
1231,-1.403,2.357,-130.057,-800.0
1232,-1.416,2.34,-154.61,-800.0
1233,-1.43,2.403,-127.562,-800.0
1234,-1.443,2.423,-139.614,-800.0
1235,-1.456,2.421,-142.127,-800.0
1236,-1.47,2.486,-146.546,-800.0
1237,-1.484,2.535,-172.991,-800.0
1238,-1.498,2.562,-145.009,-800.0
1239,-1.512,2.633,-158.642,-800.0
1240,-1.527,2.702,-163.376,-800.0
1241,-1.542,2.767,-168.015,-800.0
1242,-1.557,2.908,-197.322,-800.0
1243,-1.574,3.076,-173.62,-800.0
1244,-1.591,3.18,-188.635,-800.0
1245,-1.608,3.283,-194.821,-800.0
1246,-1.627,3.452,-225.377,-800.0
1247,-1.646,3.654,-203.128,-800.0
1248,-1.667,3.887,-222.302,-800.0
1249,-1.689,4.151,-233.599,-800.0
1250,-1.712,4.396,-244.623,-800.0
1251,-1.736,4.636,-255.707,-800.0
1252,-1.761,4.924,-290.856,-800.0
1253,-1.788,5.266,-273.88,-800.0
1254,-1.817,5.611,-297.642,-800.0
1255,-1.847,5.928,-311.992,-800.0
1256,-1.879,6.279,-350.094,-800.0
1257,-1.913,6.711,-336.913,-800.0
1258,-1.95,7.186,-365.678,-800.0
1259,-1.989,7.696,-386.919,-800.0
1260,-2.031,8.268,-410.32,-800.0
1261,-2.076,8.884,-457.975,-800.0
1262,-2.124,9.541,-453.481,-800.0
1263,-2.175,10.256,-491.59,-800.0
1264,-2.23,11.02,-522.755,-800.0
1265,-2.29,11.836,-556.104,-800.0
1266,-2.353,12.71,-614.291,-800.0
1267,-2.427,12.942,-648.686,-800.0
1268,-2.495,12.118,-721.298,-800.0
1269,-2.557,11.039,-759.089,-800.0
1270,-2.618,9.649,-765.963,-800.0
1271,-2.661,7.176,-772.211,-800.0
1272,-2.688,4.083,-727.361,-794.0
1273,-2.708,1.763,-733.044,-767.1
1274,-2.717,0.071,-699.329,-744.8
1275,-2.712,-2.018,-715.254,-700.5
1276,-2.702,-3.735,-677.274,-647.3
1277,-2.685,-4.922,-669.746,-607.1
1278,-2.658,-6.557,-670.732,-545.0
1279,-2.625,-7.928,-646.31,-494.1
1280,-2.589,-8.725,-667.841,-449.4
1281,-2.544,-9.882,-646.781,-393.9
1282,-2.494,-10.883,-637.746,-350.3
1283,-2.443,-11.268,-644.932,-326.1
1284,-2.388,-11.867,-645.571,-288.0
1285,-2.328,-12.626,-641.128,-252.0
1286,-2.268,-13.094,-644.345,-218.5
1287,-2.204,-13.765,-641.364,-165.4
1288,-2.134,-14.716,-607.308,-90.8
1289,-2.061,-15.363,-612.218,-30.8
1290,-1.986,-15.805,-590.644,14.4
1291,-1.906,-16.31,-620.458,51.9
1292,-1.827,-16.576,-593.859,108.9
1293,-1.747,-16.701,-588.874,166.9
1294,-1.664,-17.234,-594.807,249.2
1295,-1.577,-17.974,-563.119,327.4
1296,-1.487,-18.551,-544.119,421.8
1297,-1.393,-19.124,-524.345,516.2
1298,-1.297,-19.524,-531.284,618.7
1299,-1.201,-19.602,-515.468,717.5
1300,-1.104,-19.848,-481.393,800.0
1301,-1.003,-20.435,-491.413,800.0
1302,-0.899,-20.99,-438.87,800.0
1303,-0.793,-21.317,-432.308,800.0
1304,-0.686,-21.499,-420.503,800.0
1305,-0.58,-21.666,-386.625,800.0
1306,-0.471,-21.981,-379.926,800.0
1307,-0.359,-22.539,-334.583,800.0
1308,-0.241,-22.942,-323.719,800.0
1309,-0.125,-22.756,-252.445,800.0
1310,-0.012,-22.299,-260.714,800.0
1311,0.101,-21.929,-226.375,800.0
1312,0.212,-21.32,-207.522,800.0
1313,0.318,-20.27,-156.606,800.0
1314,0.419,-19.235,-191.363,800.0
1315,0.517,-18.251,-131.296,800.0
1316,0.606,-16.902,-176.933,800.0
1317,0.687,-15.577,-129.083,800.0
1318,0.766,-14.826,-160.667,800.0
1319,0.842,-14.217,-94.953,800.0
1320,0.913,-13.383,-130.318,800.0
1321,0.982,-12.637,-92.165,800.0
1322,1.046,-11.986,-92.673,800.0
1323,1.105,-11.383,-83.8,800.0
1324,1.164,-11.181,-64.476,800.0
1325,1.224,-11.33,-35.712,800.0
1326,1.284,-11.481,15.628,800.0
1327,1.345,-11.664,14.212,800.0
1328,1.407,-11.905,32.431,800.0
1329,1.474,-11.627,105.315,800.0
1330,1.534,-10.514,150.305,800.0
1331,1.587,-9.126,177.753,800.0
1332,1.638,-7.672,202.963,800.0
1333,1.675,-5.651,210.663,800.0
1334,1.702,-2.881,173.796,762.1
1335,1.716,0.072,206.029,727.4
1336,1.713,3.036,185.49,641.3
1337,1.693,6.248,163.853,536.9
1338,1.658,9.418,117.843,396.5
1339,1.605,12.593,99.692,263.0
1340,1.537,15.463,10.191,176.3
1341,1.458,17.177,-23.744,67.0
1342,1.372,18.252,-64.902,9.2
1343,1.277,18.894,-64.658,-60.0
1344,1.185,18.29,-107.323,-112.6
1345,1.099,16.944,-102.301,-178.1
1346,1.017,15.398,-46.242,-215.0
1347,0.947,13.218,-33.79,-228.9
1348,0.89,10.689,30.941,-223.7
1349,0.842,8.488,79.67,-216.9
1350,0.805,6.388,128.029,-198.7
1351,0.781,4.113,161.124,-167.9
1352,0.767,2.176,240.98,-133.5
1353,0.761,0.748,291.342,-101.8
1354,0.765,-0.417,358.822,-61.4
1355,0.771,-0.987,402.366,-30.8
1356,0.777,-0.657,444.33,-43.5
1357,0.779,0.409,502.061,-38.3
1358,0.776,1.836,463.989,-68.6
1359,0.766,3.26,473.881,-127.6
1360,0.747,4.84,491.557,-172.2
1361,0.72,6.481,474.507,-239.0
1362,0.686,7.726,453.16,-300.6
1363,0.647,8.786,444.632,-374.5
1364,0.601,9.759,459.642,-453.9
1365,0.553,10.406,451.209,-539.9
1366,0.501,10.905,455.192,-631.0
1367,0.447,11.454,479.682,-730.8
1368,0.39,11.976,450.534,-800.0
1369,0.33,12.449,485.084,-800.0
1370,0.268,12.996,454.215,-800.0
1371,0.202,13.556,462.68,-800.0
1372,0.134,13.978,465.592,-800.0
1373,0.064,14.285,448.532,-800.0
1374,-0.008,14.432,466.891,-800.0
1375,-0.079,14.442,480.104,-800.0
1376,-0.151,14.506,446.719,-800.0
1377,-0.224,14.662,473.579,-800.0
1378,-0.297,14.874,458.633,-800.0
1379,-0.373,15.118,451.081,-800.0
1380,-0.45,15.21,447.528,-800.0
1381,-0.525,15.013,451.829,-800.0
1382,-0.6,14.721,458.763,-800.0
1383,-0.673,14.5,441.822,-800.0
1384,-0.745,14.35,454.611,-800.0
1385,-0.818,14.426,429.695,-800.0
1386,-0.893,14.564,434.219,-800.0
1387,-0.967,14.343,439.659,-800.0
1388,-1.038,13.995,426.408,-800.0
1389,-1.109,13.836,417.173,-800.0
1390,-1.178,13.756,428.604,-800.0
1391,-1.248,13.835,381.826,-800.0
1392,-1.321,14.1,392.326,-800.0
1393,-1.394,14.18,367.359,-800.0
1394,-1.466,13.889,361.452,-800.0
1395,-1.536,13.529,357.788,-800.0
1396,-1.604,13.347,327.192,-800.0
1397,-1.673,13.269,325.198,-800.0
1398,-1.742,13.236,290.493,-800.0
1399,-1.811,13.065,290.798,-800.0
1400,-1.878,12.586,245.928,-800.0
1401,-1.942,12.003,267.256,-800.0
1402,-2.003,11.545,245.373,-800.0
1403,-2.062,11.186,207.616,-800.0
1404,-2.121,10.834,223.863,-800.0
1405,-2.177,10.437,178.732,-800.0
1406,-2.232,9.78,158.725,-800.0
1407,-2.281,8.869,169.124,-800.0
1408,-2.327,8.039,146.621,-800.0
1409,-2.369,7.355,152.311,-800.0
1410,-2.406,6.717,126.215,-800.0
1411,-2.443,6.155,107.349,-800.0
1412,-2.477,5.652,87.304,-800.0
1413,-2.507,5.037,93.465,-800.0
1414,-2.534,4.243,50.991,-800.0
1415,-2.557,3.376,74.181,-800.0
1416,-2.574,2.457,37.051,-800.0
1417,-2.589,1.566,62.488,-800.0
1418,-2.598,0.774,23.496,-800.0
1419,-2.603,-0.071,27.152,-800.0
1420,-2.605,-0.848,20.632,-799.9
1421,-2.603,-1.478,10.885,-793.9
1422,-2.597,-2.273,6.361,-778.3
1423,-2.587,-3.048,2.054,-755.2
1424,-2.575,-3.571,-8.493,-733.4
1425,-2.56,-4.183,-16.076,-702.2
1426,-2.537,-4.842,1.466,-672.7
1427,-2.514,-5.04,20.47,-653.0
1428,-2.493,-4.665,14.897,-652.1
1429,-2.471,-4.027,-20.02,-657.2
1430,-2.457,-3.189,-30.329,-673.2
1431,-2.449,-2.191,-99.963,-694.4
1432,-2.442,-1.538,-120.193,-715.2
1433,-2.438,-1.169,-142.703,-733.7
1434,-2.438,-0.703,-168.449,-760.4
1435,-2.437,-0.52,-186.46,-781.0
1436,-2.437,-0.421,-179.989,-800.0
1437,-2.44,0.162,-240.945,-800.0
1438,-2.444,0.7,-238.065,-800.0
1439,-2.45,1.095,-272.053,-800.0
1440,-2.466,1.443,-320.417,-800.0
1441,-2.478,0.893,-402.63,-800.0
1442,-2.481,-0.436,-368.192,-800.0
1443,-2.485,-1.809,-404.668,-770.0
1444,-2.474,-3.768,-382.152,-718.8
1445,-2.443,-6.666,-339.91,-618.7
1446,-2.407,-8.868,-292.648,-539.7
1447,-2.364,-9.877,-284.623,-487.7
1448,-2.311,-11.2,-288.607,-418.2
1449,-2.256,-12.17,-225.342,-366.6
1450,-2.2,-12.199,-281.092,-341.6
1451,-2.138,-12.773,-249.452,-295.9
1452,-2.071,-13.353,-234.39,-258.4
1453,-2.007,-13.12,-241.664,-238.8
1454,-1.941,-13.243,-239.14,-202.0
1455,-1.873,-13.558,-230.968,-162.2
1456,-1.809,-13.249,-240.208,-122.4
1457,-1.745,-13.02,-224.91,-81.7
1458,-1.679,-13.037,-256.53,-30.8
1459,-1.616,-12.64,-214.619,-9.5
1460,-1.556,-12.155,-269.696,21.4
1461,-1.495,-11.94,-245.662,34.2
1462,-1.438,-11.496,-246.306,55.3
1463,-1.384,-10.854,-275.401,59.8
1464,-1.33,-10.519,-264.978,79.4
1465,-1.279,-10.228,-285.255,99.2
1466,-1.231,-9.741,-257.482,110.0
1467,-1.183,-9.465,-309.474,122.5
1468,-1.136,-9.398,-262.054,143.1
1469,-1.091,-9.296,-310.013,162.9
1470,-1.045,-9.334,-282.277,194.5
1471,-0.999,-9.493,-291.645,229.6
1472,-0.952,-9.587,-293.745,265.9
1473,-0.903,-9.765,-270.765,306.9
1474,-0.854,-9.961,-278.585,350.9
1475,-0.805,-9.955,-260.448,393.5
1476,-0.755,-9.969,-273.047,439.7
1477,-0.705,-10.085,-251.453,490.8
1478,-0.655,-10.136,-240.578,543.8
1479,-0.604,-10.254,-250.181,602.0
1480,-0.552,-10.465,-203.193,666.7
1481,-0.499,-10.55,-222.285,732.9
1482,-0.446,-10.573,-202.621,800.0
1483,-0.393,-10.646,-190.397,800.0
1484,-0.338,-10.575,-181.857,800.0
1485,-0.286,-10.302,-179.017,800.0
1486,-0.234,-10.061,-153.132,800.0
1487,-0.183,-9.884,-157.056,800.0
1488,-0.134,-9.649,-131.47,800.0
1489,-0.087,-9.433,-159.499,800.0
1490,-0.039,-9.376,-120.424,800.0
1491,0.01,-9.408,-119.329,800.0
1492,0.057,-9.407,-87.734,800.0
1493,0.106,-9.414,-109.744,800.0
1494,0.154,-9.443,-68.381,800.0
1495,0.201,-9.44,-68.307,800.0
1496,0.249,-9.485,-57.95,800.0
1497,0.298,-9.663,-43.895,800.0
1498,0.348,-9.928,-4.876,800.0
1499,0.4,-10.302,-16.455,800.0
1500,0.454,-10.829,39.342,800.0
1501,0.511,-11.425,57.171,800.0
1502,0.571,-12.007,84.171,800.0
1503,0.639,-12.136,123.203,800.0
1504,0.703,-11.347,195.608,800.0
1505,0.76,-9.922,222.878,800.0
1506,0.813,-8.0,236.397,800.0
1507,0.851,-5.024,241.4,800.0
1508,0.868,-1.028,183.885,765.3
1509,0.869,2.918,155.93,714.2
1510,0.851,6.61,122.096,627.3
1511,0.809,10.481,56.212,512.3
1512,0.748,13.904,-37.449,415.2
1513,0.674,16.354,-90.031,320.1
1514,0.584,18.174,-151.406,209.9
1515,0.489,19.155,-205.241,87.6
1516,0.396,18.73,-189.903,40.0
1517,0.305,17.69,-211.748,-5.8
1518,0.219,16.667,-192.778,-30.8
1519,0.142,15.235,-170.214,-44.4
1520,0.069,13.858,-125.555,-70.9
1521,0.002,12.883,-144.572,-118.9
1522,-0.059,11.689,-116.027,-147.0
1523,-0.114,10.462,-71.914,-172.3
1524,-0.166,9.55,-89.336,-203.8
1525,-0.211,8.498,-39.019,-235.9
1526,-0.25,7.329,-47.139,-261.4
1527,-0.285,6.389,-20.24,-291.7
1528,-0.315,5.428,21.811,-318.2
1529,-0.339,4.359,14.031,-337.0
1530,-0.36,3.461,65.231,-356.5
1531,-0.376,2.56,54.494,-370.6
1532,-0.386,1.444,91.029,-375.5
1533,-0.391,0.439,116.783,-376.8
1534,-0.392,-0.417,139.224,-365.1
1535,-0.387,-1.382,166.001,-352.3
1536,-0.376,-2.103,209.729,-345.0
1537,-0.365,-2.276,230.017,-345.4
1538,-0.352,-2.217,267.119,-350.2
1539,-0.338,-1.973,268.074,-359.3
1540,-0.329,-1.24,286.526,-384.3
1541,-0.324,-0.118,307.421,-422.9
1542,-0.325,1.224,289.925,-478.5
1543,-0.336,2.93,292.243,-552.8
1544,-0.355,4.728,236.681,-642.4
1545,-0.382,6.287,248.758,-738.3
1546,-0.417,7.771,220.71,-800.0
1547,-0.46,8.968,185.245,-800.0
1548,-0.507,9.635,172.191,-800.0
1549,-0.557,10.096,163.713,-800.0
1550,-0.61,10.307,138.957,-800.0
1551,-0.661,9.988,137.558,-800.0
1552,-0.711,9.427,142.824,-800.0
1553,-0.758,8.856,126.322,-800.0
1554,-0.802,8.005,127.02,-800.0
1555,-0.84,6.941,156.827,-800.0
1556,-0.874,5.945,154.163,-800.0
1557,-0.903,4.843,186.918,-800.0
1558,-0.924,3.682,213.669,-800.0
1559,-0.942,2.746,212.722,-800.0
1560,-0.955,1.867,242.724,-800.0
1561,-0.962,1.112,261.622,-800.0
1562,-0.967,0.755,292.637,-800.0
1563,-0.971,0.582,310.212,-800.0
1564,-0.973,0.565,301.66,-800.0
1565,-0.978,1.016,334.026,-800.0
1566,-0.985,1.773,317.316,-800.0
1567,-0.995,2.48,332.908,-800.0
1568,-1.009,3.363,289.119,-800.0
1569,-1.03,4.581,320.393,-800.0
1570,-1.056,5.772,257.188,-800.0
1571,-1.089,6.835,267.825,-800.0
1572,-1.127,7.848,215.793,-800.0
1573,-1.171,8.549,211.467,-800.0
1574,-1.216,8.837,186.259,-800.0
1575,-1.262,8.934,174.829,-800.0
1576,-1.309,8.8,147.058,-800.0
1577,-1.353,8.377,158.704,-800.0
1578,-1.396,7.842,142.399,-800.0
1579,-1.436,7.245,137.1,-800.0
1580,-1.472,6.569,157.072,-800.0
1581,-1.506,5.858,124.597,-800.0
1582,-1.536,5.046,158.257,-800.0
1583,-1.561,4.106,133.75,-800.0
1584,-1.581,3.135,173.545,-800.0
1585,-1.597,2.21,172.862,-800.0
1586,-1.607,1.399,179.109,-800.0
1587,-1.614,0.764,203.736,-800.0
1588,-1.618,0.343,191.89,-800.0
1589,-1.62,0.056,230.772,-800.0
1590,-1.621,-0.067,202.751,-800.0
1591,-1.623,0.094,207.39,-800.0
1592,-1.625,0.425,220.939,-800.0
1593,-1.63,0.859,199.781,-800.0
1594,-1.638,1.398,184.209,-800.0
1595,-1.647,1.915,168.933,-800.0
1596,-1.66,2.394,153.984,-800.0
1597,-1.676,2.804,162.777,-800.0
1598,-1.692,3.012,122.934,-800.0
1599,-1.709,3.096,126.508,-800.0
1600,-1.727,3.174,98.64,-800.0
1601,-1.745,3.098,106.323,-800.0
1602,-1.762,2.835,87.778,-800.0
1603,-1.778,2.548,78.973,-800.0
1604,-1.792,2.205,71.999,-800.0
1605,-1.804,1.779,90.102,-800.0
1606,-1.814,1.313,55.633,-800.0
1607,-1.819,0.754,65.276,-800.0
1608,-1.82,0.15,67.603,-800.0
1609,-1.822,-0.405,91.2,-800.0
1610,-1.82,-1.023,63.259,-800.0
1611,-1.814,-1.654,76.788,-800.0
1612,-1.807,-2.07,98.332,-797.2
1613,-1.798,-2.416,86.984,-794.5
1614,-1.785,-2.842,109.893,-784.0
1615,-1.772,-3.027,95.164,-779.4
1616,-1.759,-2.968,105.194,-778.4
1617,-1.745,-3.011,86.849,-775.2
1618,-1.731,-2.946,119.515,-775.5
1619,-1.719,-2.567,80.443,-786.3
1620,-1.709,-2.221,82.486,-798.4
1621,-1.699,-2.009,78.932,-800.0
1622,-1.692,-1.673,71.524,-800.0
1623,-1.687,-1.344,41.634,-800.0
1624,-1.682,-1.141,46.333,-800.0
1625,-1.679,-0.863,39.663,-800.0
1626,-1.677,-0.663,12.369,-800.0
1627,-1.675,-0.676,-0.246,-800.0
1628,-1.674,-0.637,-14.486,-800.0
1629,-1.674,-0.66,-4.858,-800.0
1630,-1.671,-1.032,-16.827,-800.0
1631,-1.667,-1.455,-18.122,-800.0
1632,-1.662,-1.727,-23.416,-800.0
1633,-1.654,-2.11,-2.648,-800.0
1634,-1.643,-2.507,-12.376,-794.4
1635,-1.633,-2.699,-18.64,-793.1
1636,-1.621,-2.927,-1.17,-786.5
1637,-1.606,-3.157,-14.597,-779.7
1638,-1.592,-3.171,-2.54,-776.4
1639,-1.578,-3.143,-22.905,-774.3
1640,-1.563,-3.118,-11.609,-772.3
1641,-1.55,-2.979,-12.569,-774.6
1642,-1.537,-2.834,-36.277,-777.6
1643,-1.524,-2.747,-4.473,-780.8
1644,-1.512,-2.578,-37.973,-787.6
1645,-1.501,-2.323,-56.115,-798.6
1646,-1.491,-2.123,-27.911,-800.0
1647,-1.482,-1.898,-63.475,-800.0
1648,-1.475,-1.585,-61.375,-800.0
1649,-1.468,-1.34,-66.505,-800.0
1650,-1.463,-1.106,-71.658,-800.0
1651,-1.459,-0.774,-102.266,-800.0
1652,-1.457,-0.51,-99.841,-800.0
1653,-1.456,-0.274,-83.417,-800.0
1654,-1.457,0.054,-123.716,-800.0
1655,-1.459,0.323,-144.705,-800.0
1656,-1.462,0.562,-120.284,-800.0
1657,-1.467,0.9,-139.21,-800.0
1658,-1.474,1.2,-170.859,-800.0
1659,-1.481,1.435,-147.176,-800.0
1660,-1.49,1.722,-188.015,-800.0
1661,-1.501,1.968,-187.643,-800.0
1662,-1.512,2.154,-194.777,-800.0
1663,-1.525,2.418,-204.313,-800.0
1664,-1.539,2.701,-214.6,-800.0
1665,-1.554,2.944,-224.056,-800.0
1666,-1.571,3.233,-235.077,-800.0
1667,-1.589,3.527,-246.513,-800.0
1668,-1.609,3.772,-256.866,-800.0
1669,-1.629,4.035,-267.97,-800.0
1670,-1.652,4.317,-279.879,-800.0
1671,-1.675,4.576,-291.393,-800.0
1672,-1.7,4.877,-304.333,-800.0
1673,-1.727,5.247,-319.487,-800.0
1674,-1.755,5.618,-334.966,-800.0
1675,-1.786,6.002,-351.195,-800.0
1676,-1.818,6.429,-368.971,-800.0
1677,-1.853,6.859,-387.226,-800.0
1678,-1.896,6.737,-437.475,-800.0
1679,-1.932,5.505,-483.947,-800.0
1680,-1.954,3.794,-497.179,-800.0
1681,-1.975,1.946,-484.229,-800.0
1682,-1.98,-0.873,-473.675,-764.1
1683,-1.964,-4.476,-384.255,-674.3
1684,-1.939,-7.33,-353.309,-577.3
1685,-1.901,-9.547,-305.317,-493.2
1686,-1.846,-12.187,-274.221,-384.2
1687,-1.782,-14.357,-244.918,-282.3
1688,-1.711,-15.836,-209.91,-200.1
1689,-1.626,-17.831,-167.685,-81.3
1690,-1.533,-19.735,-126.113,-8.4
1691,-1.435,-21.008,-100.288,106.0
1692,-1.328,-22.545,-65.61,227.0
1693,-1.211,-24.099,-28.767,359.4
1694,-1.091,-25.194,19.184,481.9
1695,-0.963,-26.438,63.644,629.1
1696,-0.826,-27.893,92.995,800.0
1697,-0.678,-28.395,197.981,800.0
1698,-0.536,-27.303,268.989,800.0
1699,-0.4,-25.294,296.346,800.0
1700,-0.27,-22.443,322.939,800.0
1701,-0.164,-17.923,313.932,800.0
1702,-0.091,-12.01,252.767,800.0
1703,-0.039,-6.396,195.264,773.7
1704,-0.015,-1.282,100.635,726.1
1705,-0.025,4.26,28.1,624.4
1706,-0.058,9.235,-65.082,502.4
1707,-0.113,12.997,-189.022,398.2
1708,-0.188,16.087,-272.225,297.5
1709,-0.271,17.861,-344.783,182.5
1710,-0.359,18.306,-374.007,88.1
1711,-0.454,18.556,-376.981,22.7
1712,-0.546,18.214,-440.036,-30.8
1713,-0.631,17.091,-386.752,-86.7
1714,-0.716,16.504,-397.017,-170.4
1715,-0.799,16.227,-406.277,-237.2
1716,-0.877,15.444,-423.363,-313.5
1717,-0.953,14.942,-393.865,-393.9
1718,-1.03,14.836,-437.761,-496.3
1719,-1.103,14.341,-407.635,-592.8
1720,-1.173,13.857,-440.244,-688.9
1721,-1.245,13.781,-443.553,-796.4
1722,-1.322,12.833,-456.043,-800.0
1723,-1.383,10.529,-510.666,-800.0
1724,-1.434,8.21,-482.067,-800.0
1725,-1.48,5.839,-491.547,-800.0
1726,-1.502,2.228,-454.326,-773.3
1727,-1.499,-2.098,-348.476,-696.6
1728,-1.485,-5.517,-304.755,-610.4
1729,-1.451,-8.471,-260.564,-504.0
1730,-1.398,-11.836,-201.716,-380.0
1731,-1.333,-14.283,-142.232,-266.8
1732,-1.262,-16.021,-86.916,-166.5
1733,-1.175,-18.397,-42.968,-50.9
1734,-1.079,-20.228,42.257,50.0
1735,-0.979,-21.151,18.772,164.7
1736,-0.87,-22.445,101.265,288.1
1737,-0.748,-22.994,162.186,389.8
1738,-0.637,-21.693,207.883,471.0
1739,-0.532,-20.123,227.359,556.8
1740,-0.424,-18.376,265.321,635.0
1741,-0.339,-14.667,260.202,660.6
1742,-0.28,-9.739,208.759,652.6
1743,-0.232,-5.744,179.95,639.6
1744,-0.207,-1.844,149.088,600.6
1745,-0.215,3.334,55.559,507.2
1746,-0.242,8.048,-65.58,406.4
1747,-0.289,11.458,-115.791,320.6
1748,-0.361,14.635,-218.566,217.6
1749,-0.441,16.699,-298.057,89.9
1750,-0.522,17.057,-323.697,32.7
1751,-0.611,17.267,-369.306,-34.1
1752,-0.699,17.238,-354.484,-128.4
1753,-0.779,16.249,-353.061,-195.8
1754,-0.86,15.652,-353.296,-255.0
1755,-0.941,15.619,-390.932,-351.9
1756,-1.016,15.022,-358.542,-443.8
1757,-1.089,14.528,-368.999,-534.4
1758,-1.165,14.553,-407.174,-644.6
1759,-1.237,14.187,-380.282,-749.1
1760,-1.307,13.762,-414.194,-800.0
1761,-1.379,13.84,-399.096,-800.0
1762,-1.449,13.734,-419.09,-800.0
1763,-1.517,13.474,-448.091,-800.0
1764,-1.587,13.628,-434.704,-800.0
1765,-1.657,13.782,-484.141,-800.0
1766,-1.726,13.703,-464.269,-800.0
1767,-1.797,13.898,-492.436,-800.0
1768,-1.87,14.313,-540.316,-800.0
1769,-1.943,14.579,-530.379,-800.0
1770,-2.019,14.984,-587.484,-800.0
1771,-2.098,15.638,-589.061,-800.0
1772,-2.178,16.193,-651.179,-800.0
1773,-2.262,16.79,-652.182,-800.0
1774,-2.351,17.636,-701.115,-800.0
1775,-2.443,18.515,-765.111,-800.0
1776,-2.539,19.421,-776.8,-800.0
1777,-2.642,20.563,-800.0,-800.0
1778,-2.75,21.842,-800.0,-800.0
1779,-2.864,23.175,-800.0,-800.0
1780,-2.99,23.671,-800.0,-800.0
