Step,Roll Angle
308,-8.143807988240652e-06
309,-7.796562281941266e-06
310,-7.456351964643846e-06
311,-7.143823321578547e-06
312,-6.839533428717643e-06
313,-6.557471839893586e-06
314,-6.2783142837396155e-06
315,-6.024633855925862e-06
316,-5.775771646758745e-06
317,-5.547261141168625e-06
318,-5.31815373829254e-06
319,-5.112327873907927e-06
320,-4.908386115626373e-06
321,-4.723382142862929e-06
322,-4.534846789164267e-06
323,-4.36820500437883e-06
324,-4.2010764752249065e-06
325,-4.043613300216274e-06
326,-3.896834917118891e-06
327,-3.75427571466944e-06
328,-3.625437959518028e-06
329,-3.497409302045591e-06
330,-3.377593632333724e-06
331,-3.2609592550388563e-06
332,-3.156498167248072e-06
333,-3.0521997156892414e-06
334,-2.954514558658427e-06
335,-2.8588897383587927e-06
336,-2.774189478819801e-06
337,-2.689120735589733e-06
338,-2.6094211538479028e-06
339,-2.5309675376675067e-06
340,-2.4625267620831833e-06
341,-2.393252830773459e-06
342,-2.3284160643495157e-06
343,-2.263838283875683e-06
344,-2.2085935575529335e-06
345,-2.152073502182408e-06
346,-2.099352731435895e-06
347,-2.0460857492029835e-06
348,-2.001741952999002e-06
349,-1.955676896350138e-06
350,-1.913032662432926e-06
351,-1.8688515079637509e-06
352,-1.8333691509409983e-06
353,-1.795691807241548e-06
354,-1.7612993963818695e-06
355,-1.7244917261950044e-06
356,-1.6963717981626337e-06
357,-1.6655449940241565e-06
358,-1.6380778264123622e-06
359,-1.6071385688000116e-06
360,-1.5850162174927135e-06
361,-1.5596282070357151e-06
362,-1.537866738824251e-06
363,-1.5116601125643306e-06
364,-1.4945590207590119e-06
365,-1.4735884915059116e-06
366,-1.4566716153978865e-06
367,-1.4341815210692034e-06
368,-1.4211780708959486e-06
369,-1.4036591272867334e-06
370,-1.3907604469373224e-06
371,-1.371245143096157e-06
372,-1.3536237212388875e-06
373,-1.3396192560167158e-06
374,-1.32326945137178e-06
375,-1.3079231366353387e-06
376,-1.295293305336176e-06
377,-1.2854751771686975e-06
378,-1.2737843339674897e-06
379,-1.2618936897886919e-06
380,-1.2530344538461472e-06
381,-1.2461719734005863e-06
382,-1.2380149533377033e-06
383,-1.228444423740626e-06
384,-1.2222732522227113e-06
385,-1.217352744928637e-06
386,-1.2117998708587416e-06
387,-1.2038057355989027e-06
388,-1.199625071935675e-06
389,-1.196020218809115e-06
390,-1.1924849087170523e-06
391,-1.1854853883161109e-06
392,-1.1826927394232297e-06
393,-1.1798747749962025e-06
394,-1.1778372428287626e-06
395,-1.1715070656931061e-06
396,-1.1697562317075615e-06
397,-1.1674600889679241e-06
398,-1.1666287703923539e-06
399,-1.1607004400568633e-06
400,-1.1596464407415631e-06
401,-1.15761407977236e-06
402,-1.1576823661877801e-06
403,-1.1520597544818591e-06
404,-1.1515371113873932e-06
405,-1.1496985431163932e-06
406,-1.150521383601279e-06
407,-1.145103222311016e-06
408,-1.1448946480253704e-06
409,-1.1431332550197229e-06
410,-1.1445056844276617e-06
411,-1.1393121411607935e-06
412,-1.1393385240272097e-06
413,-1.1376820672622206e-06
414,-1.1395258806560928e-06
415,-1.134536154195086e-06
416,-1.1346401826457008e-06
417,-1.1330397595463963e-06
418,-1.1351954566655667e-06
419,-1.1304820405513986e-06
420,-1.1306249322091058e-06
421,-1.1291516311733842e-06
422,-1.1315706726636332e-06
423,-1.1271453396715769e-06
424,-1.1271992463091357e-06
425,-1.1258311901963212e-06
426,-1.128375703853837e-06
427,-1.1243278320695625e-06
428,-1.1242757638788454e-06
429,-1.123097503222096e-06
430,-1.1257350050521642e-06
431,-1.122082360966232e-06
432,-1.1218153946646902e-06
433,-1.120809646849777e-06
434,-1.1234169304720541e-06
435,-1.1202459742251672e-06
436,-1.119764215732121e-06
437,-1.1196254610404888e-06
438,-1.1229227566606883e-06
439,-1.120969024414518e-06
440,-1.120868672452471e-06
441,-1.120987803493202e-06
442,-1.123985243719291e-06
443,-1.122375641954572e-06
444,-1.1217564356270537e-06
445,-1.121943070356117e-06
446,-1.1245966208381548e-06
447,-1.1234085723025634e-06
448,-1.1223094805586779e-06
449,-1.122637450494657e-06
450,-1.124888207399931e-06
451,-1.1241090652181355e-06
452,-1.122491890854472e-06
453,-1.1229393780657846e-06
454,-1.1248186295613638e-06
455,-1.124531204902008e-06
456,-1.1224750589986696e-06
457,-1.123111583526013e-06
458,-1.1245911714677672e-06
459,-1.1247671983703667e-06
460,-1.122260602245282e-06
461,-1.1230480675815117e-06
462,-1.1241807106838631e-06
463,-1.1248785668452573e-06
464,-1.1220198334573032e-06
465,-1.1230052694701423e-06
466,-1.123778797511805e-06
467,-1.1249416155685506e-06
468,-1.1217339699809273e-06
469,-1.1228544499417263e-06
470,-1.1233344345864156e-06
471,-1.1249910400332388e-06
472,-1.1215447274363007e-06
473,-1.1228227516672215e-06
474,-1.1230081077823374e-06
475,-1.1250734707316522e-06
476,-1.1214018694282479e-06
477,-1.1227521879262034e-06
478,-1.1227183248541568e-06
479,-1.125195926384298e-06
480,-1.121417885619821e-06
481,-1.122843986238426e-06
482,-1.1225985585590916e-06
483,-1.125381878056003e-06
484,-1.1215178416735348e-06
485,-1.1229195576675945e-06
486,-1.1225453967448657e-06
487,-1.125620803871739e-06
488,-1.1217948281431084e-06
489,-1.1231651610099802e-06
490,-1.122675672077456e-06
491,-1.126579788143011e-06
492,-1.123561708642097e-06
493,-1.1255221323108798e-06
494,-1.1256496582585502e-06
495,-1.1296444313289402e-06
496,-1.1266148528571645e-06
497,-1.1282478006965804e-06
498,-1.1282235859488035e-06
499,-1.1321177788444961e-06
500,-1.1291661079984828e-06
501,-1.1303807598718862e-06
502,-1.1302131489975092e-06
503,-1.1339001750576304e-06
504,-1.1310638749503046e-06
505,-1.1318677885558674e-06
506,-1.1316773799163007e-06
507,-1.1351674217223836e-06
508,-1.132585229255383e-06
509,-1.1329259305898575e-06
510,-1.1327323209304514e-06
511,-1.1359416646455987e-06
512,-1.133649151513137e-06
513,-1.1335554185556844e-06
514,-1.1334738116674353e-06
515,-1.136427445065022e-06
516,-1.1345486084740145e-06
517,-1.133982998808103e-06
518,-1.1340170701182424e-06
519,-1.136642045774628e-06
520,-1.1351890878186572e-06
521,-1.1341928458360392e-06
522,-1.134435564216545e-06
523,-1.136766631628069e-06
524,-1.1358351910661607e-06
525,-1.134382747690237e-06
526,-1.1348118552730561e-06
527,-1.1367862061049226e-06
528,-1.1363573571711937e-06
529,-1.1345024111669716e-06
530,-1.1358052173779747e-06
531,-1.1381769728057675e-06
532,-1.1390458726466652e-06
533,-1.137474864788153e-06
534,-1.1390118861340806e-06
535,-1.140922284136533e-06
536,-1.1421352251687722e-06
537,-1.1399908200439458e-06
538,-1.1415342082181324e-06
539,-1.142912649419471e-06
540,-1.144490457845643e-06
541,-1.1418730472328834e-06
542,-1.1434656619360807e-06
543,-1.14439672533079e-06
544,-1.1462951313656427e-06
545,-1.143224830210994e-06
546,-1.144806679758266e-06
547,-1.145292123818956e-06
548,-1.147534886083222e-06
549,-1.1441463268654984e-06
550,-1.145755603476292e-06
551,-1.1465736323583498e-06
552,-1.1498624072482644e-06
553,-1.1469356583659269e-06
554,-1.1491986890668664e-06
555,-1.1496828278334493e-06
556,-1.1530648548107357e-06
557,-1.149772133256771e-06
558,-1.1517762848502615e-06
559,-1.151868191521271e-06
560,-1.1553228644750795e-06
561,-1.1518101853654497e-06
562,-1.153578639599212e-06
563,-1.153324926187034e-06
564,-1.1567687686278783e-06
565,-1.1530978462562345e-06
566,-1.1545625684849804e-06
567,-1.1540930340219623e-06
568,-1.1575475479175535e-06
569,-1.1538877752906595e-06
570,-1.1550821382153735e-06
571,-1.1544534547631632e-06
572,-1.1578350228586546e-06
573,-1.1542478890993393e-06
574,-1.1551042326443143e-06
575,-1.154442260883397e-06
576,-1.1577672055126158e-06
577,-1.154410570082303e-06
578,-1.1549598708938149e-06
579,-1.154308330620203e-06
580,-1.1574869439452332e-06
581,-1.154403223563244e-06
582,-1.1545757913510078e-06
583,-1.1540419704904694e-06
584,-1.1570864101428548e-06
585,-1.1544097223626049e-06
586,-1.1542370171616508e-06
587,-1.1538425741730615e-06
588,-1.1566622727597555e-06
589,-1.154408319667487e-06
590,-1.1538245395508412e-06
591,-1.1536526341848823e-06
592,-1.156262814853e-06
593,-1.1545372302202983e-06
594,-1.1535814131512658e-06
595,-1.1536284593078506e-06
596,-1.1559455684373144e-06
597,-1.1547346190992768e-06
598,-1.1533520276815028e-06
599,-1.1536755201723147e-06
600,-1.155725414607543e-06
601,-1.1551049918969606e-06
602,-1.1533487467244826e-06
603,-1.153919524545208e-06
604,-1.155632295046222e-06
605,-1.155559112497478e-06
606,-1.1533908799431946e-06
607,-1.1542415042004668e-06
608,-1.1556590498248703e-06
609,-1.1561802196051593e-06
610,-1.1543457437112058e-06
611,-1.156191138928713e-06
612,-1.1580097360243204e-06
613,-1.1597609552875376e-06
614,-1.1575512998440812e-06
615,-1.159435152026856e-06
616,-1.1607334323148099e-06
617,-1.1627918107156446e-06
618,-1.1601194616633042e-06
619,-1.1620275106343164e-06
620,-1.1628765488249042e-06
621,-1.165260589284486e-06
622,-1.1621528814534546e-06
623,-1.1640078681301417e-06
624,-1.164403989720022e-06
625,-1.167035997896736e-06
626,-1.1636137557847123e-06
627,-1.165444270828004e-06
628,-1.1655036170663993e-06
629,-1.1684035873494658e-06
630,-1.1647234315156764e-06
631,-1.166451024933055e-06
632,-1.166192167113525e-06
633,-1.1692727653214915e-06
634,-1.1654706236599502e-06
635,-1.167116172259759e-06
636,-1.1666663883124053e-06
637,-1.1699341103965652e-06
638,-1.1660718605891664e-06
639,-1.1675469163071953e-06
640,-1.1669279613671751e-06
641,-1.1702815123923714e-06
642,-1.1664935560334806e-06
643,-1.1678100238021223e-06
644,-1.1671469871811237e-06
645,-1.1705811506099193e-06
646,-1.1669227773026116e-06
647,-1.1641767466430396e-06
648,-1.1648336027054463e-06
649,-1.1649309174765688e-06
650,-1.163109245907539e-06
651,-1.1607616679312385e-06
652,-1.1618216766378667e-06
653,-1.1620622057217674e-06
654,-1.1606151360894308e-06
655,-1.157941670495773e-06
656,-1.159031627446772e-06
657,-1.1590230112895046e-06
658,-1.1578240559393367e-06
659,-1.154653482598735e-06
660,-1.1557217137102641e-06
661,-1.1553441387178223e-06
662,-1.15432679760741e-06
663,-1.1505164246915392e-06
664,-1.1515092532387308e-06
665,-1.1506453716696566e-06
666,-1.149891750978555e-06
667,-1.1454835933709024e-06
668,-1.1465065043872468e-06
669,-1.1452005188774557e-06
670,-1.144753594035326e-06
671,-1.1397337276834738e-06
672,-1.1408097535417808e-06
673,-1.1390395898826201e-06
674,-1.1390236347393297e-06
675,-1.1335053582470147e-06
676,-1.1347619362216852e-06
677,-1.132621092913422e-06
678,-1.1330786754472267e-06
679,-1.1270842151843914e-06
680,-1.1285333916086084e-06
681,-1.1260222053674546e-06
682,-1.1270502435706611e-06
683,-1.1207064642660372e-06
684,-1.1224441702749454e-06
685,-1.1196617965836855e-06
686,-1.1212622338137167e-06
687,-1.1145943249943263e-06
688,-1.116592812478698e-06
689,-1.1135385211425214e-06
690,-1.115761171158053e-06
691,-1.1088925150730917e-06
692,-1.1112042441165403e-06
693,-1.10797224235105e-06
694,-1.1107725626254703e-06
695,-1.1037243521088125e-06
696,-1.1024103690692482e-06
697,-1.1003472024426666e-06
698,-1.1003493098485082e-06
699,-1.0948327950451504e-06
700,-1.0944031984596962e-06
701,-1.0961753968383863e-06
702,-1.095499774182759e-06
703,-1.0938152716867407e-06
704,-1.0927356568719316e-06
705,-1.0945175459740469e-06
706,-1.0945966540055023e-06
707,-1.0926827831401753e-06
708,-1.0913582399229543e-06
709,-1.09280857284494e-06
710,-1.092997322813383e-06
711,-1.0909719155334028e-06
712,-1.089496125642391e-06
713,-1.0907449491845446e-06
714,-1.091032241717704e-06
715,-1.089018261379328e-06
716,-1.0873723872011253e-06
717,-1.0885846057462356e-06
718,-1.0890163647304422e-06
719,-1.0871991337442716e-06
720,-1.0854258869204606e-06
721,-1.086665689876671e-06
722,-1.0871614787227435e-06
723,-1.0855994842013428e-06
724,-1.0836254903821358e-06
725,-1.0850031608869975e-06
726,-1.0855613774781048e-06
727,-1.0843896104398538e-06
728,-1.0822236139474563e-06
729,-1.0837619292683675e-06
730,-1.0842740145539622e-06
731,-1.0835117727083434e-06
732,-1.081063614601401e-06
733,-1.082840640251731e-06
734,-1.0832918614391674e-06
735,-1.0830421842234828e-06
736,-1.0803167874670096e-06
737,-1.0823295217501413e-06
738,-1.0826101906199137e-06
739,-1.0828654117605084e-06
740,-1.079778984875977e-06
741,-1.07831870673558e-06
742,-1.0797683803647526e-06
743,-1.0773057837582785e-06
744,-1.0754440330833926e-06
745,-1.0748284574355192e-06
746,-1.0763020725389218e-06
747,-1.0745222078627266e-06
748,-1.0723302571278618e-06
749,-1.071992943913105e-06
750,-1.0731558576845157e-06
751,-1.071853560226805e-06
752,-1.0691619074427817e-06
753,-1.0688926068853702e-06
754,-1.0695369754665344e-06
755,-1.0685565318094986e-06
756,-1.0652481332393065e-06
757,-1.065013999125868e-06
758,-1.0657251371840747e-06
759,-1.0657511910583927e-06
760,-1.0625781478337238e-06
761,-1.0629924819312278e-06
762,-1.0631942437904082e-06
763,-1.0634322684468088e-06
764,-1.059574701413223e-06
765,-1.0598233228193044e-06
766,-1.0593766829797171e-06
767,-1.0597768026689522e-06
768,-1.0553699395461622e-06
769,-1.0549158688501176e-06
770,-1.05387712446751e-06
771,-1.0545386297011684e-06
772,-1.0497177106924648e-06
773,-1.0498318717408643e-06
774,-1.0484845860526319e-06
775,-1.0494075627740888e-06
776,-1.0443181991183453e-06
777,-1.0444218400383294e-06
778,-1.0427983672891282e-06
779,-1.044018314204035e-06
780,-1.038756837352329e-06
781,-1.038815751624899e-06
782,-1.0369754699834485e-06
783,-1.0384450241160108e-06
784,-1.0331728680016165e-06
785,-1.033232347014634e-06
786,-1.0313215475009083e-06
787,-1.0330669621348628e-06
788,-1.0278692401281795e-06
789,-1.019598544322927e-06
790,-1.0184252341777525e-06
791,-1.0133406029685907e-06
792,-1.0103072687126556e-06
793,-1.0042986328607942e-06
794,-1.0053534957166552e-06
795,-1.0023612437862935e-06
796,-1.00128004848245e-06
797,-9.966155060027324e-07
798,-9.990665761288328e-07
799,-9.972790969189066e-07
800,-9.975361826135563e-07
801,-9.935636342050818e-07
802,-9.969119082796265e-07
803,-9.957755152047923e-07
804,-9.969188393579046e-07
805,-9.931158689906538e-07
806,-9.96966733063031e-07
807,-9.960287428173827e-07
808,-9.978337257286106e-07
809,-9.939296947072266e-07
810,-9.981175467107595e-07
811,-9.971493252675091e-07
812,-9.99441085117612e-07
813,-9.951943205037122e-07
814,-9.995579677708457e-07
815,-9.98343128094286e-07
816,-1.0010856011514683e-06
817,-9.96427959305705e-07
818,-1.0009576665487162e-06
819,-9.994359877232009e-07
820,-1.0025748696648499e-06
821,-9.974079094007228e-07
822,-1.0020397337672883e-06
823,-1.0001125695108044e-06
824,-1.0036822561662707e-06
825,-9.980379050354729e-07
826,-1.002816926692431e-06
827,-1.0005054946062683e-06
828,-1.0044858140527192e-06
829,-9.983343716319983e-07
830,-1.0032211162585326e-06
831,-1.000482240986394e-06
832,-1.0049168032418408e-06
833,-9.983373473733335e-07
834,-1.0033812042918115e-06
835,-1.0002740627401026e-06
836,-1.0051354252671053e-06
837,-9.981304425655966e-07
838,-1.0032832825875121e-06
839,-9.997907253942532e-07
840,-9.967980927825075e-07
841,-9.902438348384733e-07
842,-9.884501695134209e-07
843,-9.866113752934563e-07
844,-9.862888344760079e-07
845,-9.815669762475243e-07
846,-9.817126718410224e-07
847,-9.812513064709827e-07
848,-9.82774035958381e-07
849,-9.791538223707597e-07
850,-9.80472132016613e-07
851,-9.807552460697043e-07
852,-9.834027871594722e-07
853,-9.803171913404824e-07
854,-9.821933577442534e-07
855,-9.8274021605198e-07
856,-9.860643949563959e-07
857,-9.83776398399723e-07
858,-9.86478270359091e-07
859,-9.871269695189025e-07
860,-9.907196708297851e-07
861,-9.878673809994048e-07
862,-9.90369988411743e-07
863,-9.90827365324001e-07
864,-9.945089182349823e-07
865,-9.921816199349915e-07
866,-9.944765422522549e-07
867,-1.003245726239298e-06
868,-1.0066947691079554e-06
869,-1.0111345723201624e-06
870,-1.0110881237140201e-06
871,-1.0173514056070154e-06
872,-1.0184787602364568e-06
873,-1.0210105789981463e-06
874,-1.0188024914887508e-06
875,-1.0234406314755649e-06
876,-1.0230415415960776e-06
877,-1.024545398682375e-06
878,-1.0208860053321483e-06
879,-1.0245669763066062e-06
880,-1.0231377122166024e-06
881,-1.0161180436935076e-06
882,-1.0122055637920181e-06
883,-1.0085841541041659e-06
884,-1.008456864629144e-06
885,-1.0036517933758854e-06
886,-1.0011333785702747e-06
887,-9.992007128109177e-07
888,-1.0002743007033168e-06
889,-9.971283118009559e-07
890,-9.953537909810362e-07
891,-9.94613327031113e-07
892,-9.96379922369904e-07
893,-9.945012642795968e-07
894,-9.930682892745656e-07
895,-9.93110400740141e-07
896,-9.951321350733679e-07
897,-9.94171180533313e-07
898,-9.927330433621434e-07
899,-9.933277340478966e-07
900,-9.953798238483016e-07
901,-9.951740473710256e-07
902,-9.935795917342396e-07
903,-9.94516949788812e-07
904,-9.963799992829332e-07
905,-9.96744933287826e-07
906,-9.948390155264585e-07
907,-9.960309488724589e-07
908,-9.976449609057895e-07
909,-9.985315919399503e-07
910,-9.96306242496788e-07
911,-9.976390628516298e-07
912,-9.989065448451054e-07
913,-1.00020383337206e-06
914,-9.976088401346559e-07
915,-9.990563936147634e-07
916,-1.000006406819637e-06
917,-1.0017093820010832e-06
918,-9.988126362878402e-07
919,-1.000297782019313e-06
920,-1.0008963489964867e-06
921,-1.0029165499480255e-06
922,-9.9972113719954e-07
923,-1.0012369422175905e-06
924,-1.001557965354272e-06
925,-1.0038989992128546e-06
926,-1.0005096536848073e-06
927,-1.001986582641478e-06
928,-1.0020265722198846e-06
929,-1.0045994072603122e-06
930,-1.001043297665088e-06
931,-1.0024753911252445e-06
932,-1.0023284420734693e-06
933,-1.0051315080265681e-06
934,-1.0015282217162628e-06
935,-1.0028435506185955e-06
936,-1.002518345918711e-06
937,-1.0054554853444328e-06
938,-1.0018396895924154e-06
939,-1.0035794097961415e-06
940,-1.0038027032435093e-06
941,-1.0074762723272488e-06
942,-1.0045824645177406e-06
943,-1.0061519166305257e-06
944,-1.0062205514370105e-06
945,-1.0098062103742439e-06
946,-1.0068969870734941e-06
947,-1.008056812447171e-06
948,-1.007950011047615e-06
949,-1.011347839569854e-06
950,-1.0085353676184338e-06
951,-1.009304594181954e-06
952,-1.0091337558377278e-06
953,-1.0123516932487933e-06
954,-1.009690510291074e-06
955,-1.0100113835596852e-06
956,-1.0097994068505486e-06
957,-1.0127667831987653e-06
958,-1.0103733942487405e-06
959,-1.0102865948306509e-06
960,-1.010143521500584e-06
961,-1.0128824826106564e-06
962,-1.0108004136241365e-06
963,-1.010261987780592e-06
964,-1.0101979115564134e-06
965,-1.0126467999892334e-06
966,-1.0109724555233877e-06
967,-1.010033452706195e-06
968,-1.0101387356050637e-06
969,-1.0123269687670413e-06
970,-1.0110782154419024e-06
971,-1.0097039578194698e-06
972,-1.0099650037663622e-06
973,-1.0118382266963663e-06
974,-1.0110828179342422e-06
975,-1.009333986810361e-06
976,-1.0098156240585784e-06
977,-1.011411637389234e-06
978,-1.0111376309679213e-06
979,-1.0089901975221828e-06
980,-1.0096529788657155e-06
981,-1.0109272818263748e-06
982,-1.0111727362028076e-06
983,-1.0086991331997131e-06
984,-1.0095827619383743e-06
985,-1.0105843887617429e-06
986,-1.0113087828489987e-06
987,-1.0084976843855823e-06
988,-1.0095391741569555e-06
989,-1.0102359707407965e-06
990,-1.0114505923259822e-06
991,-1.0083876198382848e-06
992,-1.0096052818705885e-06
993,-1.010059217279114e-06
994,-1.0116991645613935e-06
